ReocrdTime: _20250426_115723
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,28,
195.938,28,
195.987,13,
196.037,43,
196.086,55,
196.135,70,
196.184,34,
196.233,52,
196.283,37,
196.332,57,
196.381,102,
196.43,52,
196.479,32,
196.529,35,
196.578,40,
196.627,36,
196.676,68,
196.725,59,
196.774,64,
196.824,34,
196.873,30,
196.922,62,
196.971,48,
197.02,52,
197.069,8,
197.118,34,
197.168,28,
197.217,60,
197.266,34,
197.315,64,
197.364,34,
197.413,34,
197.462,38,
197.511,70,
197.56,88,
197.609,39,
197.658,43,
197.707,76,
197.756,59,
197.805,67,
197.854,93,
197.904,49,
197.953,68,
198.002,55,
198.051,45,
198.1,60,
198.149,61,
198.198,47,
198.247,68,
198.296,58,
198.345,81,
198.393,20,
198.442,93,
198.491,59,
198.54,96,
198.589,82,
198.638,91,
198.687,95,
198.736,120,
198.785,102,
198.834,156,
198.883,146,
198.932,169,
198.981,159,
199.03,132,
199.079,97,
199.127,73,
199.176,86,
199.225,98,
199.274,76,
199.323,82,
199.372,74,
199.421,99,
199.47,55,
199.518,60,
199.567,45,
199.616,78,
199.665,47,
199.714,72,
199.763,94,
199.811,47,
199.86,57,
199.909,57,
199.958,50,
200.007,58,
200.055,98,
200.104,67,
200.153,59,
200.202,56,
200.25,31,
200.299,61,
200.348,64,
200.397,54,
200.445,38,
200.494,26,
200.543,70,
200.592,54,
200.64,54,
200.689,59,
200.738,47,
200.787,31,
200.835,50,
200.884,31,
200.933,65,
200.981,25,
201.03,57,
201.079,58,
201.127,57,
201.176,77,
201.225,93,
201.273,48,
201.322,23,
201.371,54,
201.419,77,
201.468,91,
201.516,58,
201.565,65,
201.614,99,
201.662,75,
201.711,43,
201.759,64,
201.808,32,
201.857,53,
201.905,69,
201.954,133,
202.002,82,
202.051,66,
202.099,77,
202.148,32,
202.197,88,
202.245,67,
202.294,68,
202.342,99,
202.391,53,
202.439,101,
202.488,84,
202.536,119,
202.585,99,
202.633,91,
202.682,77,
202.73,61,
202.779,68,
202.827,90,
202.876,64,
202.924,84,
202.973,109,
203.021,77,
203.069,90,
203.118,104,
203.166,93,
203.215,83,
203.263,73,
203.312,63,
203.36,81,
203.408,77,
203.457,63,
203.505,65,
203.554,29,
203.602,79,
203.65,85,
203.699,90,
203.747,52,
203.795,86,
203.844,59,
203.892,75,
203.941,135,
203.989,85,
204.037,72,
204.086,77,
204.134,61,
204.182,90,
204.23,55,
204.279,88,
204.327,86,
204.375,61,
204.424,91,
204.472,92,
204.52,90,
204.569,65,
204.617,86,
204.665,75,
204.713,74,
204.762,101,
204.81,72,
204.858,97,
204.906,94,
204.955,70,
205.003,61,
205.051,94,
205.099,115,
205.147,126,
205.196,92,
205.244,93,
205.292,104,
205.34,84,
205.388,107,
205.437,102,
205.485,133,
205.533,107,
205.581,99,
205.629,143,
205.677,124,
205.725,100,
205.774,123,
205.822,142,
205.87,142,
205.918,135,
205.966,118,
206.014,86,
206.062,102,
206.11,125,
206.158,156,
206.207,104,
206.255,106,
206.303,137,
206.351,110,
206.399,128,
206.447,149,
206.495,125,
206.543,143,
206.591,142,
206.639,66,
206.687,144,
206.735,146,
206.783,110,
206.831,70,
206.879,124,
206.927,111,
206.975,135,
207.023,153,
207.071,135,
207.119,119,
207.167,123,
207.215,111,
207.263,147,
207.311,171,
207.359,107,
207.407,133,
207.455,129,
207.503,144,
207.551,120,
207.599,106,
207.646,126,
207.694,104,
207.742,131,
207.79,121,
207.838,111,
207.886,143,
207.934,142,
207.982,103,
208.03,145,
208.077,128,
208.125,151,
208.173,144,
208.221,107,
208.269,106,
208.317,143,
208.365,143,
208.412,139,
208.46,106,
208.508,136,
208.556,113,
208.604,188,
208.651,129,
208.699,121,
208.747,106,
208.795,97,
208.843,112,
208.89,136,
208.938,161,
208.986,114,
209.034,97,
209.081,118,
209.129,111,
209.177,125,
209.225,160,
209.272,140,
209.32,124,
209.368,129,
209.415,93,
209.463,179,
209.511,140,
209.559,125,
209.606,154,
209.654,135,
209.702,161,
209.749,163,
209.797,107,
209.845,122,
209.892,124,
209.94,151,
209.988,151,
210.035,133,
210.083,112,
210.13,156,
210.178,163,
210.226,138,
210.273,140,
210.321,128,
210.368,107,
210.416,138,
210.464,160,
210.511,133,
210.559,171,
210.606,160,
210.654,136,
210.701,153,
210.749,138,
210.797,156,
210.844,171,
210.892,140,
210.939,142,
210.987,169,
211.034,190,
211.082,185,
211.129,120,
211.177,143,
211.224,165,
211.272,165,
211.319,138,
211.367,145,
211.414,186,
211.462,219,
211.509,153,
211.556,181,
211.604,189,
211.651,195,
211.699,170,
211.746,154,
211.794,149,
211.841,219,
211.889,208,
211.936,180,
211.983,172,
212.031,147,
212.078,199,
212.125,226,
212.173,248,
212.22,264,
212.268,270,
212.315,448,
212.362,767,
212.41,985,
212.457,1128,
212.504,767,
212.552,509,
212.599,299,
212.646,240,
212.694,217,
212.741,242,
212.788,214,
212.836,231,
212.883,208,
212.93,228,
212.977,217,
213.025,248,
213.072,192,
213.119,205,
213.167,251,
213.214,213,
213.261,216,
213.308,219,
213.356,185,
213.403,232,
213.45,199,
213.497,194,
213.544,190,
213.592,185,
213.639,222,
213.686,249,
213.733,233,
213.78,212,
213.828,215,
213.875,215,
213.922,222,
213.969,181,
214.016,177,
214.063,206,
214.111,195,
214.158,190,
214.205,183,
214.252,179,
214.299,155,
214.346,220,
214.393,280,
214.44,254,
214.488,162,
214.535,181,
214.582,225,
214.629,230,
214.676,198,
214.723,194,
214.77,221,
214.817,176,
214.864,244,
214.911,207,
214.958,255,
215.005,244,
215.052,219,
215.099,226,
215.146,224,
215.193,217,
215.24,218,
215.287,201,
215.334,253,
215.381,224,
215.428,219,
215.475,208,
215.522,175,
215.569,210,
215.616,223,
215.663,228,
215.71,220,
215.757,176,
215.804,232,
215.851,193,
215.898,233,
215.945,260,
215.992,207,
216.039,240,
216.085,253,
216.132,237,
216.179,183,
216.226,217,
216.273,176,
216.32,282,
216.367,195,
216.414,233,
216.461,245,
216.507,244,
216.554,249,
216.601,211,
216.648,303,
216.695,236,
216.742,309,
216.788,309,
216.835,199,
216.882,217,
216.929,235,
216.976,250,
217.022,235,
217.069,271,
217.116,241,
217.163,229,
217.209,235,
217.256,274,
217.303,305,
217.35,245,
217.396,346,
217.443,319,
217.49,292,
217.537,303,
217.583,292,
217.63,213,
217.677,217,
217.724,188,
217.77,246,
217.817,283,
217.864,261,
217.91,240,
217.957,244,
218.004,267,
218.05,231,
218.097,231,
218.144,173,
218.19,204,
218.237,210,
218.283,200,
218.33,300,
218.377,205,
218.423,244,
