ReocrdTime: _20250426_121010
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,21,
195.938,21,
195.987,38,
196.037,34,
196.086,48,
196.135,39,
196.184,34,
196.233,52,
196.283,18,
196.332,14,
196.381,58,
196.43,18,
196.479,32,
196.529,25,
196.578,54,
196.627,17,
196.676,80,
196.725,79,
196.774,39,
196.824,25,
196.873,7,
196.922,84,
196.971,45,
197.02,42,
197.069,27,
197.118,37,
197.168,23,
197.217,33,
197.266,39,
197.315,43,
197.364,19,
197.413,39,
197.462,29,
197.511,50,
197.56,84,
197.609,59,
197.658,46,
197.707,86,
197.756,98,
197.805,81,
197.854,73,
197.904,34,
197.953,27,
198.002,25,
198.051,57,
198.1,52,
198.149,59,
198.198,93,
198.247,79,
198.296,79,
198.345,69,
198.393,43,
198.442,70,
198.491,83,
198.54,83,
198.589,34,
198.638,70,
198.687,83,
198.736,126,
198.785,138,
198.834,149,
198.883,140,
198.932,172,
198.981,181,
199.03,115,
199.079,106,
199.127,70,
199.176,90,
199.225,82,
199.274,103,
199.323,11,
199.372,111,
199.421,93,
199.47,39,
199.518,63,
199.567,48,
199.616,83,
199.665,59,
199.714,45,
199.763,79,
199.811,60,
199.86,61,
199.909,59,
199.958,36,
200.007,34,
200.055,102,
200.104,50,
200.153,45,
200.202,26,
200.25,18,
200.299,82,
200.348,48,
200.397,36,
200.445,56,
200.494,33,
200.543,64,
200.592,33,
200.64,40,
200.689,36,
200.738,57,
200.787,63,
200.835,81,
200.884,63,
200.933,72,
200.981,34,
201.03,45,
201.079,70,
201.127,79,
201.176,89,
201.225,80,
201.273,59,
201.322,29,
201.371,61,
201.419,81,
201.468,71,
201.516,63,
201.565,43,
201.614,86,
201.662,80,
201.711,34,
201.759,39,
201.808,25,
201.857,93,
201.905,67,
201.954,111,
202.002,97,
202.051,80,
202.099,56,
202.148,55,
202.197,70,
202.245,70,
202.294,54,
202.342,85,
202.391,48,
202.439,84,
202.488,55,
202.536,117,
202.585,117,
202.633,75,
202.682,61,
202.73,68,
202.779,73,
202.827,93,
202.876,82,
202.924,55,
202.973,86,
203.021,73,
203.069,74,
203.118,77,
203.166,70,
203.215,113,
203.263,53,
203.312,73,
203.36,76,
203.408,86,
203.457,68,
203.505,79,
203.554,16,
203.602,65,
203.65,40,
203.699,92,
203.747,63,
203.795,115,
203.844,66,
203.892,91,
203.941,140,
203.989,126,
204.037,92,
204.086,95,
204.134,90,
204.182,97,
204.23,86,
204.279,113,
204.327,75,
204.375,77,
204.424,100,
204.472,83,
204.52,92,
204.569,90,
204.617,54,
204.665,59,
204.713,112,
204.762,127,
204.81,56,
204.858,93,
204.906,86,
204.955,75,
