ReocrdTime: _20250426_131400
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,28,
195.938,28,
195.987,34,
196.037,36,
196.086,23,
196.135,26,
196.184,34,
196.233,70,
196.283,30,
196.332,0,
196.381,61,
196.43,41,
196.479,63,
196.529,19,
196.578,7,
196.627,-1,
196.676,57,
196.725,27,
196.774,25,
196.824,23,
196.873,-2,
196.922,36,
196.971,38,
197.02,9,
197.069,36,
197.118,14,
197.168,30,
197.217,20,
197.266,21,
197.315,50,
197.364,12,
197.413,10,
197.462,9,
197.511,27,
197.56,79,
197.609,37,
197.658,25,
197.707,45,
197.756,41,
197.805,54,
197.854,32,
197.904,31,
197.953,43,
198.002,14,
198.051,21,
198.1,26,
198.149,57,
198.198,59,
198.247,20,
198.296,47,
198.345,54,
198.393,18,
198.442,70,
198.491,56,
198.54,54,
198.589,37,
198.638,73,
198.687,70,
198.736,106,
198.785,66,
198.834,81,
198.883,90,
198.932,108,
198.981,123,
199.03,79,
199.079,66,
199.127,23,
199.176,45,
199.225,45,
199.274,36,
199.323,52,
199.372,47,
199.421,34,
199.47,10,
199.518,44,
199.567,48,
199.616,79,
199.665,31,
199.714,31,
199.763,52,
199.811,47,
199.86,57,
199.909,23,
199.958,31,
200.007,29,
200.055,44,
200.104,58,
200.153,38,
200.202,36,
200.25,29,
200.299,27,
200.348,43,
200.397,27,
200.445,34,
200.494,38,
200.543,52,
200.592,18,
200.64,31,
200.689,47,
200.738,47,
200.787,8,
200.835,11,
200.884,-12,
200.933,54,
200.981,41,
201.03,43,
201.079,31,
201.127,46,
201.176,59,
201.225,55,
201.273,48,
201.322,41,
201.371,18,
201.419,34,
201.468,97,
201.516,72,
201.565,18,
201.614,43,
201.662,43,
201.711,27,
201.759,34,
201.808,0,
201.857,37,
201.905,49,
201.954,38,
202.002,68,
202.051,28,
202.099,36,
202.148,25,
202.197,43,
202.245,40,
202.294,57,
202.342,47,
202.391,53,
202.439,66,
202.488,57,
202.536,34,
202.585,81,
202.633,55,
202.682,62,
202.73,33,
202.779,23,
202.827,20,
202.876,66,
202.924,25,
202.973,52,
203.021,25,
203.069,35,
203.118,47,
203.166,75,
203.215,83,
203.263,52,
203.312,41,
203.36,51,
203.408,43,
203.457,47,
203.505,31,
203.554,22,
203.602,-3,
203.65,24,
203.699,57,
203.747,43,
203.795,78,
203.844,36,
203.892,30,
203.941,74,
203.989,83,
204.037,49,
204.086,100,
204.134,43,
204.182,56,
204.23,54,
204.279,56,
204.327,57,
204.375,34,
204.424,55,
204.472,63,
204.52,60,
204.569,81,
204.617,61,
204.665,40,
204.713,47,
204.762,68,
204.81,40,
204.858,95,
204.906,60,
204.955,54,
205.003,63,
205.051,42,
205.099,82,
205.147,81,
205.196,77,
205.244,73,
205.292,36,
205.34,79,
205.388,98,
205.437,75,
205.485,93,
205.533,82,
205.581,79,
205.629,102,
205.677,93,
205.725,93,
205.774,71,
205.822,140,
205.87,68,
205.918,120,
205.966,114,
206.014,52,
206.062,83,
206.11,72,
206.158,69,
206.207,77,
206.255,83,
206.303,90,
206.351,69,
206.399,76,
206.447,102,
206.495,80,
206.543,115,
206.591,91,
206.639,23,
206.687,110,
206.735,108,
206.783,95,
206.831,88,
206.879,88,
206.927,58,
206.975,52,
207.023,112,
207.071,83,
207.119,77,
207.167,88,
207.215,86,
207.263,104,
207.311,121,
207.359,93,
207.407,138,
207.455,86,
207.503,109,
207.551,78,
207.599,77,
207.646,91,
207.694,77,
207.742,64,
207.79,74,
207.838,106,
207.886,115,
207.934,83,
207.982,42,
208.03,63,
208.077,106,
208.125,100,
208.173,83,
208.221,109,
208.269,76,
208.317,75,
208.365,80,
208.412,70,
208.46,81,
208.508,100,
208.556,80,
208.604,109,
208.651,83,
208.699,99,
208.747,99,
208.795,75,
208.843,88,
208.89,86,
208.938,145,
208.986,68,
209.034,59,
209.081,102,
209.129,83,
209.177,120,
209.225,126,
209.272,106,
209.32,102,
209.368,80,
209.415,72,
209.463,126,
209.511,102,
209.559,79,
209.606,90,
209.654,90,
209.702,118,
209.749,84,
209.797,89,
209.845,86,
209.892,86,
209.94,97,
209.988,94,
210.035,99,
210.083,94,
210.13,84,
210.178,129,
210.226,140,
210.273,135,
210.321,133,
210.368,102,
210.416,95,
210.464,111,
210.511,135,
210.559,115,
210.606,136,
210.654,109,
210.701,115,
210.749,113,
210.797,98,
210.844,146,
210.892,133,
210.939,126,
210.987,92,
211.034,83,
211.082,129,
211.129,142,
211.177,127,
211.224,115,
211.272,101,
211.319,99,
211.367,120,
211.414,131,
211.462,167,
211.509,142,
211.556,102,
211.604,124,
211.651,138,
211.699,140,
211.746,142,
211.794,115,
211.841,174,
211.889,159,
211.936,133,
211.983,147,
212.031,117,
212.078,142,
212.125,190,
212.173,205,
212.22,230,
212.268,246,
212.315,436,
212.362,635,
212.41,789,
212.457,819,
212.504,545,
212.552,377,
212.599,265,
212.646,186,
212.694,132,
212.741,193,
212.788,190,
212.836,185,
212.883,131,
212.93,158,
212.977,151,
213.025,157,
213.072,121,
213.119,133,
213.167,172,
213.214,159,
213.261,146,
213.308,210,
213.356,180,
213.403,171,
213.45,163,
213.497,149,
213.544,152,
213.592,144,
213.639,183,
213.686,172,
213.733,134,
213.78,142,
213.828,135,
213.875,165,
213.922,157,
213.969,159,
214.016,132,
214.063,124,
214.111,170,
214.158,131,
214.205,128,
214.252,108,
214.299,112,
214.346,166,
214.393,172,
214.44,175,
214.488,142,
214.535,134,
214.582,175,
214.629,163,
214.676,160,
214.723,162,
214.77,180,
214.817,151,
214.864,152,
214.911,155,
214.958,178,
215.005,169,
215.052,124,
215.099,101,
215.146,178,
215.193,161,
215.24,145,
215.287,186,
215.334,196,
215.381,163,
215.428,176,
215.475,160,
215.522,150,
215.569,133,
215.616,111,
215.663,174,
215.71,190,
215.757,172,
215.804,158,
215.851,139,
215.898,145,
215.945,176,
215.992,162,
216.039,165,
216.085,204,
216.132,119,
216.179,129,
216.226,172,
216.273,153,
216.32,190,
216.367,181,
216.414,175,
216.461,181,
216.507,198,
216.554,188,
216.601,188,
216.648,171,
216.695,179,
216.742,180,
216.788,187,
216.835,176,
216.882,157,
216.929,153,
216.976,207,
217.022,151,
217.069,174,
217.116,169,
217.163,165,
217.209,181,
217.256,181,
217.303,179,
217.35,211,
217.396,267,
217.443,237,
217.49,199,
217.537,193,
217.583,222,
217.63,195,
217.677,188,
217.724,127,
217.77,178,
217.817,196,
217.864,208,
217.91,199,
217.957,221,
218.004,176,
218.05,188,
218.097,168,
218.144,140,
218.19,204,
218.237,199,
218.283,146,
218.33,183,
218.377,203,
218.423,143,
