ReocrdTime: _20250426_122609
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,7,
195.938,7,
195.987,18,
196.037,34,
196.086,37,
196.135,37,
196.184,50,
196.233,34,
196.283,25,
196.332,19,
196.381,45,
196.43,59,
196.479,49,
196.529,23,
196.578,36,
196.627,-12,
196.676,45,
196.725,40,
196.774,34,
196.824,34,
196.873,7,
196.922,61,
196.971,31,
197.02,34,
197.069,20,
197.118,21,
197.168,-9,
197.217,0,
197.266,38,
197.315,57,
197.364,3,
197.413,25,
197.462,2,
197.511,43,
197.56,61,
197.609,30,
197.658,27,
197.707,31,
197.756,45,
197.805,50,
197.854,52,
197.904,38,
197.953,40,
198.002,28,
198.051,21,
198.1,38,
198.149,45,
198.198,74,
198.247,45,
198.296,16,
198.345,58,
198.393,-16,
198.442,68,
198.491,41,
198.54,51,
198.589,5,
198.638,41,
198.687,52,
198.736,57,
198.785,14,
198.834,36,
198.883,49,
198.932,117,
198.981,102,
199.03,75,
199.079,43,
199.127,47,
199.176,75,
199.225,32,
199.274,47,
199.323,21,
199.372,36,
199.421,41,
199.47,14,
199.518,56,
199.567,45,
199.616,72,
199.665,32,
199.714,44,
199.763,79,
199.811,35,
199.86,61,
199.909,59,
199.958,14,
200.007,33,
200.055,68,
200.104,50,
200.153,72,
200.202,33,
200.25,22,
200.299,41,
200.348,41,
200.397,51,
200.445,39,
200.494,17,
200.543,44,
200.592,24,
200.64,38,
200.689,29,
200.738,50,
200.787,6,
200.835,18,
200.884,8,
200.933,58,
200.981,38,
201.03,23,
201.079,15,
201.127,48,
201.176,71,
201.225,66,
201.273,59,
201.322,25,
201.371,23,
201.419,65,
201.468,70,
201.516,79,
201.565,15,
201.614,31,
201.662,41,
201.711,13,
201.759,70,
201.808,16,
201.857,73,
201.905,33,
201.954,75,
202.002,61,
202.051,71,
202.099,43,
202.148,23,
202.197,56,
202.245,74,
202.294,30,
202.342,70,
202.391,41,
202.439,83,
202.488,48,
202.536,79,
202.585,67,
202.633,93,
202.682,64,
202.73,47,
202.779,62,
202.827,63,
202.876,55,
202.924,59,
202.973,72,
203.021,28,
203.069,27,
203.118,66,
203.166,95,
203.215,90,
203.263,45,
203.312,66,
203.36,52,
203.408,81,
203.457,68,
203.505,49,
203.554,13,
203.602,29,
203.65,36,
203.699,83,
203.747,49,
203.795,78,
203.844,38,
203.892,56,
203.941,72,
203.989,81,
204.037,63,
204.086,68,
204.134,24,
204.182,24,
204.23,61,
204.279,74,
204.327,48,
204.375,25,
204.424,57,
204.472,70,
204.52,79,
204.569,63,
204.617,54,
204.665,29,
204.713,58,
204.762,72,
204.81,42,
204.858,86,
204.906,90,
204.955,43,
205.003,45,
205.051,49,
205.099,95,
205.147,99,
205.196,43,
205.244,39,
205.292,40,
205.34,34,
205.388,102,
205.437,66,
205.485,68,
205.533,53,
205.581,74,
205.629,66,
205.677,86,
205.725,95,
205.774,73,
205.822,88,
205.87,76,
205.918,95,
205.966,96,
206.014,52,
206.062,56,
206.11,64,
206.158,81,
206.207,77,
206.255,101,
206.303,77,
206.351,49,
206.399,61,
206.447,109,
206.495,64,
206.543,109,
206.591,61,
206.639,30,
206.687,86,
206.735,78,
206.783,99,
206.831,72,
206.879,49,
206.927,40,
206.975,69,
207.023,119,
207.071,92,
207.119,88,
207.167,68,
207.215,98,
207.263,75,
207.311,113,
207.359,59,
207.407,61,
207.455,97,
207.503,61,
207.551,87,
207.599,93,
207.646,70,
207.694,63,
207.742,64,
207.79,90,
207.838,113,
207.886,129,
207.934,94,
207.982,61,
208.03,48,
208.077,94,
208.125,120,
208.173,59,
208.221,71,
208.269,54,
208.317,139,
208.365,78,
208.412,105,
208.46,68,
208.508,75,
208.556,68,
208.604,111,
208.651,58,
208.699,85,
208.747,133,
208.795,30,
208.843,70,
208.89,79,
208.938,127,
208.986,87,
209.034,72,
209.081,68,
209.129,61,
209.177,102,
209.225,119,
209.272,95,
209.32,90,
209.368,71,
209.415,66,
