ReocrdTime: _20250426_122616
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,14,
195.938,14,
195.987,24,
196.037,23,
196.086,62,
196.135,43,
196.184,36,
196.233,83,
196.283,59,
196.332,37,
196.381,31,
196.43,18,
196.479,63,
196.529,28,
196.578,47,
196.627,8,
196.676,48,
196.725,63,
196.774,46,
196.824,18,
196.873,-9,
196.922,34,
196.971,18,
197.02,33,
197.069,20,
197.118,39,
197.168,37,
197.217,25,
197.266,38,
197.315,64,
197.364,19,
197.413,19,
197.462,22,
197.511,54,
197.56,61,
197.609,55,
197.658,46,
197.707,58,
197.756,41,
197.805,47,
197.854,50,
197.904,36,
197.953,49,
198.002,46,
198.051,36,
198.1,54,
198.149,54,
198.198,95,
198.247,23,
198.296,61,
198.345,49,
198.393,36,
198.442,74,
198.491,72,
198.54,69,
198.589,28,
198.638,73,
198.687,108,
198.736,126,
198.785,131,
198.834,151,
198.883,164,
198.932,158,
198.981,152,
199.03,93,
199.079,81,
199.127,43,
199.176,70,
199.225,50,
199.274,79,
199.323,48,
199.372,41,
199.421,61,
199.47,16,
199.518,78,
199.567,61,
199.616,51,
199.665,27,
199.714,31,
199.763,58,
199.811,56,
199.86,57,
199.909,43,
199.958,11,
200.007,38,
200.055,50,
200.104,47,
200.153,47,
200.202,42,
200.25,36,
200.299,54,
200.348,66,
200.397,33,
200.445,36,
200.494,47,
200.543,26,
200.592,45,
200.64,34,
200.689,54,
200.738,66,
200.787,34,
200.835,18,
200.884,17,
200.933,88,
200.981,61,
201.03,48,
201.079,29,
201.127,54,
201.176,93,
201.225,73,
201.273,66,
201.322,30,
201.371,59,
201.419,59,
201.468,79,
201.516,87,
201.565,56,
201.614,45,
201.662,45,
201.711,33,
201.759,41,
201.808,-14,
201.857,61,
201.905,33,
201.954,100,
202.002,66,
202.051,44,
202.099,72,
202.148,46,
202.197,50,
202.245,76,
202.294,41,
202.342,85,
202.391,77,
202.439,54,
202.488,39,
202.536,90,
202.585,99,
202.633,73,
202.682,77,
202.73,47,
202.779,62,
202.827,49,
202.876,97,
202.924,61,
202.973,77,
203.021,50,
203.069,29,
203.118,61,
203.166,88,
203.215,97,
203.263,64,
203.312,39,
203.36,36,
203.408,67,
203.457,45,
203.505,58,
203.554,18,
203.602,45,
203.65,20,
203.699,63,
203.747,65,
203.795,88,
203.844,21,
203.892,48,
203.941,76,
203.989,103,
204.037,74,
204.086,97,
204.134,56,
204.182,63,
204.23,72,
204.279,81,
204.327,70,
204.375,86,
204.424,39,
204.472,63,
204.52,74,
204.569,95,
204.617,76,
204.665,74,
204.713,79,
204.762,75,
204.81,60,
204.858,102,
204.906,74,
204.955,89,
205.003,63,
205.051,61,
205.099,115,
205.147,111,
205.196,72,
205.244,107,
205.292,75,
205.34,77,
205.388,118,
205.437,118,
205.485,104,
205.533,89,
205.581,77,
205.629,95,
205.677,111,
205.725,129,
205.774,115,
205.822,185,
205.87,104,
205.918,138,
205.966,136,
206.014,91,
206.062,113,
206.11,95,
206.158,92,
206.207,106,
206.255,86,
206.303,104,
206.351,85,
206.399,101,
206.447,129,
206.495,102,
206.543,143,
206.591,127,
206.639,43,
206.687,129,
206.735,106,
206.783,88,
206.831,115,
206.879,99,
206.927,74,
206.975,99,
207.023,144,
207.071,122,
207.119,137,
207.167,132,
207.215,95,
207.263,140,
207.311,144,
207.359,123,
207.407,115,
207.455,111,
