ReocrdTime: _20250426_110600
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,16,
195.938,16,
195.987,-2,
196.037,9,
196.086,3,
196.135,1,
196.184,16,
196.233,27,
196.283,1,
196.332,-2,
196.381,56,
196.43,2,
196.479,14,
196.529,-15,
196.578,15,
196.627,6,
196.676,28,
196.725,27,
196.774,1,
196.824,-15,
196.873,-13,
196.922,43,
196.971,32,
197.02,8,
197.069,-27,
197.118,-4,
197.168,7,
197.217,17,
197.266,21,
197.315,55,
197.364,-20,
197.413,3,
197.462,7,
197.511,23,
197.56,37,
197.609,12,
197.658,23,
197.707,24,
197.756,21,
197.805,13,
197.854,28,
197.904,-3,
197.953,11,
198.002,12,
198.051,9,
198.1,26,
198.149,7,
198.198,50,
198.247,48,
198.296,15,
198.345,40,
198.393,-5,
198.442,40,
198.491,18,
198.54,33,
198.589,-11,
198.638,45,
198.687,51,
198.736,66,
198.785,27,
198.834,43,
198.883,60,
198.932,113,
198.981,68,
199.03,34,
199.079,41,
199.127,20,
199.176,27,
199.225,41,
199.274,4,
199.323,37,
199.372,40,
199.421,36,
199.47,12,
199.518,36,
199.567,1,
199.616,27,
199.665,0,
199.714,29,
199.763,70,
199.811,31,
199.86,37,
199.909,9,
199.958,29,
200.007,65,
200.055,73,
200.104,40,
200.153,16,
200.202,27,
200.25,2,
200.299,32,
200.348,28,
200.397,11,
200.445,16,
200.494,9,
200.543,37,
200.592,27,
200.64,22,
200.689,45,
200.738,18,
200.787,16,
200.835,34,
200.884,15,
200.933,51,
200.981,27,
201.03,30,
201.079,49,
201.127,39,
201.176,59,
201.225,34,
201.273,31,
201.322,18,
201.371,7,
201.419,50,
201.468,64,
201.516,49,
201.565,13,
201.614,31,
201.662,28,
201.711,13,
201.759,29,
201.808,-30,
201.857,25,
201.905,43,
201.954,86,
202.002,52,
202.051,55,
202.099,33,
202.148,12,
202.197,43,
202.245,36,
202.294,14,
202.342,47,
202.391,14,
202.439,63,
202.488,53,
202.536,104,
202.585,38,
202.633,63,
202.682,34,
202.73,29,
202.779,44,
202.827,32,
202.876,16,
202.924,25,
202.973,45,
203.021,18,
203.069,9,
203.118,23,
203.166,50,
203.215,36,
203.263,10,
203.312,52,
203.36,52,
203.408,31,
203.457,13,
203.505,15,
203.554,-23,
203.602,31,
203.65,27,
203.699,38,
203.747,22,
203.795,49,
203.844,47,
203.892,45,
203.941,79,
203.989,43,
204.037,31,
204.086,43,
204.134,34,
204.182,40,
204.23,45,
204.279,45,
204.327,30,
204.375,30,
204.424,45,
204.472,52,
204.52,61,
204.569,56,
204.617,25,
204.665,41,
204.713,70,
204.762,68,
204.81,40,
204.858,77,
204.906,33,
204.955,46,
205.003,38,
205.051,43,
205.099,77,
205.147,59,
205.196,32,
205.244,45,
205.292,40,
205.34,-4,
205.388,87,
205.437,39,
205.485,27,
205.533,75,
205.581,25,
205.629,53,
205.677,79,
205.725,54,
205.774,73,
205.822,74,
205.87,77,
205.918,54,
205.966,37,
206.014,59,
206.062,43,
206.11,68,
206.158,72,
206.207,51,
206.255,43,
206.303,72,
206.351,61,
206.399,74,
206.447,64,
206.495,57,
206.543,59,
206.591,45,
206.639,45,
206.687,85,
206.735,79,
206.783,17,
206.831,39,
206.879,65,
206.927,45,
206.975,63,
207.023,83,
207.071,65,
207.119,61,
207.167,70,
207.215,71,
207.263,57,
207.311,90,
207.359,14,
207.407,72,
207.455,81,
207.503,50,
207.551,78,
207.599,29,
207.646,63,
207.694,54,
207.742,73,
207.79,72,
207.838,64,
207.886,107,
207.934,79,
207.982,56,
208.03,72,
208.077,58,
208.125,86,
208.173,79,
208.221,63,
208.269,58,
208.317,136,
208.365,64,
208.412,51,
208.46,70,
208.508,66,
208.556,87,
208.604,118,
208.651,70,
208.699,56,
208.747,68,
208.795,21,
208.843,70,
208.89,50,
208.938,100,
208.986,64,
209.034,29,
209.081,66,
209.129,61,
209.177,75,
209.225,97,
209.272,75,
209.32,90,
209.368,71,
209.415,43,
209.463,138,
209.511,88,
209.559,54,
209.606,107,
209.654,61,
209.702,89,
209.749,70,
209.797,73,
209.845,72,
209.892,52,
209.94,104,
209.988,85,
210.035,59,
210.083,49,
210.13,72,
210.178,84,
210.226,92,
210.273,99,
210.321,83,
210.368,38,
210.416,79,
210.464,90,
210.511,104,
210.559,105,
210.606,102,
210.654,59,
210.701,94,
210.749,104,
210.797,113,
210.844,108,
210.892,70,
