ReocrdTime: _20250426_111712
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,26,
195.938,26,
195.987,31,
196.037,52,
196.086,53,
196.135,34,
196.184,61,
196.233,79,
196.283,41,
196.332,41,
196.381,68,
196.43,32,
196.479,75,
196.529,32,
196.578,58,
196.627,18,
196.676,68,
196.725,66,
196.774,50,
196.824,23,
196.873,7,
196.922,82,
196.971,68,
197.02,42,
197.069,38,
197.118,30,
197.168,43,
197.217,31,
197.266,38,
197.315,70,
197.364,32,
197.413,25,
197.462,24,
197.511,47,
197.56,84,
197.609,79,
197.658,59,
197.707,54,
197.756,88,
197.805,93,
197.854,98,
197.904,72,
197.953,52,
198.002,43,
198.051,68,
198.1,76,
198.149,75,
198.198,118,
198.247,64,
198.296,40,
198.345,106,
198.393,61,
198.442,90,
198.491,70,
198.54,92,
198.589,57,
198.638,72,
198.687,117,
198.736,145,
198.785,117,
198.834,142,
198.883,155,
198.932,192,
198.981,193,
199.03,141,
199.079,97,
199.127,63,
199.176,92,
199.225,73,
199.274,90,
199.323,43,
199.372,70,
199.421,77,
199.47,50,
199.518,92,
199.567,41,
199.616,78,
199.665,54,
199.714,69,
199.763,79,
199.811,78,
199.86,64,
199.909,61,
199.958,43,
200.007,52,
200.055,71,
200.104,70,
200.153,74,
200.202,47,
200.25,27,
200.299,63,
200.348,68,
200.397,56,
200.445,52,
200.494,52,
200.543,66,
200.592,72,
200.64,76,
200.689,68,
200.738,90,
200.787,25,
200.835,63,
200.884,43,
200.933,101,
200.981,54,
201.03,48,
201.079,52,
201.127,50,
201.176,87,
201.225,64,
201.273,77,
201.322,54,
201.371,50,
201.419,99,
201.468,71,
201.516,69,
201.565,33,
201.614,63,
201.662,55,
201.711,49,
201.759,63,
201.808,32,
201.857,84,
201.905,38,
201.954,102,
202.002,102,
202.051,95,
202.099,85,
202.148,57,
202.197,57,
202.245,72,
202.294,72,
202.342,99,
202.391,66,
202.439,95,
202.488,88,
202.536,106,
202.585,95,
202.633,66,
202.682,91,
202.73,83,
202.779,79,
202.827,76,
202.876,88,
202.924,80,
202.973,75,
203.021,57,
203.069,69,
203.118,95,
203.166,65,
203.215,81,
203.263,48,
203.312,63,
203.36,101,
203.408,104,
203.457,77,
203.505,54,
203.554,41,
203.602,51,
203.65,72,
203.699,93,
203.747,68,
203.795,92,
203.844,43,
203.892,68,
203.941,115,
203.989,142,
204.037,115,
204.086,99,
204.134,74,
204.182,83,
204.23,100,
204.279,66,
204.327,75,
204.375,54,
204.424,82,
204.472,87,
204.52,99,
204.569,111,
204.617,65,
204.665,75,
204.713,85,
204.762,92,
204.81,61,
204.858,117,
204.906,86,
204.955,82,
205.003,75,
205.051,120,
205.099,131,
205.147,143,
205.196,59,
205.244,93,
205.292,110,
205.34,134,
205.388,141,
205.437,125,
205.485,102,
205.533,102,
205.581,90,
205.629,75,
205.677,156,
205.725,122,
205.774,129,
205.822,187,
205.87,133,
205.918,156,
205.966,139,
206.014,106,
206.062,140,
206.11,108,
206.158,110,
206.207,129,
206.255,83,
206.303,137,
206.351,108,
206.399,88,
206.447,176,
206.495,131,
206.543,129,
206.591,111,
206.639,91,
206.687,137,
206.735,133,
206.783,165,
206.831,122,
206.879,130,
206.927,127,
206.975,117,
207.023,178,
207.071,130,
207.119,138,
207.167,98,
207.215,166,
207.263,181,
207.311,194,
207.359,140,
207.407,131,
207.455,118,
207.503,118,
207.551,130,
207.599,111,
207.646,135,
207.694,116,
207.742,91,
207.79,113,
207.838,145,
207.886,177,
207.934,124,
207.982,106,
208.03,156,
208.077,146,
208.125,163,
208.173,136,
208.221,129,
208.269,92,
208.317,163,
208.365,163,
208.412,146,
208.46,140,
208.508,125,
208.556,138,
208.604,157,
208.651,110,
208.699,142,
208.747,145,
208.795,107,
208.843,151,
208.89,156,
208.938,179,
208.986,161,
209.034,91,
209.081,127,
209.129,126,
209.177,168,
209.225,156,
209.272,179,
209.32,152,
209.368,129,
209.415,133,
209.463,185,
209.511,190,
209.559,131,
209.606,129,
209.654,135,
209.702,141,
209.749,183,
209.797,132,
209.845,151,
209.892,124,
209.94,174,
209.988,181,
210.035,145,
210.083,133,
210.13,158,
210.178,181,
210.226,174,
210.273,164,
210.321,171,
210.368,125,
210.416,102,
210.464,154,
210.511,146,
210.559,180,
210.606,205,
210.654,169,
210.701,158,
210.749,138,
210.797,186,
210.844,178,
210.892,163,
210.939,106,
210.987,149,
211.034,163,
211.082,196,
211.129,147,
211.177,158,
211.224,158,
211.272,203,
211.319,149,
211.367,206,
211.414,206,
211.462,203,
211.509,176,
211.556,175,
211.604,181,
211.651,215,
211.699,161,
211.746,170,
211.794,167,
211.841,241,
211.889,208,
211.936,230,
211.983,205,
212.031,189,
212.078,226,
212.125,186,
212.173,244,
212.22,320,
212.268,347,
212.315,610,
212.362,880,
212.41,1092,
212.457,1307,
212.504,830,
212.552,585,
212.599,317,
212.646,231,
212.694,240,
212.741,272,
212.788,237,
212.836,239,
212.883,196,
212.93,216,
212.977,196,
213.025,246,
213.072,228,
213.119,178,
213.167,203,
213.214,235,
213.261,207,
213.308,244,
213.356,246,
213.403,241,
213.45,190,
213.497,201,
213.544,176,
213.592,192,
213.639,258,
213.686,244,
213.733,217,
213.78,172,
213.828,194,
213.875,239,
213.922,213,
213.969,233,
214.016,175,
214.063,206,
214.111,226,
214.158,206,
214.205,164,
214.252,194,
214.299,149,
214.346,242,
214.393,253,
214.44,251,
214.488,228,
214.535,199,
214.582,229,
214.629,210,
214.676,198,
214.723,205,
214.77,228,
214.817,239,
214.864,251,
214.911,234,
214.958,262,
215.005,251,
215.052,246,
215.099,197,
215.146,228,
215.193,244,
215.24,242,
215.287,255,
215.334,232,
215.381,222,
215.428,213,
215.475,223,
215.522,195,
215.569,226,
215.616,201,
215.663,242,
215.71,296,
215.757,238,
215.804,280,
215.851,215,
215.898,239,
215.945,253,
215.992,278,
216.039,301,
216.085,265,
216.132,194,
216.179,221,
216.226,261,
216.273,205,
216.32,269,
216.367,251,
216.414,267,
216.461,244,
216.507,244,
216.554,245,
216.601,299,
216.648,300,
216.695,285,
216.742,323,
216.788,343,
216.835,287,
216.882,265,
216.929,246,
216.976,260,
217.022,241,
217.069,278,
217.116,242,
