ReocrdTime: _20250426_111719
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,21,
195.938,21,
195.987,22,
196.037,53,
196.086,68,
196.135,30,
196.184,34,
196.233,38,
196.283,32,
196.332,41,
196.381,99,
196.43,31,
196.479,54,
196.529,37,
196.578,41,
196.627,42,
196.676,79,
196.725,43,
196.774,46,
196.824,18,
196.873,7,
196.922,62,
196.971,43,
197.02,38,
197.069,33,
197.118,18,
197.168,39,
197.217,13,
197.266,47,
197.315,62,
197.364,19,
197.413,19,
197.462,34,
197.511,79,
197.56,43,
197.609,55,
197.658,59,
197.707,49,
197.756,57,
197.805,67,
197.854,37,
197.904,27,
197.953,25,
198.002,34,
198.051,46,
198.1,42,
198.149,52,
198.198,72,
198.247,45,
198.296,29,
198.345,54,
198.393,11,
198.442,65,
198.491,61,
198.54,70,
198.589,43,
198.638,63,
198.687,74,
198.736,108,
198.785,97,
198.834,113,
198.883,96,
198.932,142,
198.981,114,
199.03,93,
199.079,77,
199.127,75,
199.176,81,
199.225,41,
199.274,47,
199.323,39,
199.372,58,
199.421,74,
199.47,39,
199.518,65,
199.567,55,
199.616,88,
199.665,32,
199.714,72,
199.763,59,
199.811,81,
199.86,52,
199.909,68,
199.958,34,
200.007,52,
200.055,61,
200.104,59,
200.153,33,
200.202,56,
200.25,45,
200.299,75,
200.348,52,
200.397,49,
200.445,48,
200.494,61,
200.543,82,
200.592,33,
200.64,15,
200.689,45,
200.738,38,
200.787,40,
200.835,36,
200.884,24,
200.933,69,
200.981,43,
201.03,41,
201.079,72,
201.127,75,
201.176,84,
201.225,68,
201.273,72,
201.322,48,
201.371,39,
201.419,49,
201.468,64,
201.516,74,
201.565,24,
201.614,84,
201.662,50,
201.711,49,
201.759,48,
201.808,16,
201.857,70,
201.905,56,
201.954,102,
202.002,66,
202.051,84,
202.099,47,
202.148,37,
202.197,57,
202.245,79,
202.294,68,
202.342,86,
202.391,48,
202.439,83,
202.488,62,
202.536,113,
202.585,69,
202.633,84,
202.682,66,
202.73,56,
202.779,61,
202.827,92,
202.876,64,
202.924,64,
202.973,68,
203.021,55,
203.069,65,
203.118,86,
203.166,66,
203.215,72,
203.263,43,
203.312,57,
203.36,68,
203.408,58,
203.457,49,
203.505,52,
203.554,32,
203.602,38,
203.65,56,
203.699,77,
203.747,42,
203.795,83,
203.844,50,
203.892,57,
203.941,99,
203.989,85,
204.037,52,
204.086,81,
204.134,61,
204.182,85,
204.23,66,
204.279,75,
204.327,55,
204.375,75,
204.424,82,
204.472,96,
204.52,81,
204.569,81,
204.617,81,
204.665,65,
204.713,113,
204.762,108,
204.81,74,
204.858,88,
204.906,99,
204.955,77,
