ReocrdTime: _20250426_111716
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,10,
195.938,10,
195.987,13,
196.037,48,
196.086,21,
196.135,30,
196.184,31,
196.233,56,
196.283,28,
196.332,12,
196.381,65,
196.43,41,
196.479,90,
196.529,5,
196.578,32,
196.627,31,
196.676,50,
196.725,43,
196.774,36,
196.824,12,
196.873,19,
196.922,37,
196.971,45,
197.02,27,
197.069,15,
197.118,39,
197.168,7,
197.217,34,
197.266,34,
197.315,39,
197.364,9,
197.413,16,
197.462,20,
197.511,32,
197.56,61,
197.609,36,
197.658,27,
197.707,38,
197.756,45,
197.805,56,
197.854,46,
197.904,22,
197.953,50,
198.002,27,
198.051,45,
198.1,52,
198.149,65,
198.198,72,
198.247,39,
198.296,45,
198.345,69,
198.393,47,
198.442,85,
198.491,45,
198.54,44,
198.589,16,
198.638,36,
198.687,61,
198.736,88,
198.785,86,
198.834,100,
198.883,88,
198.932,144,
198.981,114,
199.03,88,
199.079,56,
199.127,38,
199.176,66,
199.225,68,
199.274,68,
199.323,25,
199.372,49,
199.421,59,
199.47,41,
199.518,96,
199.567,48,
199.616,58,
199.665,16,
199.714,52,
199.763,59,
199.811,54,
199.86,68,
199.909,29,
199.958,59,
200.007,42,
200.055,71,
200.104,58,
200.153,43,
200.202,26,
200.25,17,
200.299,45,
200.348,50,
200.397,33,
200.445,50,
200.494,33,
200.543,59,
200.592,34,
200.64,43,
200.689,39,
200.738,52,
200.787,20,
200.835,18,
200.884,31,
200.933,60,
200.981,40,
201.03,39,
201.079,54,
201.127,104,
201.176,80,
201.225,80,
201.273,65,
201.322,41,
201.371,41,
201.419,77,
201.468,70,
201.516,76,
201.565,49,
201.614,75,
201.662,68,
201.711,29,
201.759,64,
201.808,38,
201.857,55,
201.905,45,
201.954,117,
202.002,79,
202.051,61,
202.099,49,
202.148,21,
202.197,68,
202.245,65,
202.294,66,
202.342,95,
202.391,52,
202.439,75,
202.488,52,
202.536,110,
202.585,88,
202.633,63,
202.682,48,
202.73,49,
202.779,79,
202.827,86,
202.876,55,
202.924,35,
202.973,79,
203.021,39,
203.069,67,
203.118,81,
203.166,75,
203.215,58,
203.263,66,
203.312,81,
203.36,61,
203.408,90,
203.457,42,
203.505,47,
203.554,20,
203.602,43,
203.65,31,
203.699,92,
203.747,54,
203.795,104,
203.844,59,
203.892,50,
203.941,88,
203.989,77,
204.037,69,
204.086,66,
204.134,88,
204.182,70,
204.23,84,
204.279,72,
204.327,91,
204.375,50,
204.424,84,
204.472,81,
204.52,56,
204.569,70,
204.617,77,
204.665,29,
204.713,74,
204.762,117,
204.81,58,
204.858,61,
204.906,69,
204.955,82,
205.003,43,
205.051,79,
205.099,111,
205.147,97,
205.196,67,
205.244,104,
205.292,75,
205.34,111,
205.388,107,
205.437,86,
205.485,66,
205.533,109,
205.581,65,
205.629,116,
205.677,97,
205.725,75,
205.774,79,
205.822,129,
205.87,74,
205.918,88,
205.966,104,
206.014,84,
206.062,95,
206.11,97,
206.158,112,
206.207,86,
206.255,63,
206.303,108,
206.351,85,
206.399,88,
206.447,120,
206.495,97,
206.543,84,
206.591,104,
206.639,75,
206.687,112,
206.735,104,
206.783,85,
206.831,99,
206.879,101,
206.927,79,
206.975,94,
207.023,128,
207.071,115,
207.119,99,
207.167,79,
207.215,140,
207.263,107,
207.311,126,
207.359,86,
207.407,103,
207.455,117,
207.503,127,
207.551,96,
207.599,76,
207.646,113,
207.694,66,
207.742,77,
207.79,113,
207.838,95,
207.886,138,
207.934,85,
207.982,76,
208.03,131,
208.077,104,
208.125,106,
208.173,115,
208.221,86,
208.269,124,
208.317,168,
208.365,130,
208.412,106,
208.46,48,
208.508,123,
208.556,114,
208.604,100,
208.651,111,
208.699,103,
208.747,97,
208.795,89,
208.843,97,
208.89,131,
208.938,143,
208.986,95,
209.034,70,
209.081,127,
209.129,136,
209.177,109,
209.225,129,
209.272,124,
209.32,111,
209.368,111,
209.415,81,
209.463,143,
209.511,131,
209.559,129,
209.606,100,
209.654,147,
209.702,98,
209.749,140,
209.797,111,
209.845,127,
209.892,113,
209.94,102,
209.988,120,
210.035,111,
210.083,78,
210.13,133,
210.178,145,
210.226,147,
210.273,119,
210.321,117,
210.368,97,
210.416,115,
210.464,131,
210.511,165,
210.559,151,
210.606,160,
210.654,158,
210.701,138,
210.749,111,
210.797,143,
210.844,133,
210.892,127,
210.939,118,
210.987,115,
211.034,120,
211.082,156,
211.129,99,
211.177,136,
211.224,162,
211.272,163,
211.319,151,
211.367,124,
211.414,150,
211.462,146,
211.509,142,
211.556,145,
211.604,119,
211.651,159,
211.699,122,
211.746,136,
211.794,124,
211.841,183,
211.889,181,
211.936,146,
211.983,163,
212.031,146,
212.078,183,
212.125,199,
212.173,203,
212.22,199,
212.268,210,
212.315,326,
212.362,525,
212.41,674,
212.457,714,
212.504,496,
212.552,330,
212.599,192,
212.646,172,
212.694,195,
212.741,183,
212.788,176,
212.836,194,
212.883,151,
212.93,187,
212.977,144,
213.025,221,
213.072,140,
213.119,160,
213.167,235,
213.214,184,
213.261,160,
213.308,192,
213.356,164,
213.403,210,
213.45,161,
213.497,190,
213.544,176,
213.592,133,
213.639,197,
213.686,190,
213.733,179,
213.78,169,
213.828,152,
213.875,196,
213.922,174,
213.969,181,
214.016,138,
214.063,145,
214.111,185,
214.158,159,
214.205,165,
214.252,199,
214.299,160,
214.346,209,
214.393,224,
214.44,249,
214.488,172,
214.535,177,
214.582,209,
214.629,224,
214.676,153,
214.723,214,
214.77,214,
214.817,205,
214.864,195,
214.911,165,
214.958,179,
215.005,235,
215.052,201,
215.099,208,
215.146,185,
215.193,188,
215.24,157,
215.287,211,
215.334,214,
215.381,179,
215.428,165,
215.475,165,
215.522,170,
215.569,185,
215.616,210,
215.663,214,
215.71,172,
215.757,170,
215.804,178,
215.851,190,
215.898,190,
215.945,219,
215.992,185,
216.039,217,
216.085,194,
216.132,180,
216.179,197,
216.226,191,
216.273,174,
216.32,237,
216.367,195,
216.414,251,
216.461,181,
216.507,225,
216.554,209,
216.601,184,
216.648,262,
216.695,265,
216.742,251,
216.788,239,
216.835,192,
216.882,168,
216.929,189,
216.976,201,
217.022,187,
217.069,207,
217.116,201,
217.163,174,
217.209,203,
217.256,208,
217.303,214,
217.35,181,
217.396,255,
217.443,239,
217.49,242,
217.537,227,
217.583,300,
217.63,195,
217.677,185,
217.724,144,
217.77,199,
217.817,210,
217.864,217,
217.91,197,
217.957,210,
218.004,206,
218.05,206,
218.097,170,
218.144,129,
218.19,222,
218.237,208,
218.283,208,
218.33,242,
218.377,214,
218.423,194,
218.47,195,
218.517,210,
218.563,262,
218.61,224,
218.656,247,
218.703,204,
218.75,196,
218.796,257,
218.843,247,
218.889,255,
218.936,199,
218.982,160,
219.029,224,
219.075,227,
219.122,197,
219.168,233,
219.215,199,
219.261,228,
219.308,256,
219.354,240,
219.401,262,
219.447,227,
219.494,173,
219.54,167,
219.587,204,
219.633,238,
219.68,233,
219.726,253,
219.773,245,
219.819,190,
219.866,271,
219.912,196,
219.958,269,
220.005,255,
220.051,242,
220.098,233,
220.144,217,
220.19,237,
220.237,265,
220.283,233,
220.33,241,
220.376,278,
220.422,258,
220.469,289,
220.515,276,
220.561,242,
220.608,256,
220.654,275,
220.7,261,
220.747,368,
220.793,392,
220.839,459,
220.886,441,
220.932,353,
220.978,380,
221.025,547,
221.071,636,
221.117,729,
221.163,850,
221.21,580,
221.256,457,
221.302,335,
221.348,264,
221.395,301,
221.441,271,
221.487,278,
221.533,309,
221.58,307,
221.626,507,
221.672,813,
221.718,841,
221.764,745,
221.811,586,
221.857,508,
221.903,468,
221.949,334,
221.995,314,
222.041,287,
222.088,289,
222.134,246,
222.18,309,
222.226,272,
222.272,253,
222.318,224,
222.364,264,
222.411,217,
222.457,226,
222.503,279,
222.549,199,
222.595,297,
222.641,206,
222.687,289,
222.733,247,
222.779,235,
222.825,241,
222.871,262,
222.917,263,
222.963,271,
223.009,262,
223.055,254,
223.102,253,
223.148,263,
223.194,281,
223.24,243,
223.286,258,
223.332,220,
223.378,256,
223.424,228,
223.469,244,
223.515,239,
223.561,254,
223.607,291,
223.653,219,
223.699,240,
223.745,281,
223.791,185,
223.837,283,
223.883,199,
223.929,278,
223.975,216,
224.021,260,
224.067,203,
224.113,287,
224.158,262,
224.204,299,
224.25,294,
224.296,228,
224.342,303,
224.388,278,
224.434,235,
224.48,234,
224.525,232,
224.571,273,
224.617,282,
224.663,260,
224.709,246,
224.754,217,
224.8,264,
224.846,237,
224.892,277,
224.938,226,
224.983,203,
225.029,212,
225.075,237,
225.121,276,
225.167,243,
225.212,212,
225.258,242,
225.304,275,
225.35,239,
225.395,249,
225.441,256,
225.487,327,
225.532,221,
225.578,224,
225.624,267,
225.67,258,
225.715,283,
225.761,280,
225.807,303,
225.852,314,
225.898,305,
225.944,269,
225.989,348,
226.035,305,
226.08,219,
226.126,305,
226.172,271,
226.217,312,
226.263,343,
226.309,362,
226.354,424,
226.4,468,
226.445,432,
226.491,371,
226.537,265,
226.582,326,
226.628,247,
226.673,278,
226.719,296,
226.764,330,
226.81,291,
226.855,397,
226.901,498,
226.947,630,
226.992,630,
227.038,509,
227.083,357,
227.129,328,
227.174,327,
227.22,290,
227.265,316,
227.311,326,
227.356,308,
227.402,296,
227.447,240,
227.492,274,
227.538,257,
227.583,314,
227.629,258,
227.674,310,
227.72,282,
227.765,281,
227.81,257,
227.856,307,
227.901,324,
227.947,286,
227.992,247,
228.037,262,
228.083,321,
228.128,291,
228.174,287,
228.219,335,
228.264,281,
228.31,245,
228.355,249,
228.4,273,
228.446,274,
228.491,321,
228.536,283,
228.582,281,
228.627,262,
228.672,240,
228.717,324,
228.763,243,
228.808,285,
228.853,300,
228.899,303,
228.944,368,
228.989,300,
229.034,299,
229.08,285,
229.125,327,
229.17,288,
229.215,323,
229.261,337,
229.306,328,
229.351,284,
229.396,386,
229.441,319,
229.487,381,
229.532,425,
229.577,495,
229.622,513,
229.667,518,
229.712,513,
229.758,475,
229.803,418,
229.848,418,
229.893,393,
229.938,333,
229.983,354,
230.028,302,
230.074,309,
230.119,317,
230.164,300,
230.209,286,
230.254,343,
230.299,331,
230.344,374,
230.389,319,
230.434,313,
230.479,346,
230.524,325,
230.569,249,
230.614,299,
230.66,289,
230.705,279,
230.75,301,
230.795,299,
230.84,330,
