ReocrdTime: _20250426_125433
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,44,
195.938,44,
195.987,29,
196.037,39,
196.086,21,
196.135,14,
196.184,36,
196.233,40,
196.283,10,
196.332,5,
196.381,54,
196.43,36,
196.479,72,
196.529,14,
196.578,15,
196.627,-7,
196.676,46,
196.725,31,
196.774,46,
196.824,3,
196.873,-2,
196.922,23,
196.971,32,
197.02,42,
197.069,15,
197.118,27,
197.168,-2,
197.217,8,
197.266,32,
197.315,37,
197.364,9,
197.413,-2,
197.462,-3,
197.511,34,
197.56,36,
197.609,20,
197.658,14,
197.707,15,
197.756,45,
197.805,27,
197.854,43,
197.904,-7,
197.953,16,
198.002,12,
198.051,29,
198.1,26,
198.149,20,
198.198,29,
198.247,11,
198.296,22,
198.345,16,
198.393,30,
198.442,29,
198.491,18,
198.54,22,
198.589,12,
198.638,50,
198.687,29,
198.736,50,
198.785,20,
198.834,7,
198.883,42,
198.932,56,
198.981,48,
199.03,41,
199.079,9,
199.127,5,
199.176,31,
199.225,34,
199.274,25,
199.323,11,
199.372,34,
199.421,43,
199.47,5,
199.518,44,
199.567,32,
199.616,38,
199.665,24,
199.714,11,
199.763,63,
199.811,60,
199.86,59,
199.909,45,
199.958,-7,
200.007,20,
200.055,46,
200.104,31,
200.153,24,
200.202,18,
200.25,8,
200.299,43,
200.348,41,
200.397,27,
200.445,30,
200.494,18,
200.543,34,
200.592,38,
200.64,20,
200.689,31,
200.738,32,
200.787,-7,
200.835,9,
200.884,26,
200.933,61,
200.981,49,
201.03,39,
201.079,9,
201.127,48,
201.176,66,
201.225,68,
201.273,31,
201.322,11,
201.371,12,
201.419,54,
201.468,63,
201.516,54,
201.565,18,
201.614,47,
201.662,48,
201.711,38,
201.759,25,
201.808,14,
201.857,55,
201.905,29,
201.954,88,
202.002,46,
202.051,50,
202.099,29,
202.148,19,
202.197,34,
202.245,52,
202.294,27,
202.342,61,
202.391,52,
202.439,59,
202.488,23,
202.536,67,
202.585,42,
202.633,61,
202.682,28,
202.73,27,
202.779,39,
202.827,67,
202.876,80,
202.924,14,
202.973,57,
203.021,18,
203.069,22,
203.118,57,
203.166,47,
203.215,67,
203.263,59,
203.312,43,
203.36,33,
203.408,56,
203.457,38,
203.505,50,
203.554,13,
203.602,25,
203.65,49,
203.699,57,
203.747,47,
203.795,78,
203.844,11,
203.892,41,
203.941,81,
203.989,85,
204.037,43,
204.086,65,
204.134,18,
204.182,45,
204.23,39,
204.279,48,
204.327,48,
204.375,45,
204.424,46,
204.472,47,
204.52,67,
204.569,56,
204.617,52,
204.665,25,
204.713,40,
204.762,70,
204.81,47,
204.858,79,
204.906,58,
204.955,32,
205.003,32,
205.051,63,
205.099,68,
205.147,70,
205.196,47,
205.244,59,
205.292,43,
205.34,57,
205.388,73,
205.437,71,
205.485,47,
205.533,50,
205.581,34,
205.629,77,
205.677,95,
205.725,38,
205.774,32,
205.822,54,
205.87,34,
205.918,58,
205.966,77,
206.014,46,
206.062,52,
206.11,57,
206.158,83,
206.207,51,
206.255,68,
206.303,79,
206.351,60,
206.399,72,
206.447,111,
206.495,53,
206.543,100,
206.591,63,
206.639,30,
206.687,94,
206.735,78,
206.783,58,
206.831,32,
206.879,61,
206.927,43,
206.975,74,
207.023,83,
207.071,65,
207.119,58,
207.167,48,
207.215,82,
207.263,54,
207.311,99,
207.359,59,
207.407,77,
207.455,66,
207.503,88,
207.551,59,
207.599,79,
207.646,52,
207.694,36,
207.742,34,
207.79,61,
207.838,61,
207.886,106,
207.934,65,
207.982,22,
208.03,57,
208.077,85,
208.125,97,
208.173,79,
208.221,93,
208.269,61,
208.317,93,
208.365,80,
208.412,70,
208.46,59,
208.508,66,
208.556,59,
