ReocrdTime: _20250426_111323
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,3,
195.938,3,
195.987,16,
196.037,39,
196.086,25,
196.135,-2,
196.184,31,
196.233,43,
196.283,23,
196.332,27,
196.381,20,
196.43,-3,
196.479,13,
196.529,10,
196.578,15,
196.627,4,
196.676,30,
196.725,14,
196.774,21,
196.824,32,
196.873,-2,
196.922,52,
196.971,20,
197.02,25,
197.069,18,
197.118,18,
197.168,5,
197.217,0,
197.266,11,
197.315,30,
197.364,-4,
197.413,3,
197.462,-7,
197.511,41,
197.56,34,
197.609,20,
197.658,16,
197.707,45,
197.756,48,
197.805,25,
197.854,34,
197.904,-14,
197.953,40,
198.002,27,
198.051,2,
198.1,9,
198.149,7,
198.198,61,
198.247,30,
198.296,42,
198.345,29,
198.393,5,
198.442,54,
198.491,29,
198.54,44,
198.589,32,
198.638,21,
198.687,49,
198.736,72,
198.785,63,
198.834,99,
198.883,76,
198.932,122,
198.981,116,
199.03,72,
199.079,49,
199.127,34,
199.176,41,
199.225,37,
199.274,34,
199.323,16,
199.372,61,
199.421,47,
199.47,27,
199.518,47,
199.567,16,
199.616,45,
199.665,15,
199.714,45,
199.763,38,
199.811,22,
199.86,34,
199.909,20,
199.958,13,
200.007,20,
200.055,39,
200.104,32,
200.153,22,
200.202,18,
200.25,22,
200.299,29,
200.348,21,
200.397,-7,
200.445,32,
200.494,20,
200.543,52,
200.592,6,
200.64,2,
200.689,18,
200.738,18,
200.787,27,
200.835,24,
200.884,9,
200.933,15,
200.981,11,
201.03,30,
201.079,36,
201.127,30,
201.176,46,
201.225,62,
201.273,34,
201.322,45,
201.371,27,
201.419,70,
201.468,10,
201.516,67,
201.565,25,
201.614,63,
201.662,43,
201.711,-1,
201.759,23,
201.808,-2,
201.857,32,
201.905,38,
201.954,75,
202.002,43,
202.051,37,
202.099,25,
202.148,35,
202.197,52,
202.245,58,
202.294,4,
202.342,45,
202.391,12,
202.439,54,
202.488,16,
202.536,59,
202.585,51,
202.633,61,
202.682,43,
202.73,58,
202.779,28,
202.827,41,
202.876,28,
202.924,61,
202.973,65,
203.021,12,
203.069,11,
203.118,47,
203.166,63,
203.215,52,
203.263,25,
203.312,52,
203.36,58,
203.408,54,
203.457,47,
203.505,36,
203.554,27,
203.602,34,
203.65,20,
203.699,50,
203.747,22,
203.795,72,
203.844,39,
203.892,20,
203.941,65,
203.989,25,
204.037,63,
204.086,65,
204.134,36,
204.182,52,
204.23,41,
204.279,41,
204.327,59,
204.375,46,
204.424,48,
204.472,74,
204.52,38,
204.569,36,
204.617,42,
204.665,52,
204.713,60,
204.762,74,
204.81,24,
204.858,66,
204.906,63,
204.955,66,
205.003,38,
205.051,68,
205.099,70,
205.147,66,
205.196,43,
205.244,77,
205.292,47,
205.34,50,
205.388,62,
205.437,73,
205.485,65,
205.533,77,
205.581,57,
205.629,71,
205.677,67,
205.725,64,
205.774,86,
205.822,110,
205.87,56,
205.918,102,
205.966,96,
206.014,82,
206.062,66,
206.11,63,
206.158,110,
206.207,94,
206.255,81,
206.303,103,
206.351,88,
206.399,72,
206.447,91,
206.495,73,
206.543,82,
206.591,93,
206.639,39,
206.687,67,
206.735,83,
206.783,67,
206.831,68,
206.879,87,
206.927,63,
206.975,58,
