ReocrdTime: _20250426_132437
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,19,
195.938,19,
195.987,36,
196.037,16,
196.086,34,
196.135,16,
196.184,22,
196.233,42,
196.283,10,
196.332,18,
196.381,59,
196.43,41,
196.479,40,
196.529,37,
196.578,43,
196.627,-1,
196.676,30,
196.725,31,
196.774,39,
196.824,35,
196.873,12,
196.922,41,
196.971,48,
197.02,47,
197.069,-3,
197.118,16,
197.168,25,
197.217,29,
197.266,32,
197.315,23,
197.364,-9,
197.413,7,
197.462,7,
197.511,25,
197.56,53,
197.609,20,
197.658,41,
197.707,54,
197.756,39,
197.805,23,
197.854,35,
197.904,11,
197.953,43,
198.002,21,
198.051,25,
198.1,38,
198.149,45,
198.198,63,
198.247,21,
198.296,61,
198.345,38,
198.393,2,
198.442,50,
198.491,34,
198.54,42,
198.589,23,
198.638,59,
198.687,72,
198.736,102,
198.785,95,
198.834,91,
198.883,97,
198.932,108,
198.981,102,
199.03,68,
199.079,70,
199.127,36,
199.176,52,
199.225,50,
199.274,51,
199.323,37,
199.372,68,
199.421,54,
199.47,14,
199.518,58,
199.567,36,
199.616,38,
199.665,16,
199.714,40,
199.763,45,
199.811,45,
199.86,59,
199.909,16,
199.958,38,
200.007,47,
200.055,50,
200.104,52,
200.153,42,
200.202,31,
200.25,9,
200.299,39,
200.348,43,
200.397,26,
200.445,52,
200.494,24,
200.543,50,
200.592,31,
200.64,29,
200.689,11,
200.738,9,
200.787,31,
200.835,31,
200.884,17,
200.933,67,
200.981,27,
201.03,16,
201.079,15,
201.127,64,
201.176,71,
201.225,80,
201.273,50,
201.322,36,
201.371,41,
201.419,36,
201.468,46,
201.516,56,
201.565,49,
201.614,70,
201.662,45,
201.711,42,
201.759,29,
201.808,4,
201.857,43,
201.905,24,
201.954,68,
202.002,59,
202.051,34,
202.099,9,
202.148,28,
202.197,47,
202.245,59,
202.294,48,
202.342,67,
202.391,37,
202.439,57,
202.488,32,
202.536,104,
202.585,58,
202.633,71,
202.682,23,
202.73,40,
202.779,41,
202.827,77,
202.876,48,
202.924,34,
202.973,38,
203.021,34,
203.069,38,
203.118,59,
203.166,63,
203.215,86,
203.263,61,
203.312,30,
203.36,56,
203.408,61,
203.457,52,
203.505,58,
203.554,29,
203.602,42,
203.65,58,
203.699,59,
203.747,24,
203.795,52,
203.844,34,
203.892,36,
203.941,81,
203.989,92,
204.037,34,
204.086,75,
204.134,34,
204.182,76,
204.23,84,
204.279,59,
204.327,64,
204.375,32,
204.424,68,
204.472,45,
204.52,112,
204.569,70,
204.617,52,
204.665,22,
204.713,52,
204.762,72,
204.81,49,
204.858,68,
204.906,43,
204.955,71,
205.003,50,
205.051,79,
205.099,63,
205.147,81,
205.196,68,
205.244,79,
205.292,45,
205.34,54,
205.388,77,
205.437,52,
205.485,83,
205.533,71,
205.581,75,
205.629,123,
205.677,119,
205.725,72,
205.774,50,
205.822,99,
205.87,67,
205.918,110,
205.966,95,
206.014,45,
206.062,88,
206.11,70,
206.158,101,
206.207,92,
206.255,63,
206.303,101,
206.351,81,
206.399,79,
206.447,93,
206.495,82,
206.543,75,
206.591,77,
206.639,66,
206.687,88,
206.735,94,
206.783,83,
206.831,86,
206.879,83,
206.927,54,
206.975,92,
207.023,124,
207.071,81,
207.119,79,
207.167,91,
207.215,127,
207.263,109,
207.311,119,
207.359,82,
207.407,99,
207.455,113,
207.503,93,
207.551,95,
207.599,67,
207.646,124,
207.694,91,
207.742,64,
207.79,96,
207.838,79,
207.886,115,
207.934,81,
207.982,54,
208.03,107,
208.077,90,
208.125,126,
208.173,106,
208.221,82,
208.269,65,
208.317,134,
208.365,78,
208.412,94,
208.46,65,
208.508,84,
208.556,82,
208.604,116,
208.651,103,
208.699,81,
208.747,88,
208.795,64,
208.843,88,
208.89,109,
208.938,123,
208.986,78,
209.034,57,
209.081,120,
209.129,93,
209.177,100,
209.225,156,
209.272,86,
209.32,91,
209.368,102,
209.415,75,
209.463,143,
209.511,99,
209.559,104,
209.606,124,
209.654,99,
209.702,116,
209.749,115,
209.797,120,
209.845,95,
209.892,106,
209.94,120,
209.988,149,
210.035,77,
210.083,69,
210.13,119,
210.178,113,
210.226,126,
210.273,156,
210.321,142,
210.368,95,
210.416,101,
210.464,111,
210.511,112,
210.559,122,
210.606,145,
210.654,111,
210.701,79,
210.749,116,
210.797,105,
210.844,139,
210.892,122,
210.939,93,
210.987,119,
211.034,127,
211.082,169,
211.129,131,
211.177,100,
211.224,117,
211.272,115,
211.319,117,
211.367,154,
211.414,179,
211.462,194,
211.509,93,
211.556,125,
211.604,137,
211.651,138,
211.699,124,
211.746,154,
211.794,129,
211.841,172,
211.889,141,
211.936,162,
211.983,147,
212.031,131,
212.078,137,
212.125,183,
212.173,203,
212.22,235,
212.268,241,
212.315,412,
212.362,574,
212.41,662,
212.457,705,
212.504,462,
212.552,321,
212.599,242,
212.646,179,
212.694,168,
212.741,181,
212.788,144,
212.836,178,
212.883,144,
212.93,176,
212.977,140,
213.025,201,
213.072,162,
213.119,158,
213.167,187,
213.214,156,
213.261,180,
213.308,208,
213.356,149,
213.403,194,
213.45,97,
213.497,163,
213.544,167,
213.592,149,
213.639,168,
213.686,156,
213.733,138,
213.78,147,
213.828,151,
213.875,162,
213.922,181,
213.969,131,
214.016,113,
214.063,183,
214.111,140,
214.158,156,
214.205,151,
214.252,129,
214.299,115,
214.346,179,
214.393,204,
214.44,184,
214.488,158,
214.535,161,
214.582,134,
214.629,180,
214.676,169,
214.723,147,
214.77,165,
214.817,140,
214.864,188,
214.911,162,
214.958,160,
215.005,190,
215.052,165,
215.099,156,
215.146,194,
215.193,169,
215.24,166,
215.287,181,
215.334,164,
215.381,136,
215.428,152,
215.475,160,
215.522,159,
215.569,165,
215.616,158,
215.663,178,
215.71,172,
215.757,143,
215.804,216,
215.851,138,
215.898,153,
215.945,181,
215.992,135,
216.039,233,
216.085,167,
216.132,126,
216.179,147,
216.226,170,
216.273,131,
216.32,178,
216.367,197,
216.414,183,
216.461,190,
216.507,208,
216.554,202,
216.601,211,
216.648,246,
216.695,190,
216.742,199,
216.788,188,
216.835,183,
216.882,149,
216.929,169,
216.976,165,
217.022,176,
217.069,187,
217.116,165,
217.163,154,
217.209,181,
217.256,177,
217.303,217,
217.35,208,
217.396,269,
217.443,212,
217.49,201,
217.537,217,
217.583,239,
217.63,184,
217.677,187,
217.724,160,
217.77,163,
217.817,188,
217.864,183,
217.91,188,
217.957,174,
218.004,158,
218.05,170,
218.097,190,
218.144,156,
218.19,213,
218.237,174,
218.283,165,
218.33,226,
218.377,192,
218.423,192,
218.47,159,
218.517,195,
218.563,205,
218.61,194,
218.656,235,
218.703,175,
218.75,225,
218.796,253,
218.843,203,
218.889,257,
218.936,188,
218.982,185,
219.029,198,
219.075,227,
219.122,167,
219.168,236,
219.215,199,
219.261,229,
219.308,220,
219.354,206,
219.401,197,
219.447,202,
219.494,194,
219.54,190,
219.587,181,
219.633,222,
219.68,194,
219.726,197,
219.773,231,
219.819,221,
219.866,263,
219.912,196,
219.958,254,
220.005,221,
220.051,228,
220.098,211,
220.144,219,
220.19,185,
220.237,235,
220.283,191,
220.33,226,
220.376,232,
220.422,190,
220.469,293,
220.515,261,
220.561,240,
220.608,249,
220.654,232,
220.7,197,
220.747,346,
220.793,432,
220.839,490,
220.886,439,
220.932,396,
220.978,427,
221.025,527,
221.071,667,
221.117,678,
221.163,854,
221.21,578,
221.256,520,
221.302,348,
221.348,303,
221.395,246,
221.441,262,
221.487,246,
221.533,260,
221.58,310,
221.626,633,
221.672,793,
221.718,877,
221.764,799,
221.811,649,
221.857,543,
221.903,398,
221.949,292,
221.995,273,
222.041,259,
222.088,280,
222.134,239,
222.18,217,
222.226,233,
222.272,249,
222.318,265,
222.364,210,
222.411,217,
222.457,205,
222.503,276,
222.549,176,
222.595,312,
222.641,237,
222.687,253,
222.733,238,
222.779,222,
222.825,226,
222.871,280,
222.917,252,
222.963,253,
223.009,245,
223.055,238,
223.102,242,
223.148,218,
223.194,244,
223.24,244,
223.286,230,
223.332,181,
223.378,263,
223.424,217,
223.469,240,
223.515,232,
223.561,233,
223.607,252,
223.653,178,
223.699,262,
223.745,271,
223.791,208,
223.837,274,
223.883,221,
223.929,248,
223.975,203,
224.021,217,
224.067,172,
224.113,254,
224.158,203,
224.204,240,
224.25,314,
224.296,248,
224.342,274,
224.388,224,
224.434,194,
224.48,239,
224.525,203,
224.571,303,
224.617,234,
224.663,251,
224.709,235,
224.754,219,
224.8,228,
224.846,198,
224.892,269,
224.938,229,
224.983,244,
225.029,192,
225.075,203,
225.121,300,
225.167,237,
225.212,192,
225.258,205,
225.304,230,
225.35,246,
225.395,239,
225.441,201,
225.487,293,
225.532,204,
225.578,167,
225.624,243,
225.67,237,
225.715,202,
225.761,251,
225.807,251,
225.852,210,
225.898,242,
225.944,262,
225.989,283,
226.035,278,
226.08,181,
226.126,337,
226.172,269,
226.217,292,
226.263,276,
226.309,402,
226.354,357,
226.4,432,
226.445,445,
226.491,366,
226.537,285,
226.582,316,
226.628,267,
226.673,250,
226.719,266,
226.764,287,
226.81,289,
226.855,384,
226.901,479,
226.947,488,
226.992,524,
227.038,435,
227.083,336,
227.129,290,
227.174,291,
227.22,263,
227.265,253,
227.311,261,
227.356,260,
227.402,283,
227.447,204,
227.492,292,
227.538,277,
227.583,263,
227.629,276,
227.674,269,
227.72,246,
227.765,231,
227.81,237,
227.856,264,
227.901,290,
227.947,214,
227.992,246,
228.037,264,
228.083,278,
228.128,241,
228.174,242,
228.219,280,
228.264,251,
228.31,227,
228.355,238,
228.4,275,
228.446,256,
228.491,276,
228.536,282,
228.582,263,
228.627,226,
228.672,212,
228.717,251,
228.763,261,
228.808,262,
228.853,292,
228.899,270,
228.944,271,
228.989,248,
229.034,251,
229.08,253,
229.125,314,
229.17,288,
229.215,268,
229.261,283,
229.306,282,
229.351,275,
229.396,321,
229.441,269,
229.487,391,
229.532,358,
229.577,413,
229.622,415,
229.667,403,
229.712,372,
229.758,352,
229.803,344,
229.848,343,
229.893,305,
229.938,315,
229.983,293,
230.028,264,
230.074,318,
230.119,341,
230.164,248,
230.209,266,
230.254,334,
230.299,299,
230.344,364,
230.389,299,
230.434,282,
230.479,291,
230.524,293,
230.569,224,
230.614,287,
230.66,259,
230.705,267,
230.75,263,
230.795,267,
230.84,350,
230.885,290,
230.93,282,
230.975,248,
231.02,259,
231.065,250,
231.11,278,
231.155,280,
231.199,330,
231.244,270,
231.289,283,
231.334,272,
231.379,338,
231.424,343,
231.469,223,
231.514,287,
231.559,257,
231.604,310,
231.649,226,
231.694,251,
231.739,301,
231.783,226,
231.828,318,
231.873,280,
231.918,336,
231.963,280,
232.008,321,
232.053,251,
232.098,273,
232.142,231,
232.187,290,
232.232,346,
232.277,306,
232.322,244,
232.366,233,
232.411,294,
232.456,272,
232.501,308,
232.546,253,
232.59,262,
232.635,310,
232.68,266,
232.725,355,
232.769,307,
232.814,249,
232.859,268,
232.904,261,
232.948,292,
232.993,273,
233.038,232,
233.083,301,
