ReocrdTime: _20250426_132316
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,10,
195.938,10,
195.987,31,
196.037,44,
196.086,48,
196.135,34,
196.184,36,
196.233,52,
196.283,37,
196.332,27,
196.381,58,
196.43,22,
196.479,38,
196.529,30,
196.578,54,
196.627,24,
196.676,48,
196.725,31,
196.774,34,
196.824,39,
196.873,14,
196.922,66,
196.971,36,
197.02,31,
197.069,27,
197.118,34,
197.168,45,
197.217,17,
197.266,13,
197.315,73,
197.364,14,
197.413,28,
197.462,22,
197.511,63,
197.56,82,
197.609,64,
197.658,59,
197.707,81,
197.756,100,
197.805,67,
197.854,84,
197.904,47,
197.953,76,
198.002,52,
198.051,59,
198.1,54,
198.149,66,
198.198,113,
198.247,89,
198.296,101,
198.345,83,
198.393,36,
198.442,92,
198.491,68,
198.54,76,
198.589,45,
198.638,111,
198.687,110,
198.736,163,
198.785,129,
198.834,152,
198.883,198,
198.932,174,
198.981,154,
199.03,111,
199.079,115,
199.127,73,
199.176,83,
199.225,52,
199.274,58,
199.323,34,
199.372,84,
199.421,75,
199.47,41,
199.518,76,
199.567,52,
199.616,72,
199.665,41,
199.714,60,
199.763,76,
199.811,45,
199.86,66,
199.909,57,
199.958,50,
200.007,76,
200.055,86,
200.104,68,
200.153,54,
200.202,85,
200.25,54,
200.299,50,
200.348,82,
200.397,54,
200.445,47,
200.494,45,
200.543,73,
200.592,49,
200.64,38,
200.689,61,
200.738,68,
200.787,40,
200.835,45,
200.884,33,
200.933,76,
200.981,50,
201.03,61,
201.079,69,
201.127,77,
201.176,78,
201.225,82,
201.273,68,
201.322,48,
201.371,54,
201.419,65,
201.468,63,
201.516,70,
201.565,51,
201.614,101,
201.662,68,
201.711,60,
201.759,47,
201.808,20,
201.857,35,
201.905,42,
201.954,115,
202.002,75,
202.051,66,
202.099,65,
202.148,44,
202.197,77,
202.245,76,
202.294,38,
202.342,72,
202.391,64,
202.439,109,
202.488,62,
202.536,138,
202.585,104,
202.633,70,
202.682,68,
202.73,97,
202.779,77,
202.827,77,
202.876,66,
202.924,86,
202.973,82,
203.021,66,
203.069,56,
203.118,50,
203.166,79,
203.215,76,
203.263,86,
203.312,75,
203.36,51,
203.408,86,
203.457,61,
203.505,77,
203.554,65,
203.602,42,
203.65,56,
203.699,77,
203.747,90,
203.795,113,
203.844,66,
203.892,77,
203.941,113,
203.989,117,
204.037,97,
204.086,84,
204.134,76,
204.182,99,
204.23,102,
204.279,91,
204.327,93,
204.375,97,
204.424,111,
204.472,104,
204.52,108,
204.569,73,
204.617,79,
204.665,92,
204.713,77,
204.762,118,
204.81,52,
204.858,79,
204.906,83,
204.955,71,
205.003,86,
205.051,63,
205.099,95,
205.147,154,
205.196,74,
205.244,118,
205.292,92,
205.34,63,
205.388,123,
205.437,102,
205.485,126,
205.533,145,
205.581,104,
205.629,109,
205.677,158,
205.725,195,
205.774,197,
205.822,210,
205.87,153,
205.918,158,
205.966,143,
206.014,109,
206.062,129,
206.11,147,
206.158,151,
206.207,103,
206.255,108,
206.303,178,
206.351,110,
206.399,110,
206.447,143,
206.495,118,
206.543,147,
206.591,122,
206.639,129,
206.687,99,
206.735,104,
206.783,133,
206.831,118,
206.879,151,
206.927,110,
206.975,121,
207.023,137,
207.071,112,
207.119,137,
207.167,186,
207.215,149,
207.263,145,
207.311,187,
207.359,138,
207.407,164,
207.455,147,
207.503,124,
207.551,125,
207.599,88,
207.646,152,
207.694,123,
207.742,152,
207.79,137,
207.838,151,
207.886,156,
207.934,144,
207.982,121,
208.03,134,
208.077,149,
208.125,149,
208.173,147,
208.221,161,
208.269,111,
208.317,195,
208.365,170,
208.412,142,
208.46,138,
208.508,156,
208.556,125,
208.604,156,
208.651,137,
208.699,137,
208.747,136,
208.795,134,
208.843,164,
208.89,122,
208.938,150,
208.986,145,
209.034,115,
209.081,145,
209.129,131,
209.177,129,
209.225,173,
209.272,145,
209.32,143,
209.368,170,
209.415,138,
209.463,219,
209.511,165,
209.559,122,
209.606,165,
209.654,156,
209.702,141,
209.749,142,
209.797,120,
209.845,145,
209.892,140,
209.94,145,
209.988,158,
210.035,168,
210.083,144,
210.13,167,
210.178,196,
210.226,215,
210.273,158,
210.321,199,
210.368,163,
210.416,176,
210.464,174,
210.511,187,
210.559,191,
210.606,217,
210.654,165,
210.701,164,
210.749,183,
210.797,182,
210.844,178,
210.892,158,
210.939,158,
210.987,149,
211.034,185,
211.082,216,
211.129,169,
211.177,188,
211.224,196,
211.272,217,
211.319,221,
211.367,219,
211.414,238,
211.462,276,
211.509,196,
211.556,168,
211.604,201,
211.651,204,
211.699,170,
211.746,219,
211.794,210,
211.841,246,
211.889,227,
211.936,228,
211.983,212,
212.031,206,
212.078,214,
212.125,303,
212.173,296,
212.22,318,
212.268,374,
212.315,660,
212.362,1008,
212.41,1225,
212.457,1438,
212.504,941,
212.552,669,
212.599,427,
212.646,296,
212.694,258,
212.741,262,
212.788,251,
212.836,280,
212.883,266,
212.93,243,
212.977,253,
213.025,241,
213.072,216,
213.119,248,
213.167,262,
213.214,244,
213.261,232,
213.308,253,
213.356,237,
213.403,262,
213.45,242,
213.497,204,
213.544,229,
213.592,237,
213.639,251,
213.686,280,
213.733,231,
213.78,221,
213.828,228,
213.875,275,
213.922,278,
213.969,242,
214.016,204,
214.063,244,
214.111,170,
214.158,215,
214.205,198,
214.252,190,
214.299,235,
214.346,269,
214.393,283,
214.44,297,
214.488,249,
214.535,258,
214.582,299,
214.629,249,
214.676,250,
214.723,239,
214.77,282,
214.817,241,
214.864,265,
214.911,264,
214.958,296,
215.005,302,
215.052,309,
215.099,278,
215.146,260,
215.193,280,
215.24,285,
215.287,276,
215.334,286,
215.381,271,
215.428,244,
215.475,224,
215.522,220,
215.569,272,
215.616,217,
215.663,241,
215.71,263,
215.757,224,
215.804,269,
215.851,247,
215.898,267,
215.945,267,
215.992,232,
216.039,317,
216.085,305,
216.132,248,
216.179,226,
216.226,252,
216.273,234,
216.32,294,
216.367,278,
216.414,299,
216.461,258,
216.507,260,
216.554,278,
216.601,269,
216.648,395,
216.695,360,
216.742,361,
216.788,413,
216.835,321,
216.882,283,
216.929,312,
216.976,298,
217.022,266,
217.069,296,
217.116,285,
217.163,308,
217.209,303,
217.256,337,
217.303,352,
217.35,355,
217.396,427,
217.443,411,
217.49,369,
217.537,358,
217.583,396,
217.63,280,
217.677,287,
217.724,260,
217.77,321,
217.817,362,
217.864,336,
217.91,274,
217.957,291,
218.004,307,
218.05,278,
218.097,258,
218.144,201,
218.19,249,
218.237,242,
218.283,257,
218.33,298,
218.377,262,
218.423,300,
218.47,265,
218.517,202,
218.563,280,
218.61,317,
218.656,319,
218.703,306,
218.75,314,
218.796,382,
218.843,330,
218.889,330,
218.936,233,
218.982,252,
219.029,260,
219.075,303,
219.122,307,
219.168,326,
219.215,321,
219.261,314,
219.308,292,
219.354,276,
219.401,341,
219.447,263,
219.494,235,
219.54,195,
219.587,258,
219.633,310,
219.68,300,
219.726,284,
219.773,288,
219.819,201,
219.866,324,
219.912,293,
219.958,360,
220.005,336,
220.051,355,
220.098,378,
220.144,386,
220.19,386,
220.237,389,
220.283,371,
220.33,352,
220.376,415,
220.422,527,
220.469,650,
220.515,565,
220.561,540,
220.608,482,
220.654,420,
220.7,410,
220.747,637,
220.793,794,
220.839,931,
220.886,958,
220.932,818,
220.978,960,
221.025,1220,
221.071,1539,
221.117,1537,
221.163,1587,
221.21,1175,
221.256,920,
221.302,649,
221.348,511,
221.395,447,
221.441,402,
221.487,390,
221.533,423,
221.58,455,
221.626,923,
221.672,1351,
221.718,1415,
221.764,1247,
221.811,1139,
221.857,977,
221.903,733,
221.949,500,
221.995,458,
222.041,443,
222.088,380,
222.134,375,
222.18,368,
222.226,303,
222.272,348,
222.318,357,
222.364,332,
222.411,283,
222.457,321,
222.503,335,
222.549,305,
222.595,373,
222.641,296,
222.687,350,
222.733,296,
222.779,288,
222.825,312,
222.871,323,
222.917,328,
222.963,341,
223.009,322,
223.055,333,
223.102,380,
223.148,301,
223.194,303,
223.24,332,
223.286,269,
223.332,333,
223.378,349,
223.424,276,
223.469,303,
223.515,293,
223.561,322,
223.607,278,
223.653,244,
223.699,361,
223.745,315,
223.791,226,
223.837,324,
223.883,276,
223.929,318,
223.975,270,
224.021,287,
224.067,228,
224.113,337,
224.158,283,
224.204,288,
224.25,348,
224.296,275,
224.342,317,
224.388,305,
224.434,296,
224.48,304,
224.525,285,
224.571,291,
224.617,332,
224.663,274,
224.709,325,
224.754,292,
224.8,278,
224.846,332,
224.892,366,
224.938,317,
224.983,302,
225.029,317,
225.075,248,
225.121,368,
225.167,298,
225.212,283,
225.258,276,
225.304,373,
225.35,309,
225.395,294,
225.441,323,
225.487,391,
225.532,310,
225.578,266,
225.624,330,
225.67,350,
225.715,319,
225.761,339,
225.807,371,
225.852,316,
225.898,386,
225.944,425,
225.989,486,
226.035,481,
226.08,400,
226.126,513,
226.172,513,
226.217,504,
226.263,639,
226.309,920,
226.354,1100,
226.4,1297,
226.445,1191,
226.491,893,
226.537,649,
226.582,610,
226.628,470,
226.673,528,
226.719,537,
226.764,617,
226.81,786,
226.855,1083,
226.901,1592,
226.947,1828,
226.992,1781,
227.038,1228,
227.083,890,
227.129,651,
227.174,500,
227.22,435,
227.265,454,
227.311,452,
227.356,466,
227.402,429,
227.447,341,
227.492,391,
227.538,381,
227.583,412,
227.629,391,
227.674,432,
227.72,364,
227.765,346,
227.81,375,
227.856,405,
227.901,407,
227.947,350,
227.992,346,
228.037,395,
228.083,391,
228.128,359,
228.174,340,
228.219,389,
228.264,339,
228.31,319,
228.355,341,
228.4,368,
228.446,339,
228.491,380,
228.536,343,
228.582,369,
228.627,371,
228.672,310,
228.717,340,
228.763,344,
228.808,350,
228.853,368,
228.899,348,
228.944,409,
228.989,334,
229.034,376,
229.08,346,
229.125,418,
229.17,392,
229.215,390,
229.261,358,
229.306,348,
229.351,397,
229.396,398,
229.441,370,
229.487,442,
229.532,401,
229.577,470,
229.622,501,
229.667,518,
229.712,483,
229.758,536,
229.803,475,
229.848,520,
229.893,503,
229.938,412,
229.983,424,
230.028,388,
230.074,337,
230.119,403,
230.164,379,
230.209,409,
230.254,461,
230.299,462,
230.344,525,
230.389,489,
230.434,451,
230.479,452,
230.524,443,
230.569,321,
230.614,341,
230.66,379,
230.705,364,
