ReocrdTime: _20250426_132313
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,32,
195.938,32,
195.987,18,
196.037,25,
196.086,9,
196.135,18,
196.184,25,
196.233,38,
196.283,37,
196.332,7,
196.381,2,
196.43,20,
196.479,50,
196.529,14,
196.578,40,
196.627,-1,
196.676,18,
196.725,38,
196.774,25,
196.824,19,
196.873,5,
196.922,16,
196.971,14,
197.02,20,
197.069,-9,
197.118,12,
197.168,14,
197.217,-7,
197.266,7,
197.315,37,
197.364,16,
197.413,37,
197.462,-5,
197.511,9,
197.56,39,
197.609,39,
197.658,5,
197.707,38,
197.756,18,
197.805,23,
197.854,28,
197.904,18,
197.953,47,
198.002,12,
198.051,7,
198.1,29,
198.149,57,
198.198,77,
198.247,39,
198.296,43,
198.345,47,
198.393,2,
198.442,59,
198.491,34,
198.54,40,
198.589,23,
198.638,41,
198.687,59,
198.736,70,
198.785,34,
198.834,81,
198.883,76,
198.932,74,
198.981,89,
199.03,88,
199.079,66,
199.127,2,
199.176,18,
199.225,21,
199.274,31,
199.323,14,
199.372,56,
199.421,58,
199.47,9,
199.518,51,
199.567,34,
199.616,67,
199.665,6,
199.714,18,
199.763,47,
199.811,38,
199.86,44,
199.909,39,
199.958,5,
200.007,22,
200.055,32,
200.104,29,
200.153,51,
200.202,49,
200.25,15,
200.299,23,
200.348,32,
200.397,35,
200.445,39,
200.494,11,
200.543,39,
200.592,49,
200.64,15,
200.689,32,
200.738,36,
200.787,36,
200.835,20,
200.884,-5,
200.933,40,
200.981,20,
201.03,25,
201.079,22,
201.127,34,
201.176,64,
201.225,62,
201.273,57,
201.322,5,
201.371,30,
201.419,22,
201.468,7,
201.516,40,
201.565,16,
201.614,56,
201.662,46,
201.711,4,
201.759,34,
201.808,22,
201.857,30,
201.905,34,
201.954,54,
202.002,48,
202.051,25,
202.099,31,
202.148,43,
202.197,48,
202.245,31,
202.294,38,
202.342,40,
202.391,36,
202.439,66,
202.488,28,
202.536,67,
202.585,38,
202.633,57,
202.682,44,
202.73,40,
202.779,23,
202.827,40,
202.876,46,
202.924,61,
202.973,61,
203.021,32,
203.069,9,
203.118,41,
203.166,54,
203.215,43,
203.263,27,
203.312,36,
203.36,38,
203.408,31,
203.457,27,
203.505,25,
203.554,9,
203.602,45,
203.65,15,
203.699,40,
203.747,34,
203.795,67,
203.844,52,
203.892,14,
203.941,50,
203.989,83,
204.037,40,
204.086,93,
204.134,36,
204.182,34,
204.23,48,
204.279,39,
204.327,38,
204.375,52,
204.424,70,
204.472,35,
204.52,27,
204.569,61,
204.617,72,
204.665,29,
204.713,60,
204.762,54,
204.81,20,
204.858,72,
204.906,49,
204.955,46,
205.003,48,
205.051,49,
205.099,70,
205.147,65,
205.196,43,
205.244,68,
205.292,40,
205.34,68,
205.388,93,
205.437,43,
205.485,50,
205.533,71,
205.581,36,
205.629,43,
205.677,88,
205.725,63,
205.774,75,
205.822,77,
205.87,61,
205.918,50,
205.966,100,
206.014,41,
206.062,59,
206.11,66,
206.158,61,
206.207,60,
206.255,85,
206.303,70,
206.351,60,
206.399,60,
206.447,79,
206.495,53,
206.543,104,
206.591,81,
206.639,21,
206.687,101,
206.735,49,
206.783,49,
206.831,50,
206.879,76,
206.927,45,
206.975,52,
207.023,97,
207.071,72,
207.119,77,
207.167,86,
207.215,93,
207.263,80,
207.311,103,
207.359,77,
207.407,83,
207.455,66,
207.503,81,
207.551,44,
207.599,67,
207.646,97,
207.694,59,
207.742,38,
207.79,45,
207.838,73,
207.886,97,
207.934,69,
207.982,38,
208.03,59,
208.077,38,
208.125,90,
208.173,86,
208.221,77,
208.269,45,
208.317,113,
208.365,46,
208.412,45,
208.46,68,
208.508,93,
208.556,89,
208.604,93,
208.651,61,
208.699,94,
208.747,63,
208.795,77,
208.843,56,
208.89,54,
208.938,104,
208.986,70,
209.034,52,
209.081,84,
209.129,66,
209.177,95,
209.225,112,
209.272,58,
209.32,77,
209.368,82,
209.415,54,
209.463,120,
209.511,93,
209.559,79,
209.606,106,
209.654,86,
209.702,52,
209.749,79,
209.797,71,
209.845,84,
209.892,65,
209.94,93,
209.988,52,
210.035,77,
210.083,74,
210.13,115,
210.178,93,
210.226,118,
210.273,79,
210.321,99,
210.368,41,
210.416,68,
210.464,122,
210.511,90,
210.559,101,
210.606,113,
210.654,97,
210.701,83,
210.749,70,
210.797,109,
210.844,92,
210.892,72,
210.939,86,
210.987,85,
211.034,83,
211.082,86,
211.129,63,
211.177,104,
211.224,90,
211.272,110,
211.319,102,
211.367,95,
211.414,134,
211.462,135,
211.509,131,
211.556,114,
211.604,83,
211.651,120,
211.699,106,
211.746,106,
211.794,75,
211.841,111,
211.889,132,
211.936,101,
211.983,106,
212.031,102,
212.078,108,
212.125,151,
212.173,131,
212.22,149,
212.268,225,
212.315,292,
212.362,536,
212.41,626,
212.457,622,
212.504,430,
212.552,291,
212.599,206,
212.646,145,
212.694,138,
212.741,152,
212.788,106,
212.836,170,
212.883,131,
212.93,135,
212.977,115,
213.025,158,
213.072,108,
213.119,126,
213.167,171,
213.214,105,
213.261,106,
213.308,128,
213.356,142,
213.403,160,
213.45,118,
213.497,158,
213.544,104,
213.592,108,
213.639,156,
213.686,136,
213.733,107,
213.78,115,
213.828,102,
213.875,111,
213.922,122,
213.969,145,
214.016,91,
214.063,97,
