ReocrdTime: _20250426_132311
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,3,
195.938,3,
195.987,38,
196.037,36,
196.086,73,
196.135,30,
196.184,36,
196.233,51,
196.283,10,
196.332,41,
196.381,54,
196.43,38,
196.479,45,
196.529,17,
196.578,43,
196.627,33,
196.676,48,
196.725,70,
196.774,48,
196.824,37,
196.873,8,
196.922,55,
196.971,54,
197.02,42,
197.069,33,
197.118,27,
197.168,27,
197.217,47,
197.266,50,
197.315,62,
197.364,39,
197.413,28,
197.462,11,
197.511,82,
197.56,61,
197.609,43,
197.658,27,
197.707,65,
197.756,70,
197.805,88,
197.854,80,
197.904,51,
197.953,56,
198.002,32,
198.051,55,
198.1,76,
198.149,63,
198.198,68,
198.247,77,
198.296,61,
198.345,67,
198.393,50,
198.442,85,
198.491,76,
198.54,69,
198.589,57,
198.638,97,
198.687,101,
198.736,136,
198.785,109,
198.834,131,
198.883,108,
198.932,169,
198.981,170,
199.03,122,
199.079,68,
199.127,32,
199.176,65,
199.225,54,
199.274,63,
199.323,37,
199.372,67,
199.421,52,
199.47,34,
199.518,76,
199.567,61,
199.616,69,
199.665,45,
199.714,44,
199.763,65,
199.811,74,
199.86,75,
199.909,29,
199.958,18,
200.007,33,
200.055,50,
200.104,50,
200.153,38,
200.202,31,
200.25,24,
200.299,45,
200.348,50,
200.397,36,
200.445,50,
200.494,26,
200.543,64,
200.592,38,
200.64,51,
200.689,36,
200.738,45,
200.787,15,
200.835,31,
200.884,13,
200.933,47,
200.981,54,
201.03,32,
201.079,36,
201.127,54,
201.176,102,
201.225,75,
201.273,48,
201.322,16,
201.371,55,
201.419,58,
201.468,82,
201.516,33,
201.565,16,
201.614,41,
201.662,55,
201.711,43,
201.759,68,
201.808,14,
201.857,64,
201.905,45,
201.954,120,
202.002,75,
202.051,44,
202.099,56,
202.148,35,
202.197,57,
202.245,74,
202.294,45,
202.342,65,
202.391,86,
202.439,74,
202.488,48,
202.536,81,
202.585,103,
202.633,86,
202.682,55,
202.73,54,
202.779,46,
202.827,63,
202.876,71,
202.924,52,
202.973,61,
203.021,30,
203.069,58,
203.118,68,
203.166,75,
203.215,88,
203.263,30,
203.312,36,
203.36,90,
203.408,74,
203.457,56,
203.505,52,
203.554,31,
203.602,36,
203.65,36,
203.699,70,
203.747,49,
203.795,76,
203.844,66,
203.892,52,
203.941,83,
203.989,113,
204.037,61,
204.086,82,
204.134,72,
204.182,86,
204.23,63,
204.279,66,
204.327,73,
204.375,55,
204.424,59,
204.472,51,
204.52,83,
204.569,82,
204.617,52,
204.665,68,
204.713,60,
204.762,120,
204.81,65,
204.858,86,
204.906,54,
204.955,50,
205.003,65,
205.051,56,
205.099,98,
205.147,124,
205.196,58,
205.244,88,
205.292,67,
205.34,120,
205.388,95,
205.437,89,
205.485,84,
205.533,89,
205.581,81,
205.629,95,
205.677,117,
205.725,111,
205.774,150,
205.822,149,
205.87,128,
205.918,129,
205.966,129,
206.014,91,
206.062,106,
206.11,102,
206.158,135,
206.207,129,
206.255,110,
206.303,128,
206.351,121,
206.399,131,
206.447,132,
206.495,105,
206.543,118,
206.591,104,
206.639,55,
206.687,97,
206.735,119,
206.783,92,
206.831,120,
206.879,90,
206.927,101,
206.975,115,
207.023,101,
