ReocrdTime: _20250426_132312
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,39,
195.938,39,
195.987,7,
196.037,7,
196.086,0,
196.135,12,
196.184,13,
196.233,56,
196.283,21,
196.332,-13,
196.381,27,
196.43,11,
196.479,32,
196.529,10,
196.578,18,
196.627,-19,
196.676,34,
196.725,38,
196.774,27,
196.824,0,
196.873,-18,
196.922,57,
196.971,7,
197.02,4,
197.069,-16,
197.118,19,
197.168,3,
197.217,11,
197.266,4,
197.315,26,
197.364,9,
197.413,16,
197.462,-7,
197.511,25,
197.56,23,
197.609,3,
197.658,5,
197.707,7,
197.756,20,
197.805,23,
197.854,30,
197.904,-12,
197.953,20,
198.002,-8,
198.051,14,
198.1,13,
198.149,22,
198.198,38,
198.247,12,
198.296,24,
198.345,22,
198.393,16,
198.442,38,
198.491,31,
198.54,22,
198.589,-11,
198.638,20,
198.687,38,
198.736,72,
198.785,25,
198.834,52,
198.883,26,
198.932,63,
198.981,75,
199.03,50,
199.079,27,
199.127,16,
199.176,29,
199.225,20,
199.274,31,
199.323,32,
199.372,38,
199.421,13,
199.47,0,
199.518,40,
199.567,32,
199.616,56,
199.665,-7,
199.714,4,
199.763,33,
199.811,20,
199.86,53,
199.909,0,
199.958,-14,
200.007,-9,
200.055,37,
200.104,45,
200.153,11,
200.202,0,
200.25,20,
200.299,21,
200.348,12,
200.397,29,
200.445,39,
200.494,8,
200.543,9,
200.592,2,
200.64,6,
200.689,31,
200.738,36,
200.787,0,
200.835,15,
200.884,8,
200.933,51,
200.981,43,
201.03,30,
201.079,8,
201.127,28,
201.176,57,
201.225,50,
201.273,47,
201.322,9,
201.371,18,
201.419,13,
201.468,30,
201.516,29,
201.565,6,
201.614,56,
201.662,21,
201.711,-39,
201.759,25,
201.808,18,
201.857,37,
201.905,43,
201.954,77,
202.002,50,
202.051,16,
202.099,40,
202.148,16,
202.197,25,
202.245,24,
202.294,16,
202.342,45,
202.391,36,
202.439,32,
202.488,19,
202.536,68,
202.585,49,
202.633,50,
202.682,41,
202.73,34,
202.779,16,
202.827,34,
202.876,34,
202.924,48,
202.973,32,
203.021,-6,
203.069,11,
203.118,41,
203.166,61,
203.215,60,
203.263,1,
203.312,20,
203.36,0,
203.408,50,
203.457,24,
203.505,38,
203.554,-5,
203.602,-9,
203.65,17,
203.699,23,
203.747,22,
203.795,81,
203.844,16,
203.892,34,
203.941,29,
203.989,67,
204.037,38,
204.086,75,
204.134,25,
204.182,34,
204.23,30,
204.279,57,
204.327,41,
204.375,46,
204.424,55,
204.472,43,
204.52,54,
204.569,47,
204.617,22,
204.665,14,
204.713,22,
204.762,45,
204.81,25,
204.858,58,
204.906,52,
204.955,19,
205.003,22,
205.051,45,
205.099,41,
205.147,91,
205.196,38,
205.244,30,
205.292,31,
205.34,48,
205.388,71,
205.437,28,
205.485,36,
205.533,28,
205.581,4,
205.629,37,
205.677,76,
205.725,41,
205.774,37,
205.822,41,
205.87,45,
205.918,33,
205.966,68,
206.014,61,
206.062,47,
206.11,21,
206.158,54,
206.207,38,
206.255,65,
206.303,77,
206.351,40,
206.399,27,
206.447,79,
206.495,55,
206.543,61,
206.591,52,
206.639,11,
206.687,72,
206.735,54,
206.783,33,
206.831,36,
206.879,76,
206.927,56,
206.975,51,
207.023,74,
207.071,52,
207.119,85,
207.167,41,
207.215,57,
207.263,52,
207.311,87,
207.359,41,
207.407,60,
207.455,41,
207.503,54,
207.551,41,
207.599,40,
207.646,65,
207.694,61,
207.742,23,
207.79,22,
207.838,70,
207.886,64,
207.934,58,
207.982,13,
208.03,70,
208.077,74,
208.125,90,
208.173,66,
208.221,36,
208.269,47,
208.317,44,
208.365,87,
208.412,45,
208.46,57,
208.508,57,
208.556,12,
208.604,68,
208.651,63,
208.699,69,
208.747,56,
208.795,32,
208.843,47,
208.89,11,
208.938,100,
208.986,48,
209.034,39,
209.081,58,
209.129,45,
209.177,48,
209.225,79,
209.272,75,
209.32,54,
209.368,43,
209.415,32,
209.463,72,
209.511,65,
209.559,61,
209.606,57,
209.654,52,
209.702,66,
209.749,41,
209.797,66,
209.845,79,
209.892,43,
209.94,65,
209.988,20,
210.035,32,
210.083,40,
210.13,74,
210.178,74,
210.226,72,
210.273,74,
210.321,81,
210.368,7,
210.416,41,
210.464,50,
210.511,56,
210.559,79,
210.606,84,
210.654,57,
210.701,27,
210.749,28,
210.797,53,
210.844,87,
210.892,70,
210.939,49,
210.987,49,
211.034,52,
211.082,79,
211.129,49,
211.177,61,
211.224,58,
211.272,56,
211.319,58,
211.367,68,
211.414,81,
211.462,119,
211.509,63,
211.556,59,
211.604,58,
211.651,86,
211.699,68,
211.746,70,
211.794,93,
211.841,65,
211.889,86,
211.936,72,
211.983,81,
212.031,68,
212.078,60,
212.125,64,
212.173,81,
212.22,113,
212.268,119,
212.315,152,
212.362,226,
212.41,237,
212.457,247,
212.504,170,
212.552,115,
212.599,109,
212.646,109,
212.694,73,
212.741,100,
212.788,72,
212.836,97,
212.883,110,
212.93,88,
212.977,69,
213.025,126,
213.072,63,
213.119,90,
213.167,79,
213.214,64,
213.261,63,
213.308,106,
213.356,99,
213.403,121,
213.45,59,
213.497,88,
213.544,70,
213.592,85,
213.639,89,
213.686,81,
213.733,80,
213.78,84,
213.828,77,
213.875,113,
213.922,89,
213.969,81,
214.016,45,
214.063,57,
214.111,70,
214.158,89,
214.205,47,
214.252,99,
214.299,33,
214.346,93,
214.393,113,
214.44,118,
214.488,79,
214.535,95,
214.582,111,
214.629,99,
214.676,83,
214.723,72,
214.77,97,
214.817,85,
214.864,120,
214.911,90,
214.958,92,
215.005,106,
215.052,90,
215.099,74,
215.146,74,
215.193,75,
215.24,71,
215.287,136,
215.334,117,
215.381,95,
215.428,95,
215.475,88,
215.522,66,
215.569,115,
215.616,61,
215.663,74,
215.71,87,
215.757,90,
215.804,99,
215.851,62,
215.898,95,
215.945,97,
215.992,70,
216.039,100,
216.085,99,
216.132,86,
216.179,59,
216.226,91,
216.273,72,
216.32,120,
216.367,95,
216.414,106,
216.461,70,
216.507,79,
216.554,98,
216.601,116,
216.648,137,
216.695,116,
216.742,101,
216.788,90,
216.835,84,
216.882,89,
216.929,104,
216.976,92,
217.022,92,
217.069,104,
217.116,95,
217.163,95,
217.209,100,
217.256,91,
217.303,110,
217.35,89,
217.396,149,
217.443,120,
217.49,95,
217.537,113,
217.583,158,
217.63,84,
217.677,86,
217.724,74,
217.77,100,
217.817,102,
217.864,112,
217.91,97,
217.957,133,
218.004,93,
218.05,84,
218.097,98,
218.144,65,
218.19,100,
218.237,109,
218.283,97,
218.33,110,
218.377,106,
218.423,108,
218.47,87,
218.517,68,
218.563,120,
218.61,86,
218.656,123,
218.703,104,
218.75,117,
218.796,155,
218.843,145,
218.889,149,
218.936,102,
218.982,104,
219.029,120,
219.075,116,
219.122,92,
219.168,114,
219.215,131,
219.261,133,
219.308,115,
219.354,129,
219.401,115,
219.447,116,
219.494,87,
219.54,117,
219.587,124,
219.633,91,
219.68,97,
219.726,83,
219.773,89,
219.819,93,
219.866,134,
219.912,92,
219.958,141,
220.005,106,
220.051,110,
220.098,123,
220.144,102,
220.19,95,
220.237,116,
220.283,136,
220.33,104,
220.376,142,
220.422,106,
220.469,142,
220.515,102,
220.561,115,
220.608,129,
220.654,146,
220.7,111,
220.747,145,
220.793,179,
220.839,185,
220.886,170,
220.932,153,
220.978,190,
221.025,266,
221.071,258,
221.117,257,
221.163,298,
221.21,217,
221.256,175,
221.302,161,
221.348,131,
221.395,131,
221.441,124,
221.487,135,
221.533,149,
221.58,142,
221.626,245,
221.672,338,
221.718,276,
221.764,289,
221.811,272,
221.857,199,
221.903,163,
221.949,108,
221.995,174,
222.041,137,
222.088,140,
222.134,106,
222.18,109,
222.226,111,
222.272,122,
222.318,138,
222.364,92,
222.411,89,
222.457,92,
222.503,147,
222.549,131,
222.595,159,
222.641,125,
222.687,121,
222.733,102,
222.779,127,
222.825,106,
222.871,149,
222.917,148,
222.963,124,
223.009,109,
223.055,134,
223.102,135,
223.148,120,
223.194,132,
223.24,131,
223.286,124,
223.332,125,
223.378,166,
223.424,110,
223.469,131,
223.515,119,
223.561,123,
223.607,139,
223.653,104,
223.699,135,
223.745,132,
223.791,106,
223.837,133,
223.883,97,
223.929,146,
223.975,81,
224.021,120,
224.067,110,
224.113,165,
224.158,124,
224.204,120,
224.25,152,
224.296,110,
224.342,161,
224.388,147,
224.434,152,
224.48,122,
224.525,97,
224.571,133,
224.617,164,
224.663,132,
224.709,147,
224.754,118,
224.8,124,
224.846,103,
224.892,142,
224.938,138,
224.983,111,
225.029,106,
