ReocrdTime: _20250426_113245
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,26,
195.938,26,
195.987,40,
196.037,52,
196.086,35,
196.135,21,
196.184,25,
196.233,83,
196.283,30,
196.332,32,
196.381,31,
196.43,7,
196.479,52,
196.529,17,
196.578,47,
196.627,8,
196.676,61,
196.725,45,
196.774,61,
196.824,18,
196.873,39,
196.922,84,
196.971,45,
197.02,54,
197.069,8,
197.118,39,
197.168,14,
197.217,27,
197.266,34,
197.315,55,
197.364,43,
197.413,21,
197.462,24,
197.511,61,
197.56,71,
197.609,41,
197.658,57,
197.707,56,
197.756,43,
197.805,45,
197.854,61,
197.904,86,
197.953,83,
198.002,57,
198.051,39,
198.1,36,
198.149,57,
198.198,92,
198.247,57,
198.296,56,
198.345,40,
198.393,9,
198.442,74,
198.491,84,
198.54,65,
198.589,16,
198.638,64,
198.687,81,
198.736,108,
198.785,104,
198.834,120,
198.883,74,
198.932,111,
198.981,98,
199.03,80,
199.079,61,
199.127,52,
199.176,57,
199.225,30,
199.274,81,
199.323,32,
199.372,93,
199.421,59,
199.47,16,
199.518,72,
199.567,55,
199.616,74,
199.665,83,
199.714,49,
199.763,51,
199.811,51,
199.86,87,
199.909,59,
199.958,41,
200.007,52,
200.055,61,
200.104,67,
200.153,54,
200.202,47,
200.25,29,
200.299,43,
200.348,55,
200.397,56,
200.445,56,
200.494,52,
200.543,35,
200.592,43,
200.64,43,
200.689,41,
200.738,54,
200.787,72,
200.835,31,
200.884,4,
200.933,54,
200.981,40,
201.03,39,
201.079,63,
201.127,73,
201.176,84,
201.225,57,
201.273,70,
201.322,18,
201.371,52,
201.419,45,
201.468,66,
201.516,83,
201.565,63,
201.614,97,
201.662,73,
201.711,2,
201.759,20,
201.808,4,
201.857,57,
201.905,54,
201.954,106,
202.002,46,
202.051,69,
202.099,67,
202.148,25,
202.197,63,
202.245,54,
202.294,70,
202.342,81,
202.391,61,
202.439,81,
202.488,59,
202.536,128,
202.585,74,
202.633,75,
202.682,77,
202.73,61,
202.779,77,
202.827,84,
202.876,64,
202.924,57,
202.973,102,
203.021,73,
203.069,51,
203.118,72,
203.166,81,
203.215,97,
203.263,77,
203.312,66,
203.36,36,
203.408,34,
203.457,56,
203.505,70,
203.554,18,
203.602,43,
203.65,49,
203.699,68,
203.747,65,
203.795,97,
203.844,70,
203.892,63,
203.941,128,
203.989,103,
204.037,76,
204.086,84,
204.134,56,
204.182,70,
204.23,43,
204.279,65,
204.327,81,
204.375,88,
204.424,95,
204.472,60,
204.52,53,
204.569,86,
204.617,65,
204.665,59,
204.713,76,
204.762,74,
204.81,43,
204.858,84,
204.906,85,
204.955,79,
205.003,77,
205.051,58,
205.099,91,
205.147,126,
205.196,102,
205.244,97,
205.292,49,
205.34,84,
205.388,100,
205.437,98,
205.485,111,
205.533,95,
205.581,75,
205.629,118,
205.677,111,
205.725,107,
205.774,131,
205.822,171,
205.87,115,
205.918,115,
205.966,96,
206.014,102,
206.062,111,
206.11,118,
206.158,104,
206.207,122,
206.255,61,
206.303,110,
206.351,106,
206.399,83,
206.447,122,
206.495,88,
206.543,134,
206.591,113,
206.639,111,
206.687,106,
206.735,103,
206.783,85,
206.831,131,
206.879,104,
206.927,86,
206.975,110,
207.023,130,
207.071,104,
207.119,86,
207.167,113,
207.215,109,
207.263,115,
207.311,139,
207.359,70,
207.407,129,
207.455,90,
207.503,115,
207.551,84,
207.599,92,
207.646,126,
207.694,122,
207.742,88,
207.79,106,
207.838,95,
207.886,154,
207.934,108,
207.982,69,
208.03,86,
208.077,101,
208.125,115,
208.173,113,
208.221,100,
208.269,108,
208.317,148,
208.365,143,
208.412,99,
208.46,86,
208.508,87,
208.556,96,
208.604,165,
208.651,74,
208.699,110,
208.747,84,
208.795,82,
208.843,110,
208.89,84,
208.938,134,
208.986,86,
209.034,86,
209.081,124,
209.129,102,
209.177,147,
209.225,140,
209.272,129,
209.32,100,
209.368,143,
209.415,113,
209.463,149,
209.511,127,
209.559,120,
209.606,107,
209.654,121,
209.702,95,
209.749,84,
209.797,109,
209.845,131,
209.892,131,
209.94,145,
209.988,144,
210.035,138,
210.083,78,
210.13,129,
210.178,174,
210.226,185,
210.273,148,
210.321,169,
210.368,109,
210.416,124,
210.464,149,
210.511,147,
210.559,140,
210.606,162,
210.654,124,
210.701,140,
210.749,122,
210.797,139,
210.844,162,
210.892,117,
210.939,86,
210.987,113,
211.034,149,
211.082,167,
211.129,113,
211.177,134,
211.224,173,
211.272,154,
211.319,149,
211.367,124,
211.414,156,
211.462,212,
211.509,154,
211.556,168,
211.604,151,
211.651,161,
211.699,150,
211.746,143,
211.794,154,
211.841,187,
211.889,197,
211.936,153,
211.983,147,
212.031,156,
212.078,189,
212.125,165,
212.173,183,
212.22,212,
212.268,209,
212.315,373,
212.362,592,
212.41,777,
212.457,819,
212.504,531,
212.552,318,
212.599,247,
212.646,226,
212.694,186,
212.741,172,
212.788,167,
212.836,206,
212.883,171,
212.93,210,
212.977,138,
213.025,191,
213.072,147,
213.119,176,
213.167,215,
213.214,186,
213.261,162,
213.308,192,
213.356,178,
213.403,210,
213.45,163,
213.497,201,
213.544,147,
213.592,180,
213.639,202,
213.686,197,
213.733,193,
213.78,185,
213.828,169,
213.875,208,
213.922,174,
213.969,192,
214.016,147,
214.063,179,
214.111,150,
214.158,156,
214.205,155,
214.252,224,
214.299,147,
214.346,174,
214.393,231,
214.44,245,
214.488,203,
214.535,168,
214.582,222,
214.629,188,
214.676,176,
214.723,180,
214.77,201,
214.817,180,
214.864,195,
214.911,187,
214.958,178,
215.005,250,
215.052,196,
215.099,208,
215.146,183,
215.193,160,
215.24,184,
215.287,219,
215.334,217,
215.381,168,
215.428,161,
215.475,151,
215.522,165,
215.569,202,
215.616,176,
215.663,216,
215.71,200,
215.757,163,
215.804,217,
215.851,170,
215.898,205,
215.945,199,
215.992,196,
216.039,204,
216.085,242,
216.132,169,
216.179,204,
216.226,166,
216.273,155,
216.32,239,
216.367,185,
216.414,233,
216.461,188,
216.507,199,
216.554,231,
216.601,204,
216.648,294,
216.695,224,
216.742,251,
216.788,271,
216.835,197,
216.882,209,
216.929,212,
216.976,221,
217.022,183,
217.069,210,
217.116,205,
