ReocrdTime: _20250426_113236
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,26,
195.938,26,
195.987,15,
196.037,32,
196.086,7,
196.135,-9,
196.184,11,
196.233,20,
196.283,18,
196.332,0,
196.381,49,
196.43,24,
196.479,29,
196.529,-17,
196.578,7,
196.627,-8,
196.676,34,
196.725,27,
196.774,10,
196.824,3,
196.873,-8,
196.922,7,
196.971,31,
197.02,6,
197.069,-23,
197.118,1,
197.168,10,
197.217,6,
197.266,7,
197.315,37,
197.364,-17,
197.413,5,
197.462,7,
197.511,34,
197.56,32,
197.609,3,
197.658,19,
197.707,15,
197.756,7,
197.805,34,
197.854,14,
197.904,11,
197.953,4,
198.002,0,
198.051,9,
198.1,18,
198.149,18,
198.198,29,
198.247,11,
198.296,9,
198.345,31,
198.393,14,
198.442,45,
198.491,9,
198.54,13,
198.589,-4,
198.638,18,
198.687,38,
198.736,36,
198.785,-11,
198.834,29,
198.883,49,
198.932,45,
198.981,50,
199.03,34,
199.079,36,
199.127,-16,
199.176,29,
199.225,45,
199.274,45,
199.323,12,
199.372,43,
199.421,49,
199.47,10,
199.518,47,
199.567,30,
199.616,38,
199.665,-18,
199.714,29,
199.763,43,
199.811,6,
199.86,39,
199.909,2,
199.958,0,
200.007,51,
200.055,53,
200.104,18,
200.153,22,
200.202,40,
200.25,-3,
200.299,43,
200.348,39,
200.397,15,
200.445,27,
200.494,-1,
200.543,21,
200.592,29,
200.64,34,
200.689,25,
200.738,43,
200.787,8,
200.835,4,
200.884,34,
200.933,36,
200.981,20,
201.03,12,
201.079,29,
201.127,70,
201.176,62,
201.225,59,
201.273,25,
201.322,9,
201.371,0,
201.419,36,
201.468,55,
201.516,40,
201.565,11,
201.614,32,
201.662,23,
201.711,4,
201.759,32,
201.808,11,
201.857,28,
201.905,36,
201.954,79,
202.002,50,
202.051,59,
202.099,42,
202.148,14,
202.197,21,
202.245,36,
202.294,12,
202.342,42,
202.391,48,
202.439,41,
202.488,23,
202.536,90,
202.585,34,
202.633,30,
202.682,25,
202.73,29,
202.779,30,
202.827,43,
202.876,61,
202.924,-8,
202.973,30,
203.021,21,
203.069,36,
203.118,30,
203.166,45,
203.215,51,
203.263,32,
203.312,34,
203.36,42,
203.408,45,
203.457,29,
203.505,29,
203.554,13,
203.602,16,
203.65,35,
203.699,65,
203.747,36,
203.795,42,
203.844,16,
203.892,41,
203.941,81,
203.989,36,
204.037,38,
204.086,34,
204.134,25,
204.182,49,
204.23,77,
204.279,48,
204.327,30,
204.375,34,
204.424,68,
204.472,61,
204.52,60,
204.569,43,
204.617,18,
204.665,20,
204.713,58,
204.762,66,
204.81,38,
204.858,68,
204.906,45,
204.955,39,
205.003,34,
205.051,47,
205.099,59,
205.147,63,
205.196,58,
205.244,61,
205.292,50,
205.34,38,
205.388,44,
205.437,50,
205.485,54,
205.533,66,
205.581,32,
205.629,80,
205.677,92,
205.725,34,
205.774,3,
205.822,25,
205.87,51,
205.918,74,
205.966,66,
206.014,37,
206.062,63,
206.11,68,
206.158,61,
206.207,51,
206.255,38,
206.303,74,
206.351,29,
206.399,58,
206.447,93,
206.495,43,
206.543,77,
206.591,63,
206.639,45,
206.687,67,
206.735,47,
206.783,42,
206.831,63,
206.879,42,
206.927,47,
206.975,42,
207.023,87,
207.071,58,
207.119,59,
207.167,41,
207.215,80,
207.263,104,
207.311,103,
207.359,27,
207.407,56,
207.455,70,
207.503,79,
207.551,52,
207.599,56,
207.646,75,
207.694,57,
207.742,54,
207.79,87,
207.838,68,
207.886,109,
207.934,67,
207.982,35,
208.03,82,
208.077,74,
208.125,66,
208.173,68,
208.221,55,
208.269,54,
208.317,43,
208.365,82,
208.412,72,
208.46,38,
208.508,69,
208.556,55,
208.604,96,
208.651,86,
208.699,60,
208.747,79,
208.795,46,
208.843,61,
208.89,73,
208.938,106,
208.986,48,
209.034,32,
209.081,59,
209.129,84,
209.177,109,
209.225,70,
209.272,65,
209.32,75,
209.368,82,
209.415,68,
209.463,127,
209.511,86,
209.559,43,
209.606,81,
209.654,72,
209.702,113,
209.749,90,
209.797,68,
209.845,84,
209.892,72,
209.94,83,
209.988,83,
210.035,84,
210.083,35,
210.13,86,
210.178,81,
210.226,90,
210.273,97,
210.321,88,
210.368,34,
210.416,50,
210.464,81,
210.511,104,
210.559,101,
210.606,101,
210.654,97,
210.701,67,
210.749,104,
210.797,66,
210.844,106,
210.892,86,
210.939,50,
210.987,83,
211.034,113,
211.082,99,
211.129,83,
211.177,81,
211.224,85,
211.272,59,
211.319,84,
211.367,97,
211.414,88,
211.462,108,
211.509,67,
211.556,100,
211.604,97,
211.651,109,
211.699,104,
211.746,91,
211.794,102,
211.841,119,
211.889,116,
211.936,87,
211.983,75,
212.031,117,
212.078,101,
212.125,91,
212.173,94,
212.22,131,
212.268,105,
212.315,113,
212.362,107,
212.41,170,
212.457,172,
212.504,179,
212.552,79,
212.599,75,
212.646,90,
212.694,96,
212.741,127,
212.788,95,
212.836,113,
212.883,81,
212.93,103,
212.977,92,
213.025,142,
213.072,54,
213.119,95,
213.167,117,
213.214,122,
213.261,124,
213.308,133,
213.356,112,
213.403,146,
213.45,84,
213.497,104,
213.544,104,
213.592,121,
213.639,149,
213.686,102,
213.733,98,
213.78,102,
213.828,100,
213.875,93,
213.922,120,
213.969,115,
214.016,107,
214.063,104,
214.111,91,
214.158,91,
214.205,85,
214.252,127,
214.299,77,
214.346,165,
214.393,158,
214.44,161,
214.488,111,
214.535,99,
214.582,132,
214.629,145,
214.676,99,
214.723,99,
214.77,120,
214.817,110,
214.864,106,
214.911,139,
214.958,122,
215.005,113,
215.052,122,
215.099,93,
215.146,108,
215.193,117,
215.24,109,
215.287,142,
215.334,139,
215.381,134,
215.428,133,
215.475,92,
215.522,96,
215.569,136,
215.616,83,
215.663,128,
215.71,154,
215.757,90,
215.804,124,
215.851,91,
215.898,113,
215.945,133,
215.992,115,
216.039,134,
216.085,151,
216.132,68,
216.179,100,
216.226,127,
216.273,112,
216.32,165,
216.367,124,
216.414,134,
216.461,118,
216.507,119,
216.554,172,
216.601,105,
216.648,142,
216.695,132,
216.742,144,
216.788,165,
216.835,115,
216.882,86,
216.929,101,
216.976,130,
217.022,164,
