ReocrdTime: _20250426_113239
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,37,
195.938,37,
195.987,34,
196.037,10,
196.086,16,
196.135,23,
196.184,18,
196.233,27,
196.283,-9,
196.332,-2,
196.381,56,
196.43,27,
196.479,34,
196.529,16,
196.578,22,
196.627,6,
196.676,59,
196.725,41,
196.774,19,
196.824,16,
196.873,-11,
196.922,41,
196.971,13,
197.02,6,
197.069,29,
197.118,-6,
197.168,9,
197.217,13,
197.266,16,
197.315,35,
197.364,3,
197.413,-11,
197.462,-2,
197.511,52,
197.56,41,
197.609,27,
197.658,19,
197.707,36,
197.756,36,
197.805,31,
197.854,16,
197.904,38,
197.953,18,
198.002,7,
198.051,27,
198.1,26,
198.149,34,
198.198,47,
198.247,2,
198.296,18,
198.345,34,
198.393,14,
198.442,47,
198.491,58,
198.54,49,
198.589,12,
198.638,30,
198.687,45,
198.736,61,
198.785,5,
198.834,50,
198.883,38,
198.932,65,
198.981,68,
199.03,48,
199.079,43,
199.127,-7,
199.176,27,
199.225,39,
199.274,33,
199.323,-16,
199.372,58,
199.421,7,
199.47,14,
199.518,63,
199.567,27,
199.616,47,
199.665,27,
199.714,29,
199.763,18,
199.811,38,
199.86,68,
199.909,36,
199.958,20,
200.007,17,
200.055,34,
200.104,27,
200.153,29,
200.202,61,
200.25,-9,
200.299,21,
200.348,25,
200.397,45,
200.445,25,
200.494,22,
200.543,37,
200.592,11,
200.64,24,
200.689,34,
200.738,52,
200.787,11,
200.835,11,
200.884,-3,
200.933,43,
200.981,29,
201.03,27,
201.079,38,
201.127,46,
201.176,73,
201.225,84,
201.273,65,
201.322,30,
201.371,34,
201.419,47,
201.468,41,
201.516,76,
201.565,38,
201.614,54,
201.662,34,
201.711,26,
201.759,56,
201.808,0,
201.857,43,
201.905,18,
201.954,52,
202.002,46,
202.051,48,
202.099,50,
202.148,14,
202.197,12,
202.245,40,
202.294,36,
202.342,65,
202.391,27,
202.439,50,
202.488,16,
202.536,38,
202.585,87,
202.633,50,
202.682,50,
202.73,38,
202.779,21,
202.827,59,
202.876,59,
202.924,37,
202.973,39,
203.021,34,
203.069,38,
203.118,38,
203.166,75,
203.215,65,
203.263,45,
203.312,59,
203.36,45,
203.408,50,
203.457,47,
203.505,50,
203.554,29,
203.602,13,
203.65,31,
203.699,59,
203.747,47,
203.795,106,
203.844,32,
203.892,16,
203.941,83,
203.989,99,
204.037,67,
204.086,72,
204.134,38,
204.182,56,
204.23,55,
204.279,47,
204.327,57,
204.375,54,
204.424,45,
204.472,47,
204.52,61,
204.569,66,
204.617,76,
204.665,52,
204.713,25,
204.762,52,
204.81,49,
204.858,93,
204.906,72,
204.955,70,
205.003,25,
205.051,42,
205.099,91,
205.147,102,
205.196,43,
205.244,52,
205.292,27,
205.34,23,
205.388,77,
205.437,71,
205.485,79,
205.533,75,
205.581,40,
205.629,62,
205.677,122,
205.725,59,
205.774,71,
205.822,79,
205.87,52,
205.918,70,
205.966,79,
206.014,66,
206.062,63,
206.11,56,
206.158,70,
206.207,86,
206.255,70,
206.303,90,
206.351,63,
206.399,79,
206.447,97,
206.495,71,
206.543,81,
206.591,73,
206.639,32,
206.687,72,
206.735,72,
206.783,86,
206.831,93,
206.879,76,
206.927,63,
206.975,58,
207.023,113,
207.071,88,
207.119,77,
207.167,82,
207.215,82,
207.263,68,
207.311,128,
207.359,77,
207.407,45,
207.455,56,
207.503,79,
207.551,66,
207.599,84,
207.646,93,
207.694,64,
207.742,54,
207.79,69,
207.838,77,
207.886,143,
207.934,74,
207.982,58,
208.03,102,
208.077,74,
208.125,124,
208.173,101,
208.221,88,
208.269,92,
208.317,143,
208.365,78,
208.412,87,
208.46,88,
208.508,114,
208.556,77,
208.604,113,
208.651,108,
208.699,115,
208.747,106,
208.795,71,
208.843,94,
208.89,82,
208.938,136,
208.986,84,
209.034,77,
209.081,97,
209.129,88,
209.177,111,
209.225,138,
209.272,104,
209.32,113,
209.368,88,
209.415,61,
209.463,131,
209.511,127,
209.559,104,
209.606,95,
209.654,95,
209.702,93,
209.749,138,
209.797,95,
209.845,88,
209.892,97,
209.94,99,
209.988,99,
210.035,88,
210.083,74,
210.13,131,
210.178,88,
210.226,131,
210.273,122,
210.321,121,
210.368,57,
210.416,77,
210.464,100,
210.511,126,
210.559,106,
210.606,136,
210.654,124,
210.701,90,
210.749,70,
210.797,98,
210.844,124,
210.892,84,
210.939,90,
210.987,94,
211.034,86,
211.082,122,
211.129,99,
211.177,104,
211.224,144,
211.272,90,
211.319,92,
211.367,82,
211.414,147,
211.462,190,
211.509,127,
211.556,86,
211.604,92,
211.651,120,
211.699,68,
211.746,122,
211.794,104,
211.841,128,
211.889,131,
211.936,115,
211.983,129,
212.031,99,
212.078,128,
212.125,111,
212.173,112,
212.22,169,
212.268,119,
212.315,172,
212.362,262,
212.41,316,
212.457,380,
212.504,310,
212.552,176,
212.599,154,
212.646,115,
212.694,82,
212.741,149,
212.788,140,
212.836,169,
212.883,133,
212.93,137,
212.977,124,
213.025,167,
213.072,110,
213.119,153,
213.167,185,
213.214,147,
213.261,131,
213.308,181,
213.356,146,
213.403,183,
213.45,118,
213.497,138,
213.544,152,
213.592,139,
213.639,154,
213.686,138,
213.733,134,
213.78,131,
213.828,131,
213.875,158,
213.922,143,
213.969,163,
214.016,114,
214.063,163,
214.111,138,
214.158,122,
214.205,119,
214.252,147,
214.299,79,
214.346,163,
214.393,174,
214.44,193,
214.488,140,
214.535,127,
214.582,139,
214.629,151,
214.676,158,
214.723,135,
214.77,142,
214.817,147,
214.864,136,
214.911,137,
214.958,149,
215.005,198,
215.052,154,
215.099,102,
215.146,158,
215.193,122,
215.24,145,
215.287,174,
215.334,155,
215.381,131,
215.428,144,
215.475,147,
215.522,120,
215.569,154,
215.616,120,
215.663,163,
215.71,143,
215.757,158,
215.804,180,
215.851,125,
215.898,131,
215.945,154,
215.992,147,
216.039,172,
216.085,206,
216.132,137,
216.179,138,
216.226,125,
216.273,121,
216.32,192,
216.367,117,
216.414,163,
216.461,165,
216.507,171,
216.554,156,
216.601,156,
216.648,183,
216.695,174,
216.742,212,
216.788,203,
216.835,176,
216.882,132,
216.929,164,
216.976,164,
217.022,169,
217.069,189,
217.116,156,
217.163,157,
217.209,181,
217.256,165,
217.303,149,
217.35,174,
217.396,256,
217.443,210,
217.49,220,
217.537,197,
217.583,242,
217.63,172,
217.677,183,
217.724,124,
217.77,165,
217.817,203,
217.864,196,
217.91,181,
217.957,169,
218.004,169,
218.05,170,
218.097,172,
218.144,137,
218.19,181,
218.237,167,
218.283,192,
218.33,174,
218.377,194,
218.423,221,
218.47,161,
218.517,159,
218.563,197,
218.61,168,
