ReocrdTime: _20250426_113436
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,26,
195.938,26,
195.987,25,
196.037,30,
196.086,32,
196.135,3,
196.184,11,
196.233,60,
196.283,19,
196.332,14,
196.381,63,
196.43,36,
196.479,31,
196.529,14,
196.578,47,
196.627,24,
196.676,57,
196.725,43,
196.774,28,
196.824,5,
196.873,14,
196.922,46,
196.971,32,
197.02,22,
197.069,-5,
197.118,23,
197.168,23,
197.217,22,
197.266,29,
197.315,35,
197.364,-4,
197.413,14,
197.462,-5,
197.511,50,
197.56,27,
197.609,20,
197.658,10,
197.707,22,
197.756,55,
197.805,41,
197.854,25,
197.904,26,
197.953,31,
198.002,9,
198.051,27,
198.1,45,
198.149,16,
198.198,45,
198.247,52,
198.296,36,
198.345,34,
198.393,13,
198.442,47,
198.491,36,
198.54,35,
198.589,10,
198.638,32,
198.687,47,
198.736,45,
198.785,25,
198.834,36,
198.883,56,
198.932,68,
198.981,62,
199.03,46,
199.079,52,
199.127,12,
199.176,38,
199.225,21,
199.274,42,
199.323,32,
199.372,50,
199.421,63,
199.47,19,
199.518,58,
199.567,19,
199.616,63,
199.665,0,
199.714,49,
199.763,76,
199.811,45,
199.86,48,
199.909,32,
199.958,34,
200.007,15,
200.055,64,
200.104,47,
200.153,34,
200.202,51,
200.25,4,
200.299,52,
200.348,28,
200.397,27,
200.445,36,
200.494,20,
200.543,39,
200.592,29,
200.64,24,
200.689,34,
200.738,11,
200.787,18,
200.835,22,
200.884,8,
200.933,51,
200.981,29,
201.03,50,
201.079,40,
201.127,61,
201.176,77,
201.225,43,
201.273,57,
201.322,14,
201.371,32,
201.419,50,
201.468,32,
201.516,40,
201.565,25,
201.614,49,
201.662,27,
201.711,27,
201.759,27,
201.808,-20,
201.857,32,
201.905,43,
201.954,77,
202.002,72,
202.051,35,
202.099,29,
202.148,44,
202.197,59,
202.245,54,
202.294,43,
202.342,47,
202.391,37,
202.439,47,
202.488,43,
202.536,99,
202.585,72,
202.633,57,
202.682,50,
202.73,29,
202.779,37,
202.827,59,
202.876,34,
202.924,37,
202.973,47,
203.021,43,
203.069,27,
203.118,56,
203.166,83,
203.215,47,
203.263,43,
203.312,54,
203.36,47,
203.408,38,
203.457,40,
203.505,29,
203.554,4,
203.602,47,
203.65,33,
203.699,65,
203.747,34,
203.795,52,
203.844,41,
203.892,48,
203.941,79,
203.989,70,
204.037,61,
204.086,63,
204.134,33,
204.182,33,
204.23,70,
204.279,54,
204.327,43,
204.375,61,
204.424,68,
204.472,60,
204.52,67,
204.569,54,
204.617,81,
204.665,56,
204.713,67,
204.762,79,
204.81,36,
204.858,70,
204.906,54,
204.955,36,
205.003,56,
205.051,49,
205.099,77,
205.147,70,
205.196,49,
205.244,82,
205.292,54,
205.34,57,
205.388,57,
205.437,37,
205.485,47,
205.533,57,
205.581,83,
205.629,61,
205.677,65,
205.725,55,
205.774,70,
205.822,92,
205.87,25,
205.918,90,
205.966,71,
206.014,73,
206.062,52,
206.11,61,
206.158,96,
206.207,74,
206.255,68,
206.303,88,
206.351,78,
206.399,74,
206.447,86,
206.495,55,
206.543,81,
206.591,57,
206.639,45,
206.687,33,
206.735,67,
206.783,79,
206.831,45,
206.879,43,
206.927,58,
206.975,67,
207.023,85,
207.071,63,
207.119,63,
207.167,63,
207.215,89,
207.263,88,
207.311,96,
207.359,46,
207.407,67,
207.455,77,
207.503,118,
207.551,44,
207.599,74,
207.646,77,
207.694,61,
207.742,61,
207.79,87,
207.838,113,
207.886,93,
207.934,47,
207.982,36,
208.03,72,
208.077,94,
208.125,68,
208.173,75,
208.221,86,
208.269,56,
208.317,132,
208.365,68,
208.412,85,
208.46,59,
208.508,62,
208.556,75,
208.604,113,
208.651,94,
208.699,104,
208.747,65,
208.795,57,
208.843,61,
208.89,115,
208.938,118,
208.986,86,
209.034,52,
209.081,84,
209.129,77,
209.177,138,
209.225,95,
209.272,79,
209.32,59,
209.368,79,
209.415,72,
209.463,126,
209.511,113,
209.559,75,
209.606,84,
209.654,56,
209.702,100,
209.749,108,
209.797,84,
209.845,86,
209.892,68,
209.94,83,
209.988,90,
210.035,95,
210.083,42,
210.13,97,
210.178,97,
210.226,86,
210.273,108,
210.321,113,
210.368,59,
210.416,88,
210.464,65,
210.511,113,
210.559,108,
210.606,106,
210.654,97,
210.701,78,
210.749,89,
210.797,102,
210.844,101,
210.892,84,
210.939,61,
210.987,52,
211.034,74,
211.082,129,
211.129,102,
211.177,116,
211.224,81,
211.272,113,
211.319,119,
211.367,109,
211.414,120,
211.462,138,
211.509,97,
211.556,102,
211.604,106,
211.651,170,
211.699,72,
211.746,84,
211.794,86,
211.841,140,
211.889,129,
211.936,108,
211.983,84,
212.031,77,
212.078,90,
212.125,133,
212.173,124,
212.22,115,
212.268,92,
212.315,156,
212.362,177,
212.41,240,
212.457,299,
212.504,199,
212.552,122,
212.599,104,
212.646,120,
212.694,109,
212.741,129,
212.788,104,
212.836,124,
212.883,110,
212.93,135,
212.977,106,
213.025,133,
213.072,101,
213.119,122,
213.167,119,
213.214,102,
213.261,92,
213.308,126,
213.356,148,
213.403,131,
213.45,97,
213.497,138,
213.544,125,
213.592,97,
213.639,113,
213.686,117,
213.733,116,
213.78,138,
213.828,120,
213.875,119,
213.922,125,
213.969,111,
214.016,111,
214.063,117,
214.111,150,
214.158,89,
214.205,113,
214.252,95,
214.299,101,
214.346,102,
214.393,165,
214.44,143,
214.488,120,
214.535,100,
214.582,161,
214.629,140,
214.676,126,
214.723,119,
214.77,119,
214.817,124,
214.864,99,
214.911,113,
214.958,138,
215.005,162,
215.052,140,
215.099,138,
215.146,158,
215.193,135,
215.24,154,
215.287,125,
215.334,126,
215.381,158,
215.428,129,
215.475,122,
215.522,107,
215.569,124,
215.616,126,
215.663,122,
215.71,147,
215.757,118,
215.804,146,
215.851,141,
215.898,120,
215.945,165,
215.992,117,
216.039,145,
216.085,135,
216.132,119,
216.179,145,
216.226,143,
216.273,110,
216.32,149,
216.367,174,
216.414,140,
216.461,145,
216.507,173,
216.554,175,
216.601,152,
216.648,106,
216.695,132,
216.742,180,
216.788,167,
216.835,153,
216.882,127,
216.929,126,
216.976,113,
217.022,160,
217.069,146,
217.116,115,
