ReocrdTime: _20250426_121905
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,30,
195.938,30,
195.987,27,
196.037,28,
196.086,48,
196.135,30,
196.184,45,
196.233,36,
196.283,25,
196.332,37,
196.381,50,
196.43,29,
196.479,56,
196.529,30,
196.578,34,
196.627,18,
196.676,63,
196.725,45,
196.774,37,
196.824,27,
196.873,30,
196.922,64,
196.971,31,
197.02,13,
197.069,49,
197.118,23,
197.168,52,
197.217,36,
197.266,39,
197.315,66,
197.364,17,
197.413,26,
197.462,18,
197.511,54,
197.56,55,
197.609,21,
197.658,55,
197.707,74,
197.756,57,
197.805,79,
197.854,32,
197.904,34,
197.953,31,
198.002,37,
198.051,64,
198.1,47,
198.149,25,
198.198,31,
198.247,54,
198.296,59,
198.345,92,
198.393,9,
198.442,58,
198.491,47,
198.54,53,
198.589,53,
198.638,64,
198.687,61,
198.736,93,
198.785,84,
198.834,106,
198.883,92,
198.932,142,
198.981,150,
199.03,100,
199.079,83,
199.127,52,
199.176,61,
199.225,66,
199.274,56,
199.323,36,
199.372,72,
199.421,93,
199.47,43,
199.518,61,
199.567,54,
199.616,88,
199.665,67,
199.714,60,
199.763,76,
199.811,56,
199.86,55,
199.909,50,
199.958,41,
200.007,69,
200.055,73,
200.104,68,
200.153,36,
200.202,54,
200.25,20,
200.299,74,
200.348,55,
200.397,36,
200.445,45,
200.494,33,
200.543,70,
200.592,27,
200.64,58,
200.689,39,
200.738,41,
200.787,42,
200.835,49,
200.884,45,
200.933,65,
200.981,31,
201.03,21,
201.079,44,
201.127,71,
201.176,91,
201.225,82,
201.273,56,
201.322,25,
201.371,43,
201.419,76,
201.468,57,
201.516,60,
201.565,33,
201.614,93,
201.662,52,
201.711,54,
201.759,63,
201.808,5,
201.857,57,
201.905,69,
201.954,79,
202.002,75,
202.051,71,
202.099,50,
202.148,48,
202.197,59,
202.245,54,
202.294,68,
202.342,76,
202.391,62,
202.439,70,
202.488,73,
202.536,85,
202.585,85,
202.633,73,
202.682,55,
202.73,67,
202.779,39,
202.827,86,
202.876,45,
202.924,66,
202.973,75,
203.021,48,
203.069,43,
203.118,81,
203.166,81,
203.215,63,
203.263,46,
203.312,64,
203.36,70,
203.408,65,
203.457,50,
203.505,65,
203.554,2,
203.602,31,
203.65,47,
203.699,83,
203.747,77,
203.795,97,
203.844,47,
203.892,77,
203.941,95,
203.989,104,
204.037,43,
204.086,70,
204.134,61,
204.182,79,
204.23,91,
204.279,81,
204.327,54,
204.375,45,
204.424,48,
204.472,58,
204.52,110,
204.569,59,
204.617,103,
204.665,56,
204.713,99,
204.762,104,
204.81,74,
204.858,90,
204.906,65,
204.955,57,
205.003,54,
205.051,83,
205.099,113,
205.147,104,
205.196,56,
205.244,84,
205.292,65,
205.34,65,
205.388,82,
205.437,66,
205.485,75,
205.533,111,
205.581,90,
205.629,120,
205.677,101,
205.725,79,
205.774,91,
205.822,147,
205.87,115,
205.918,90,
205.966,102,
206.014,100,
206.062,97,
206.11,100,
206.158,131,
206.207,94,
206.255,70,
206.303,95,
206.351,81,
206.399,110,
206.447,124,
206.495,89,
206.543,116,
206.591,82,
206.639,57,
206.687,108,
206.735,104,
206.783,106,
206.831,99,
206.879,108,
206.927,59,
206.975,87,
207.023,155,
207.071,85,
207.119,110,
207.167,86,
207.215,113,
207.263,113,
207.311,124,
207.359,104,
207.407,72,
207.455,97,
207.503,92,
207.551,95,
207.599,93,
207.646,84,
207.694,84,
207.742,84,
207.79,94,
207.838,111,
207.886,111,
207.934,113,
207.982,76,
208.03,109,
208.077,119,
208.125,145,
208.173,104,
208.221,106,
208.269,108,
208.317,168,
208.365,95,
208.412,139,
208.46,100,
208.508,123,
208.556,116,
208.604,116,
208.651,111,
208.699,90,
208.747,115,
208.795,80,
208.843,103,
208.89,115,
208.938,109,
208.986,102,
209.034,74,
209.081,104,
209.129,126,
209.177,143,
209.225,138,
209.272,104,
209.32,111,
209.368,109,
209.415,91,
209.463,129,
209.511,120,
209.559,97,
209.606,122,
209.654,103,
209.702,129,
209.749,151,
209.797,105,
209.845,126,
209.892,108,
209.94,104,
209.988,119,
210.035,116,
210.083,104,
210.13,111,
210.178,135,
210.226,156,
210.273,171,
210.321,158,
210.368,106,
210.416,95,
210.464,142,
210.511,126,
210.559,144,
210.606,138,
210.654,138,
210.701,110,
210.749,111,
