ReocrdTime: _20250426_123024
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,43,
195.938,43,
195.987,31,
196.037,34,
196.086,73,
196.135,28,
196.184,45,
196.233,61,
196.283,53,
196.332,18,
196.381,72,
196.43,25,
196.479,41,
196.529,28,
196.578,61,
196.627,13,
196.676,77,
196.725,72,
196.774,64,
196.824,27,
196.873,23,
196.922,43,
196.971,50,
197.02,29,
197.069,18,
197.118,32,
197.168,19,
197.217,36,
197.266,32,
197.315,89,
197.364,32,
197.413,46,
197.462,2,
197.511,52,
197.56,61,
197.609,54,
197.658,50,
197.707,38,
197.756,82,
197.805,86,
197.854,71,
197.904,45,
197.953,59,
198.002,68,
198.051,59,
198.1,54,
198.149,66,
198.198,129,
198.247,61,
198.296,56,
198.345,56,
198.393,29,
198.442,86,
198.491,68,
198.54,90,
198.589,46,
198.638,84,
198.687,113,
198.736,154,
198.785,145,
198.834,176,
198.883,126,
198.932,178,
198.981,192,
199.03,115,
199.079,124,
199.127,45,
199.176,88,
199.225,73,
199.274,76,
199.323,55,
199.372,79,
199.421,61,
199.47,27,
199.518,85,
199.567,54,
199.616,94,
199.665,31,
199.714,42,
199.763,70,
199.811,52,
199.86,73,
199.909,54,
199.958,25,
200.007,24,
200.055,68,
200.104,72,
200.153,45,
200.202,76,
200.25,9,
200.299,65,
200.348,59,
200.397,56,
200.445,61,
200.494,29,
200.543,55,
200.592,38,
200.64,31,
200.689,65,
200.738,45,
200.787,38,
200.835,31,
200.884,33,
200.933,72,
200.981,68,
201.03,59,
201.079,44,
201.127,61,
201.176,77,
201.225,82,
201.273,65,
201.322,27,
201.371,38,
201.419,83,
201.468,102,
201.516,85,
201.565,33,
201.614,75,
201.662,77,
201.711,31,
201.759,84,
201.808,48,
201.857,91,
201.905,60,
201.954,102,
202.002,99,
202.051,86,
202.099,74,
202.148,77,
202.197,36,
202.245,61,
202.294,61,
202.342,94,
202.391,68,
202.439,102,
202.488,68,
202.536,99,
202.585,128,
202.633,95,
202.682,75,
202.73,45,
202.779,30,
202.827,58,
202.876,71,
202.924,82,
202.973,68,
203.021,59,
203.069,67,
203.118,108,
203.166,100,
203.215,119,
203.263,79,
203.312,77,
203.36,86,
203.408,75,
203.457,68,
203.505,72,
203.554,52,
203.602,65,
203.65,60,
203.699,100,
203.747,85,
203.795,108,
203.844,73,
203.892,63,
203.941,101,
203.989,104,
204.037,90,
204.086,82,
204.134,60,
204.182,72,
204.23,99,
204.279,97,
204.327,81,
204.375,81,
204.424,61,
204.472,87,
204.52,105,
204.569,79,
204.617,81,
204.665,88,
204.713,95,
204.762,88,
204.81,72,
204.858,129,
204.906,86,
204.955,84,
205.003,56,
205.051,103,
205.099,120,
205.147,113,
205.196,99,
205.244,125,
205.292,81,
205.34,97,
205.388,136,
205.437,88,
205.485,133,
205.533,104,
205.581,84,
205.629,127,
205.677,126,
205.725,151,
205.774,168,
205.822,205,
205.87,128,
205.918,117,
205.966,161,
206.014,118,
206.062,122,
206.11,129,
206.158,140,
206.207,126,
206.255,120,
206.303,140,
206.351,104,
206.399,106,
206.447,176,
206.495,138,
206.543,127,
206.591,165,
206.639,95,
206.687,142,
206.735,137,
206.783,128,
206.831,136,
206.879,78,
206.927,79,
206.975,131,
207.023,147,
207.071,108,
207.119,142,
207.167,149,
207.215,165,
207.263,143,
207.311,189,
207.359,148,
207.407,142,
207.455,135,
207.503,131,
207.551,116,
207.599,117,
207.646,152,
207.694,122,
207.742,93,
207.79,135,
207.838,122,
207.886,170,
207.934,128,
207.982,81,
208.03,136,
208.077,131,
208.125,154,
208.173,151,
