ReocrdTime: _20250426_112957
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,3,
195.938,3,
195.987,2,
196.037,41,
196.086,18,
196.135,18,
196.184,20,
196.233,47,
196.283,7,
196.332,16,
196.381,49,
196.43,18,
196.479,38,
196.529,21,
196.578,6,
196.627,8,
196.676,63,
196.725,34,
196.774,41,
196.824,27,
196.873,19,
196.922,41,
196.971,25,
197.02,36,
197.069,-1,
197.118,18,
197.168,10,
197.217,11,
197.266,27,
197.315,44,
197.364,10,
197.413,1,
197.462,-7,
197.511,11,
197.56,41,
197.609,32,
197.658,-2,
197.707,22,
197.756,46,
197.805,40,
197.854,32,
197.904,6,
197.953,16,
198.002,1,
198.051,11,
198.1,27,
198.149,27,
198.198,32,
198.247,25,
198.296,25,
198.345,49,
198.393,32,
198.442,65,
198.491,15,
198.54,33,
198.589,5,
198.638,50,
198.687,72,
198.736,79,
198.785,22,
198.834,75,
198.883,69,
198.932,99,
198.981,91,
199.03,55,
199.079,27,
199.127,36,
199.176,50,
199.225,46,
199.274,47,
199.323,30,
199.372,13,
199.421,36,
199.47,12,
199.518,58,
199.567,48,
199.616,69,
199.665,13,
199.714,24,
199.763,42,
199.811,58,
199.86,43,
199.909,27,
199.958,5,
200.007,49,
200.055,39,
200.104,47,
200.153,11,
200.202,17,
200.25,-3,
200.299,48,
200.348,43,
200.397,22,
200.445,23,
200.494,24,
200.543,57,
200.592,25,
200.64,27,
200.689,39,
200.738,13,
200.787,-9,
200.835,-3,
200.884,8,
200.933,38,
200.981,16,
201.03,32,
201.079,35,
201.127,23,
201.176,82,
201.225,69,
201.273,43,
201.322,12,
201.371,34,
201.419,43,
201.468,46,
201.516,63,
201.565,34,
201.614,52,
201.662,36,
201.711,26,
201.759,48,
201.808,20,
201.857,39,
201.905,43,
201.954,95,
202.002,66,
202.051,39,
202.099,33,
202.148,17,
202.197,48,
202.245,63,
202.294,27,
202.342,74,
202.391,37,
202.439,59,
202.488,50,
202.536,103,
202.585,65,
202.633,66,
202.682,46,
202.73,42,
202.779,53,
202.827,63,
202.876,36,
202.924,57,
202.973,30,
203.021,46,
203.069,15,
203.118,56,
203.166,63,
203.215,51,
203.263,25,
203.312,38,
203.36,27,
203.408,45,
203.457,22,
203.505,38,
203.554,18,
203.602,38,
203.65,31,
203.699,63,
203.747,24,
203.795,52,
203.844,18,
203.892,47,
203.941,65,
203.989,104,
204.037,61,
204.086,59,
204.134,52,
204.182,47,
204.23,88,
204.279,39,
204.327,34,
204.375,20,
204.424,46,
204.472,51,
204.52,87,
204.569,59,
204.617,36,
204.665,22,
204.713,56,
204.762,79,
204.81,38,
204.858,90,
204.906,63,
204.955,45,
205.003,48,
205.051,45,
205.099,66,
205.147,113,
205.196,43,
205.244,62,
205.292,50,
205.34,39,
205.388,82,
205.437,62,
205.485,43,
205.533,68,
205.581,50,
205.629,66,
205.677,74,
205.725,36,
205.774,70,
205.822,101,
205.87,70,
205.918,85,
205.966,70,
206.014,62,
206.062,79,
206.11,61,
206.158,83,
206.207,70,
206.255,34,
206.303,94,
206.351,72,
206.399,61,
206.447,115,
206.495,77,
206.543,97,
206.591,64,
206.639,57,
206.687,69,
206.735,81,
206.783,76,
206.831,61,
206.879,36,
206.927,86,
206.975,74,
