ReocrdTime: _20250426_112952
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,30,
195.938,30,
195.987,20,
196.037,19,
196.086,-6,
196.135,14,
196.184,18,
196.233,34,
196.283,21,
196.332,23,
196.381,29,
196.43,11,
196.479,49,
196.529,19,
196.578,29,
196.627,-1,
196.676,21,
196.725,36,
196.774,32,
196.824,21,
196.873,19,
196.922,30,
196.971,31,
197.02,18,
197.069,20,
197.118,41,
197.168,3,
197.217,20,
197.266,5,
197.315,26,
197.364,5,
197.413,32,
197.462,2,
197.511,29,
197.56,36,
197.609,20,
197.658,23,
197.707,58,
197.756,38,
197.805,36,
197.854,32,
197.904,31,
197.953,70,
198.002,25,
198.051,32,
198.1,40,
198.149,32,
198.198,57,
198.247,54,
198.296,34,
198.345,33,
198.393,-7,
198.442,50,
198.491,40,
198.54,90,
198.589,18,
198.638,64,
198.687,68,
198.736,88,
198.785,102,
198.834,95,
198.883,101,
198.932,104,
198.981,91,
199.03,72,
199.079,79,
199.127,41,
199.176,11,
199.225,30,
199.274,51,
199.323,9,
199.372,36,
199.421,41,
199.47,-13,
199.518,45,
199.567,21,
199.616,34,
199.665,18,
199.714,22,
199.763,51,
199.811,13,
199.86,28,
199.909,9,
199.958,50,
200.007,27,
200.055,23,
200.104,36,
200.153,43,
200.202,44,
200.25,-9,
200.299,30,
200.348,28,
200.397,44,
200.445,54,
200.494,40,
200.543,43,
200.592,15,
200.64,33,
200.689,47,
200.738,43,
200.787,43,
200.835,25,
200.884,11,
200.933,60,
200.981,41,
201.03,61,
201.079,38,
201.127,52,
201.176,71,
201.225,61,
201.273,41,
201.322,47,
201.371,43,
201.419,72,
201.468,41,
201.516,52,
201.565,33,
201.614,65,
201.662,52,
201.711,51,
201.759,47,
201.808,14,
201.857,48,
201.905,63,
201.954,88,
202.002,41,
202.051,57,
202.099,38,
202.148,44,
202.197,45,
202.245,72,
202.294,29,
202.342,56,
202.391,64,
202.439,59,
202.488,37,
202.536,65,
202.585,54,
202.633,71,
202.682,53,
202.73,77,
202.779,46,
202.827,58,
202.876,55,
202.924,68,
202.973,56,
203.021,62,
203.069,38,
203.118,75,
203.166,65,
203.215,86,
203.263,39,
203.312,73,
203.36,59,
203.408,56,
203.457,42,
203.505,49,
203.554,50,
203.602,29,
203.65,35,
203.699,65,
203.747,45,
203.795,85,
203.844,52,
203.892,52,
203.941,65,
203.989,110,
204.037,70,
204.086,97,
204.134,54,
204.182,29,
204.23,54,
204.279,66,
204.327,73,
204.375,45,
204.424,70,
204.472,69,
204.52,69,
204.569,68,
204.617,88,
204.665,74,
204.713,86,
204.762,79,
204.81,38,
204.858,97,
204.906,72,
204.955,100,
205.003,57,
205.051,74,
205.099,102,
205.147,97,
205.196,61,
205.244,106,
205.292,63,
205.34,47,
205.388,113,
205.437,68,
205.485,90,
205.533,105,
205.581,75,
205.629,82,
205.677,92,
205.725,97,
205.774,77,
205.822,145,
205.87,81,
205.918,81,
205.966,80,
206.014,113,
206.062,92,
206.11,70,
206.158,99,
206.207,77,
206.255,112,
206.303,117,
206.351,83,
206.399,115,
206.447,127,
206.495,97,
206.543,95,
206.591,104,
206.639,79,
206.687,77,
206.735,117,
206.783,88,
206.831,95,
206.879,88,
206.927,79,
206.975,87,
207.023,108,
207.071,106,
207.119,113,
207.167,95,
207.215,107,
207.263,111,
207.311,164,
207.359,96,
207.407,112,
207.455,88,
207.503,92,
207.551,93,
207.599,90,
207.646,111,
207.694,102,
207.742,81,
207.79,108,
207.838,106,
207.886,181,
207.934,119,
207.982,92,
208.03,120,
208.077,90,
208.125,138,
208.173,109,
208.221,107,
208.269,94,
208.317,145,
208.365,98,
208.412,119,
208.46,91,
208.508,136,
208.556,95,
208.604,145,
208.651,103,
208.699,128,
208.747,104,
208.795,93,
208.843,117,
208.89,111,
208.938,156,
208.986,105,
209.034,82,
209.081,126,
209.129,90,
209.177,116,
209.225,117,
209.272,110,
209.32,131,
209.368,120,
209.415,68,
209.463,127,
209.511,138,
209.559,106,
209.606,120,
209.654,128,
209.702,113,
209.749,120,
209.797,91,
209.845,158,
209.892,126,
209.94,145,
209.988,102,
210.035,106,
210.083,108,
210.13,133,
210.178,149,
210.226,131,
210.273,103,
210.321,156,
210.368,104,
210.416,86,
210.464,100,
210.511,142,
210.559,110,
210.606,163,
210.654,129,
210.701,128,
