ReocrdTime: _20250426_125801
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,34,
195.938,34,
195.987,43,
196.037,28,
196.086,18,
196.135,9,
196.184,27,
196.233,47,
196.283,16,
196.332,10,
196.381,43,
196.43,15,
196.479,49,
196.529,16,
196.578,43,
196.627,-3,
196.676,27,
196.725,32,
196.774,39,
196.824,-18,
196.873,-36,
196.922,34,
196.971,16,
197.02,20,
197.069,29,
197.118,45,
197.168,28,
197.217,24,
197.266,36,
197.315,64,
197.364,41,
197.413,30,
197.462,-5,
197.511,16,
197.56,70,
197.609,41,
197.658,16,
197.707,54,
197.756,59,
197.805,50,
197.854,41,
197.904,11,
197.953,29,
198.002,36,
198.051,25,
198.1,40,
198.149,47,
198.198,84,
198.247,43,
198.296,22,
198.345,38,
198.393,20,
198.442,56,
198.491,58,
198.54,29,
198.589,16,
198.638,41,
198.687,38,
198.736,83,
198.785,75,
198.834,90,
198.883,78,
198.932,97,
198.981,97,
199.03,64,
199.079,38,
199.127,21,
199.176,23,
199.225,39,
199.274,43,
199.323,3,
199.372,52,
199.421,56,
199.47,19,
199.518,54,
199.567,50,
199.616,54,
199.665,34,
199.714,31,
199.763,52,
199.811,35,
199.86,64,
199.909,29,
199.958,22,
200.007,40,
200.055,34,
200.104,24,
200.153,45,
200.202,31,
200.25,11,
200.299,39,
200.348,21,
200.397,35,
200.445,52,
200.494,38,
200.543,50,
200.592,11,
200.64,13,
200.689,52,
200.738,36,
200.787,16,
200.835,34,
200.884,17,
200.933,63,
200.981,43,
201.03,45,
201.079,44,
201.127,52,
201.176,69,
201.225,73,
201.273,54,
201.322,20,
201.371,32,
201.419,38,
201.468,36,
201.516,69,
201.565,22,
201.614,52,
201.662,27,
201.711,6,
201.759,39,
201.808,38,
201.857,64,
201.905,42,
201.954,81,
202.002,55,
202.051,62,
202.099,54,
202.148,32,
202.197,41,
202.245,43,
202.294,23,
202.342,63,
202.391,52,
202.439,66,
202.488,28,
202.536,50,
202.585,70,
202.633,77,
202.682,41,
202.73,27,
202.779,32,
202.827,32,
202.876,43,
202.924,53,
202.973,43,
203.021,34,
203.069,29,
203.118,64,
203.166,65,
203.215,79,
203.263,46,
203.312,27,
203.36,34,
203.408,49,
203.457,38,
203.505,34,
203.554,25,
203.602,27,
203.65,6,
203.699,66,
203.747,52,
203.795,56,
203.844,16,
203.892,36,
203.941,94,
203.989,88,
204.037,76,
204.086,70,
204.134,54,
204.182,38,
204.23,55,
204.279,66,
204.327,57,
204.375,59,
204.424,50,
204.472,63,
204.52,85,
204.569,59,
204.617,76,
204.665,38,
204.713,67,
204.762,74,
204.81,49,
204.858,77,
204.906,65,
204.955,37,
205.003,48,
205.051,61,
205.099,68,
205.147,106,
205.196,65,
205.244,80,
205.292,59,
205.34,36,
205.388,80,
205.437,80,
205.485,83,
205.533,93,
205.581,41,
205.629,100,
205.677,85,
205.725,75,
205.774,82,
205.822,106,
205.87,76,
205.918,97,
205.966,96,
206.014,89,
206.062,45,
206.11,48,
206.158,65,
206.207,65,
206.255,81,
206.303,86,
206.351,85,
206.399,69,
206.447,82,
206.495,79,
206.543,91,
206.591,86,
206.639,52,
206.687,90,
206.735,74,
206.783,83,
206.831,99,
206.879,78,
206.927,84,
206.975,87,
207.023,133,
207.071,78,
207.119,108,
207.167,73,
207.215,118,
207.263,73,
207.311,105,
207.359,55,
207.407,122,
207.455,77,
207.503,59,
207.551,64,
207.599,43,
207.646,74,
207.694,71,
207.742,68,
207.79,61,
207.838,86,
207.886,133,
207.934,88,
207.982,70,
208.03,64,
208.077,94,
208.125,111,
208.173,93,
208.221,102,
208.269,61,
208.317,121,
208.365,71,
208.412,83,
208.46,99,
208.508,143,
208.556,82,
208.604,120,
208.651,103,
208.699,117,
208.747,120,
208.795,70,
208.843,74,
208.89,84,
208.938,138,
208.986,84,
209.034,61,
209.081,75,
209.129,83,
209.177,68,
209.225,108,
209.272,126,
209.32,88,
209.368,98,
209.415,74,
209.463,111,
209.511,106,
209.559,104,
209.606,104,
209.654,83,
209.702,79,
209.749,92,
209.797,91,
209.845,129,
209.892,75,
209.94,84,
209.988,99,
210.035,90,
210.083,81,
210.13,99,
210.178,97,
210.226,102,
210.273,92,
210.321,97,
210.368,47,
210.416,106,
210.464,86,
210.511,110,
210.559,92,
210.606,124,
210.654,109,
210.701,94,
210.749,91,
210.797,122,
210.844,131,
210.892,131,
210.939,77,
210.987,92,
211.034,102,
211.082,122,
211.129,90,
211.177,127,
211.224,142,
211.272,138,
211.319,115,
211.367,118,
211.414,172,
211.462,165,
211.509,133,
211.556,116,
211.604,103,
211.651,139,
211.699,118,
211.746,100,
211.794,101,
211.841,138,
211.889,113,
211.936,121,
211.983,127,
212.031,138,
212.078,135,
212.125,140,
212.173,153,
212.22,167,
212.268,217,
212.315,292,
212.362,450,
212.41,635,
212.457,726,
212.504,505,
212.552,316,
212.599,217,
212.646,167,
212.694,145,
212.741,154,
212.788,171,
212.836,194,
212.883,120,
212.93,133,
212.977,121,
213.025,178,
213.072,140,
213.119,129,
213.167,163,
213.214,156,
213.261,137,
213.308,149,
213.356,146,
213.403,203,
213.45,134,
213.497,138,
213.544,143,
213.592,144,
213.639,138,
213.686,160,
213.733,129,
213.78,120,
213.828,117,
213.875,145,
213.922,165,
213.969,125,
214.016,127,
214.063,127,
214.111,150,
214.158,127,
214.205,138,
214.252,147,
214.299,103,
214.346,152,
214.393,211,
214.44,179,
214.488,140,
214.535,145,
214.582,161,
214.629,147,
214.676,167,
214.723,156,
214.77,146,
214.817,145,
214.864,158,
214.911,171,
214.958,140,
215.005,169,
215.052,162,
215.099,142,
215.146,147,
215.193,153,
215.24,184,
215.287,174,
215.334,185,
215.381,152,
215.428,151,
215.475,149,
215.522,168,
215.569,176,
215.616,131,
215.663,167,
215.71,170,
215.757,156,
215.804,165,
215.851,134,
215.898,127,
215.945,183,
215.992,215,
216.039,190,
216.085,192,
216.132,110,
216.179,140,
216.226,159,
216.273,122,
216.32,174,
216.367,206,
216.414,174,
216.461,177,
216.507,164,
216.554,202,
216.601,191,
216.648,205,
216.695,197,
216.742,194,
216.788,208,
216.835,156,
216.882,172,
216.929,194,
216.976,153,
217.022,158,
217.069,194,
217.116,169,
217.163,147,
217.209,183,
217.256,190,
217.303,172,
217.35,192,
217.396,253,
217.443,233,
217.49,213,
217.537,184,
217.583,224,
217.63,152,
217.677,196,
217.724,111,
217.77,163,
217.817,197,
217.864,171,
217.91,192,
217.957,179,
218.004,185,
218.05,160,
218.097,163,
218.144,122,
218.19,157,
218.237,160,
218.283,162,
218.33,183,
218.377,167,
218.423,183,
218.47,200,
218.517,166,
218.563,208,
218.61,190,
218.656,206,
218.703,188,
218.75,190,
218.796,237,
218.843,222,
218.889,223,
218.936,204,
218.982,182,
219.029,158,
219.075,197,
219.122,156,
219.168,204,
219.215,181,
219.261,231,
219.308,172,
219.354,174,
219.401,183,
219.447,209,
219.494,173,
219.54,192,
219.587,136,
219.633,166,
219.68,163,
219.726,180,
219.773,231,
219.819,163,
219.866,204,
219.912,180,
219.958,217,
220.005,205,
220.051,208,
220.098,218,
220.144,210,
220.19,163,
220.237,229,
220.283,261,
220.33,180,
220.376,228,
220.422,244,
220.469,311,
220.515,261,
220.561,229,
220.608,253,
220.654,212,
220.7,251,
220.747,308,
220.793,383,
220.839,475,
220.886,457,
220.932,373,
220.978,423,
221.025,499,
221.071,676,
221.117,678,
221.163,791,
221.21,578,
221.256,428,
221.302,351,
221.348,246,
221.395,285,
221.441,262,
221.487,208,
221.533,264,
221.58,271,
221.626,382,
221.672,668,
221.718,789,
221.764,741,
221.811,532,
221.857,506,
221.903,439,
221.949,246,
221.995,248,
222.041,241,
222.088,300,
222.134,268,
222.18,258,
222.226,177,
222.272,210,
222.318,219,
222.364,201,
222.411,168,
222.457,189,
222.503,217,
222.549,179,
222.595,215,
222.641,210,
222.687,241,
