ReocrdTime: _20250426_130716
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,14,
195.938,14,
195.987,31,
196.037,28,
196.086,25,
196.135,19,
196.184,45,
196.233,58,
196.283,41,
196.332,9,
196.381,52,
196.43,50,
196.479,70,
196.529,25,
196.578,38,
196.627,6,
196.676,50,
196.725,56,
196.774,37,
196.824,32,
196.873,10,
196.922,32,
196.971,36,
197.02,34,
197.069,38,
197.118,5,
197.168,16,
197.217,25,
197.266,32,
197.315,53,
197.364,-13,
197.413,23,
197.462,0,
197.511,54,
197.56,53,
197.609,37,
197.658,23,
197.707,34,
197.756,21,
197.805,58,
197.854,37,
197.904,61,
197.953,50,
198.002,3,
198.051,30,
198.1,44,
198.149,43,
198.198,90,
198.247,12,
198.296,33,
198.345,60,
198.393,38,
198.442,49,
198.491,32,
198.54,44,
198.589,23,
198.638,82,
198.687,58,
198.736,88,
198.785,61,
198.834,74,
198.883,69,
198.932,93,
198.981,97,
199.03,45,
199.079,59,
199.127,11,
199.176,41,
199.225,50,
199.274,42,
199.323,52,
199.372,75,
199.421,54,
199.47,25,
199.518,70,
199.567,59,
199.616,69,
199.665,32,
199.714,42,
199.763,51,
199.811,44,
199.86,78,
199.909,48,
199.958,47,
200.007,24,
200.055,43,
200.104,56,
200.153,43,
200.202,36,
200.25,-5,
200.299,36,
200.348,46,
200.397,38,
200.445,70,
200.494,31,
200.543,52,
200.592,27,
200.64,20,
200.689,57,
200.738,52,
200.787,29,
200.835,31,
200.884,36,
200.933,95,
200.981,40,
201.03,32,
201.079,9,
201.127,55,
201.176,69,
201.225,68,
201.273,74,
201.322,12,
201.371,34,
201.419,76,
201.468,45,
201.516,78,
201.565,45,
201.614,65,
201.662,57,
201.711,31,
201.759,38,
201.808,48,
201.857,50,
201.905,54,
201.954,92,
202.002,50,
202.051,64,
202.099,67,
202.148,28,
202.197,32,
202.245,49,
202.294,43,
202.342,79,
202.391,53,
202.439,75,
202.488,61,
202.536,83,
202.585,65,
202.633,70,
202.682,66,
202.73,42,
202.779,46,
202.827,77,
202.876,75,
202.924,64,
202.973,75,
203.021,10,
203.069,54,
203.118,77,
203.166,65,
203.215,86,
203.263,52,
203.312,46,
203.36,54,
203.408,83,
203.457,47,
203.505,74,
203.554,7,
203.602,43,
203.65,81,
203.699,92,
203.747,65,
203.795,70,
203.844,29,
203.892,59,
203.941,85,
203.989,115,
204.037,49,
204.086,63,
204.134,65,
204.182,56,
204.23,68,
204.279,90,
204.327,61,
204.375,86,
204.424,72,
204.472,70,
204.52,83,
204.569,73,
204.617,65,
204.665,40,
204.713,60,
204.762,75,
204.81,58,
204.858,93,
204.906,77,
204.955,66,
205.003,45,
205.051,90,
205.099,106,
205.147,118,
205.196,63,
205.244,64,
205.292,58,
205.34,52,
205.388,104,
205.437,91,
205.485,86,
205.533,69,
205.581,54,
205.629,61,
205.677,113,
205.725,88,
205.774,98,
205.822,110,
205.87,90,
205.918,129,
205.966,129,
206.014,84,
206.062,68,
206.11,73,
206.158,115,
206.207,83,
206.255,79,
206.303,117,
206.351,106,
206.399,87,
206.447,111,
206.495,113,
206.543,113,
206.591,117,
206.639,70,
206.687,104,
206.735,97,
206.783,101,
206.831,90,
206.879,87,
206.927,90,
206.975,85,
207.023,99,
207.071,92,
207.119,76,
207.167,84,
207.215,84,
207.263,116,
207.311,110,
207.359,125,
207.407,77,
207.455,99,
