ReocrdTime: _20250426_110052
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,25,
195.938,25,
195.987,24,
196.037,43,
196.086,43,
196.135,9,
196.184,29,
196.233,70,
196.283,23,
196.332,5,
196.381,83,
196.43,32,
196.479,13,
196.529,16,
196.578,43,
196.627,40,
196.676,41,
196.725,27,
196.774,16,
196.824,28,
196.873,8,
196.922,73,
196.971,9,
197.02,11,
197.069,-1,
197.118,21,
197.168,39,
197.217,20,
197.266,21,
197.315,50,
197.364,-11,
197.413,26,
197.462,9,
197.511,52,
197.56,37,
197.609,23,
197.658,43,
197.707,36,
197.756,55,
197.805,50,
197.854,10,
197.904,24,
197.953,34,
198.002,30,
198.051,14,
198.1,11,
198.149,38,
198.198,52,
198.247,59,
198.296,47,
198.345,60,
198.393,14,
198.442,36,
198.491,34,
198.54,69,
198.589,10,
198.638,41,
198.687,43,
198.736,81,
198.785,77,
198.834,97,
198.883,90,
198.932,126,
198.981,116,
199.03,73,
199.079,70,
199.127,48,
199.176,48,
199.225,37,
199.274,42,
199.323,41,
199.372,70,
199.421,59,
199.47,-2,
199.518,53,
199.567,43,
199.616,36,
199.665,52,
199.714,33,
199.763,51,
199.811,31,
199.86,50,
199.909,36,
199.958,18,
200.007,24,
200.055,41,
200.104,27,
200.153,42,
200.202,31,
200.25,22,
200.299,43,
200.348,55,
200.397,33,
200.445,38,
200.494,17,
200.543,21,
200.592,20,
200.64,4,
200.689,22,
200.738,47,
200.787,31,
200.835,32,
200.884,22,
200.933,36,
200.981,36,
201.03,11,
201.079,35,
201.127,46,
201.176,59,
201.225,62,
201.273,63,
201.322,36,
201.371,32,
201.419,43,
201.468,12,
201.516,51,
201.565,36,
201.614,50,
201.662,39,
201.711,27,
201.759,30,
201.808,34,
201.857,59,
201.905,47,
201.954,95,
202.002,70,
202.051,53,
202.099,54,
202.148,12,
202.197,39,
202.245,38,
202.294,27,
202.342,83,
202.391,30,
202.439,86,
202.488,64,
202.536,68,
202.585,72,
202.633,55,
202.682,52,
202.73,58,
202.779,68,
202.827,74,
202.876,39,
202.924,52,
202.973,70,
203.021,27,
203.069,40,
203.118,36,
203.166,70,
203.215,61,
203.263,45,
203.312,50,
203.36,51,
203.408,70,
203.457,43,
203.505,32,
203.554,38,
203.602,34,
203.65,33,
203.699,54,
203.747,40,
203.795,86,
203.844,36,
203.892,52,
203.941,97,
203.989,83,
204.037,20,
204.086,72,
204.134,49,
204.182,60,
204.23,55,
204.279,52,
204.327,64,
204.375,59,
204.424,54,
204.472,63,
204.52,69,
204.569,56,
204.617,70,
204.665,50,
204.713,67,
204.762,90,
204.81,25,
204.858,90,
204.906,69,
204.955,82,
205.003,36,
205.051,45,
205.099,77,
205.147,93,
205.196,63,
205.244,61,
205.292,43,
205.34,59,
205.388,59,
205.437,68,
205.485,72,
205.533,78,
205.581,54,
205.629,73,
205.677,101,
205.725,81,
205.774,93,
205.822,122,
205.87,111,
205.918,42,
205.966,80,
206.014,84,
206.062,75,
206.11,79,
206.158,106,
206.207,85,
206.255,95,
206.303,94,
206.351,88,
206.399,88,
206.447,98,
206.495,48,
206.543,93,
206.591,104,
206.639,57,
206.687,72,
206.735,85,
206.783,60,
206.831,88,
206.879,69,
206.927,79,
206.975,61,
207.023,83,
207.071,70,
207.119,88,
207.167,102,
207.215,123,
207.263,82,
207.311,110,
207.359,55,
207.407,88,
207.455,113,
207.503,99,
207.551,73,
207.599,63,
207.646,95,
207.694,73,
207.742,50,
207.79,94,
207.838,79,
207.886,106,
207.934,97,
207.982,72,
208.03,90,
208.077,95,
208.125,100,
208.173,95,
208.221,111,
208.269,99,
208.317,95,
208.365,86,
208.412,87,
208.46,82,
208.508,95,
208.556,111,
208.604,122,
208.651,79,
208.699,117,
208.747,66,
208.795,71,
208.843,77,
208.89,93,
208.938,138,
208.986,86,
209.034,77,
209.081,93,
209.129,90,
209.177,122,
209.225,104,
209.272,101,
209.32,120,
209.368,109,
209.415,57,
209.463,118,
209.511,120,
209.559,72,
209.606,125,
209.654,95,
209.702,118,
209.749,108,
209.797,86,
209.845,113,
209.892,117,
209.94,111,
209.988,83,
210.035,84,
210.083,103,
210.13,135,
210.178,140,
210.226,126,
210.273,115,
210.321,117,
210.368,70,
210.416,102,
210.464,126,
210.511,117,
210.559,126,
210.606,151,
210.654,127,
210.701,121,
210.749,132,
210.797,71,
210.844,140,
210.892,111,
210.939,131,
210.987,99,
211.034,111,
211.082,124,
211.129,126,
211.177,136,
211.224,131,
211.272,147,
211.319,88,
211.367,133,
211.414,129,
211.462,165,
211.509,160,
211.556,148,
211.604,115,
211.651,129,
211.699,143,
211.746,152,
211.794,124,
211.841,176,
211.889,143,
211.936,144,
211.983,115,
212.031,126,
212.078,158,
212.125,161,
212.173,155,
212.22,201,
212.268,165,
212.315,312,
212.362,470,
212.41,674,
212.457,787,
212.504,579,
212.552,330,
212.599,242,
212.646,190,
212.694,163,
212.741,175,
212.788,174,
212.836,195,
212.883,169,
212.93,119,
212.977,103,
213.025,173,
213.072,144,
213.119,158,
213.167,176,
213.214,157,
213.261,153,
213.308,198,
213.356,149,
213.403,201,
213.45,161,
213.497,183,
213.544,125,
213.592,153,
213.639,149,
213.686,190,
213.733,170,
213.78,140,
213.828,120,
213.875,178,
213.922,157,
213.969,177,
214.016,138,
214.063,115,
214.111,152,
214.158,136,
214.205,117,
214.252,178,
214.299,88,
214.346,163,
214.393,190,
214.44,192,
214.488,145,
214.535,140,
214.582,145,
214.629,172,
214.676,142,
214.723,149,
214.77,165,
214.817,163,
214.864,179,
214.911,173,
214.958,187,
215.005,226,
215.052,179,
215.099,147,
215.146,170,
215.193,185,
215.24,156,
215.287,192,
215.334,155,
215.381,167,
215.428,194,
215.475,183,
