ReocrdTime: _20250426_124947
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,1,
195.938,1,
195.987,33,
196.037,7,
196.086,30,
196.135,37,
196.184,22,
196.233,36,
196.283,7,
196.332,-2,
196.381,16,
196.43,38,
196.479,50,
196.529,8,
196.578,31,
196.627,-10,
196.676,27,
196.725,45,
196.774,37,
196.824,32,
196.873,-20,
196.922,18,
196.971,27,
197.02,49,
197.069,16,
197.118,34,
197.168,1,
197.217,22,
197.266,29,
197.315,66,
197.364,9,
197.413,14,
197.462,11,
197.511,36,
197.56,30,
197.609,11,
197.658,-4,
197.707,9,
197.756,20,
197.805,15,
197.854,28,
197.904,26,
197.953,36,
198.002,10,
198.051,21,
198.1,20,
198.149,27,
198.198,61,
198.247,11,
198.296,4,
198.345,25,
198.393,0,
198.442,40,
198.491,29,
198.54,36,
198.589,-33,
198.638,25,
198.687,24,
198.736,45,
198.785,31,
198.834,36,
198.883,29,
198.932,56,
198.981,52,
199.03,21,
199.079,27,
199.127,14,
199.176,11,
199.225,25,
199.274,33,
199.323,29,
199.372,49,
199.421,27,
199.47,-8,
199.518,49,
199.567,27,
199.616,56,
199.665,31,
199.714,17,
199.763,43,
199.811,38,
199.86,71,
199.909,27,
199.958,11,
200.007,17,
200.055,52,
200.104,45,
200.153,27,
200.202,17,
200.25,-10,
200.299,23,
200.348,21,
200.397,24,
200.445,61,
200.494,-1,
200.543,17,
200.592,-1,
200.64,13,
200.689,54,
200.738,22,
200.787,16,
200.835,20,
200.884,2,
200.933,51,
200.981,41,
201.03,23,
201.079,27,
201.127,30,
201.176,62,
201.225,71,
201.273,66,
201.322,34,
201.371,14,
201.419,34,
201.468,68,
201.516,38,
201.565,13,
201.614,43,
201.662,12,
201.711,-5,
201.759,32,
201.808,34,
201.857,46,
201.905,-3,
201.954,31,
202.002,41,
202.051,44,
202.099,65,
202.148,10,
202.197,32,
202.245,25,
202.294,39,
202.342,47,
202.391,25,
202.439,57,
202.488,3,
202.536,54,
202.585,47,
202.633,70,
202.682,52,
202.73,27,
202.779,5,
202.827,41,
202.876,37,
202.924,39,
202.973,43,
203.021,19,
203.069,17,
203.118,45,
203.166,59,
203.215,61,
203.263,23,
203.312,52,
203.36,40,
203.408,61,
203.457,42,
203.505,43,
203.554,23,
203.602,16,
203.65,17,
203.699,57,
203.747,43,
203.795,83,
203.844,23,
203.892,29,
203.941,41,
203.989,79,
204.037,36,
204.086,82,
204.134,29,
204.182,63,
204.23,47,
204.279,41,
204.327,61,
204.375,63,
204.424,32,
204.472,54,
204.52,45,
204.569,57,
204.617,38,
204.665,40,
204.713,45,
204.762,61,
204.81,49,
204.858,59,
204.906,74,
204.955,34,
205.003,25,
205.051,45,
205.099,66,
205.147,86,
205.196,34,
205.244,68,
205.292,31,
205.34,18,
205.388,46,
205.437,52,
205.485,45,
205.533,44,
205.581,41,
205.629,50,
205.677,70,
205.725,59,
205.774,10,
205.822,41,
205.87,16,
205.918,43,
205.966,77,
206.014,48,
206.062,52,
206.11,52,
206.158,49,
206.207,51,
206.255,83,
206.303,74,
206.351,43,
206.399,44,
206.447,88,
206.495,62,
206.543,84,
206.591,70,
206.639,30,
206.687,43,
206.735,69,
206.783,74,
206.831,74,
206.879,61,
206.927,18,
206.975,67,
207.023,85,
207.071,63,
207.119,74,
207.167,32,
207.215,43,
207.263,52,
207.311,97,
207.359,61,
207.407,56,
207.455,50,
207.503,52,
207.551,64,
207.599,45,
207.646,70,
207.694,45,
207.742,39,
207.79,58,
207.838,73,
207.886,104,
207.934,60,
207.982,45,
208.03,88,
208.077,56,
208.125,72,
208.173,74,
208.221,30,
208.269,42,
208.317,107,
208.365,100,
208.412,69,
208.46,70,
208.508,46,
208.556,66,
208.604,77,
208.651,70,
208.699,104,
208.747,83,
208.795,57,
208.843,65,
208.89,79,
208.938,106,
208.986,62,
209.034,36,
209.081,83,
209.129,65,
209.177,62,
209.225,86,
209.272,70,
209.32,88,
209.368,54,
209.415,47,
209.463,93,
209.511,90,
209.559,66,
209.606,111,
209.654,58,
209.702,89,
209.749,81,
209.797,73,
209.845,72,
209.892,72,
209.94,90,
209.988,59,
210.035,43,
210.083,63,
210.13,79,
210.178,84,
210.226,74,
210.273,83,
210.321,103,
210.368,30,
210.416,67,
210.464,81,
210.511,58,
210.559,83,
210.606,108,
210.654,91,
210.701,69,
210.749,77,
210.797,82,
210.844,70,
210.892,82,
210.939,75,
210.987,74,
211.034,74,
211.082,74,
211.129,61,
211.177,75,
211.224,128,
211.272,72,
211.319,77,
211.367,86,
211.414,115,
211.462,122,
211.509,77,
211.556,70,
211.604,72,
211.651,100,
211.699,84,
211.746,81,
211.794,75,
211.841,86,
211.889,95,
211.936,74,
211.983,75,
212.031,94,
212.078,94,
212.125,86,
212.173,97,
212.22,113,
212.268,128,
212.315,136,
212.362,118,
212.41,118,
212.457,127,
212.504,131,
212.552,101,
212.599,124,
212.646,91,
212.694,79,
212.741,118,
212.788,79,
212.836,102,
212.883,81,
212.93,96,
212.977,72,
213.025,112,
213.072,88,
213.119,90,
213.167,117,
213.214,87,
213.261,63,
213.308,83,
213.356,101,
213.403,108,
213.45,84,
213.497,113,
213.544,68,
213.592,97,
213.639,111,
213.686,86,
213.733,71,
213.78,84,
213.828,72,
213.875,102,
213.922,107,
213.969,81,
214.016,46,
214.063,99,
214.111,86,
214.158,79,
214.205,90,
214.252,63,
214.299,52,
214.346,125,
214.393,125,
214.44,118,
214.488,113,
214.535,73,
214.582,134,
214.629,108,
214.676,112,
214.723,103,
214.77,115,
214.817,97,
214.864,100,
214.911,95,
214.958,109,
215.005,131,
215.052,83,
215.099,57,
215.146,75,
215.193,84,
215.24,96,
215.287,104,
215.334,126,
215.381,82,
215.428,97,
215.475,88,
215.522,98,
215.569,125,
215.616,65,
215.663,104,
215.71,98,
215.757,82,
215.804,129,
215.851,87,
215.898,84,
215.945,106,
215.992,113,
216.039,131,
216.085,126,
216.132,72,
216.179,102,
216.226,95,
216.273,101,
216.32,140,
216.367,143,
216.414,123,
216.461,95,
216.507,94,
216.554,89,
216.601,105,
216.648,129,
216.695,132,
216.742,112,
216.788,145,
216.835,81,
216.882,95,
216.929,144,
216.976,108,
217.022,106,
217.069,117,
217.116,103,
217.163,125,
217.209,115,
217.256,134,
217.303,119,
217.35,97,
217.396,134,
217.443,124,
217.49,125,
217.537,111,
217.583,165,
217.63,109,
217.677,133,
217.724,97,
217.77,97,
217.817,118,
217.864,106,
217.91,125,
217.957,126,
218.004,127,
218.05,120,
218.097,104,
218.144,88,
218.19,118,
218.237,117,
218.283,133,
218.33,136,
218.377,85,
218.423,117,
218.47,96,
218.517,66,
218.563,122,
218.61,91,
218.656,109,
218.703,115,
218.75,124,
