ReocrdTime: _20250426_124220
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,5,
195.938,5,
195.987,33,
196.037,30,
196.086,37,
196.135,9,
196.184,16,
196.233,43,
196.283,1,
196.332,12,
196.381,75,
196.43,2,
196.479,34,
196.529,23,
196.578,15,
196.627,0,
196.676,54,
196.725,11,
196.774,25,
196.824,7,
196.873,12,
196.922,28,
196.971,34,
197.02,29,
197.069,-12,
197.118,23,
197.168,16,
197.217,22,
197.266,39,
197.315,35,
197.364,-17,
197.413,5,
197.462,4,
197.511,20,
197.56,70,
197.609,16,
197.658,18,
197.707,24,
197.756,18,
197.805,20,
197.854,30,
197.904,17,
197.953,6,
198.002,3,
198.051,25,
198.1,24,
198.149,23,
198.198,36,
198.247,18,
198.296,33,
198.345,38,
198.393,0,
198.442,52,
198.491,15,
198.54,35,
198.589,5,
198.638,14,
198.687,31,
198.736,68,
198.785,-9,
198.834,34,
198.883,45,
198.932,75,
198.981,50,
199.03,43,
199.079,5,
199.127,3,
199.176,45,
199.225,36,
199.274,34,
199.323,14,
199.372,68,
199.421,49,
199.47,5,
199.518,53,
199.567,27,
199.616,25,
199.665,49,
199.714,33,
199.763,33,
199.811,24,
199.86,26,
199.909,29,
199.958,5,
200.007,31,
200.055,43,
200.104,32,
200.153,15,
200.202,4,
200.25,2,
200.299,39,
200.348,28,
200.397,9,
200.445,16,
200.494,2,
200.543,50,
200.592,18,
200.64,36,
200.689,31,
200.738,43,
200.787,2,
200.835,29,
200.884,17,
200.933,33,
200.981,20,
201.03,16,
201.079,42,
201.127,43,
201.176,68,
201.225,32,
201.273,36,
201.322,27,
201.371,12,
201.419,47,
201.468,23,
201.516,60,
201.565,13,
201.614,54,
201.662,39,
201.711,11,
201.759,29,
201.808,2,
201.857,39,
201.905,36,
201.954,65,
202.002,46,
202.051,41,
202.099,42,
202.148,-22,
202.197,4,
202.245,56,
202.294,50,
202.342,60,
202.391,28,
202.439,49,
202.488,34,
202.536,70,
202.585,94,
202.633,64,
202.682,37,
202.73,42,
202.779,36,
202.827,58,
202.876,54,
202.924,52,
202.973,75,
203.021,18,
203.069,31,
203.118,70,
203.166,41,
203.215,54,
203.263,41,
203.312,32,
203.36,33,
203.408,50,
203.457,36,
203.505,22,
203.554,-7,
203.602,24,
203.65,18,
203.699,70,
203.747,70,
203.795,47,
203.844,9,
203.892,59,
203.941,94,
203.989,83,
204.037,42,
204.086,45,
204.134,52,
204.182,61,
204.23,59,
204.279,48,
204.327,52,
204.375,43,
204.424,68,
204.472,65,
204.52,79,
204.569,97,
204.617,68,
204.665,52,
204.713,47,
204.762,84,
204.81,51,
204.858,86,
204.906,51,
204.955,34,
205.003,36,
205.051,68,
205.099,79,
205.147,77,
205.196,56,
205.244,71,
205.292,63,
205.34,45,
205.388,86,
205.437,37,
205.485,61,
205.533,66,
205.581,61,
205.629,50,
205.677,92,
205.725,63,
205.774,32,
205.822,88,
205.87,52,
205.918,56,
205.966,98,
206.014,32,
206.062,68,
206.11,68,
206.158,76,
206.207,67,
206.255,61,
206.303,67,
206.351,81,
206.399,112,
206.447,118,
206.495,71,
206.543,109,
206.591,70,
206.639,41,
206.687,90,
206.735,67,
206.783,81,
206.831,61,
206.879,63,
206.927,86,
206.975,78,
207.023,79,
207.071,58,
207.119,68,
207.167,48,
207.215,84,
207.263,82,
207.311,121,
207.359,52,
207.407,70,
207.455,70,
207.503,66,
207.551,55,
207.599,76,
207.646,75,
207.694,41,
207.742,59,
207.79,96,
207.838,77,
207.886,129,
207.934,85,
207.982,58,
208.03,93,
208.077,103,
208.125,115,
208.173,95,
208.221,68,
208.269,65,
208.317,114,
208.365,77,
208.412,85,
208.46,63,
208.508,84,
208.556,75,
208.604,123,
208.651,97,
208.699,67,
208.747,84,
208.795,43,
208.843,63,
208.89,66,
208.938,125,
208.986,57,
209.034,41,
209.081,61,
209.129,77,
209.177,104,
209.225,121,
209.272,115,
209.32,84,
209.368,95,
209.415,86,
209.463,143,
209.511,111,
209.559,72,
209.606,84,
209.654,70,
209.702,73,
209.749,77,
209.797,88,
209.845,93,
209.892,61,
209.94,72,
209.988,101,
210.035,99,
210.083,70,
210.13,88,
210.178,111,
210.226,133,
210.273,115,
210.321,117,
210.368,64,
210.416,92,
210.464,100,
210.511,83,
210.559,101,
210.606,131,
210.654,102,
210.701,92,
210.749,106,
210.797,98,
210.844,108,
210.892,106,
210.939,75,
210.987,81,
211.034,97,
211.082,117,
211.129,88,
211.177,108,
211.224,106,
211.272,79,
211.319,104,
211.367,138,
211.414,116,
211.462,142,
211.509,101,
211.556,107,
211.604,95,
211.651,111,
211.699,107,
211.746,97,
211.794,95,
211.841,128,
211.889,123,
211.936,135,
211.983,113,
212.031,99,
212.078,115,
212.125,106,
212.173,160,
212.22,122,
212.268,124,
212.315,138,
212.362,161,
212.41,221,
212.457,233,
212.504,193,
212.552,127,
212.599,115,
212.646,127,
212.694,129,
212.741,123,
212.788,103,
212.836,120,
212.883,126,
212.93,122,
212.977,106,
213.025,148,
213.072,108,
213.119,110,
213.167,128,
213.214,157,
213.261,113,
213.308,178,
213.356,149,
213.403,137,
213.45,120,
213.497,143,
213.544,102,
213.592,115,
213.639,159,
213.686,129,
213.733,111,
213.78,126,
213.828,124,
213.875,147,
213.922,138,
213.969,113,
214.016,97,
214.063,131,
214.111,147,
214.158,136,
214.205,106,
214.252,126,
214.299,117,
214.346,127,
214.393,145,
214.44,172,
214.488,108,
214.535,120,
214.582,150,
214.629,138,
214.676,167,
214.723,128,
214.77,135,
214.817,106,
214.864,151,
214.911,124,
214.958,160,
215.005,163,
215.052,111,
215.099,131,
215.146,131,
215.193,138,
215.24,134,
215.287,142,
215.334,139,
215.381,134,
215.428,140,
215.475,154,
215.522,116,
215.569,140,
215.616,120,
215.663,167,
215.71,163,
215.757,158,
215.804,155,
215.851,105,
215.898,120,
215.945,153,
215.992,129,
216.039,174,
216.085,158,
216.132,94,
216.179,126,
216.226,136,
216.273,124,
216.32,162,
216.367,156,
216.414,186,
216.461,150,
216.507,137,
216.554,152,
216.601,150,
216.648,160,
216.695,143,
216.742,167,
216.788,183,
216.835,104,
216.882,111,
216.929,103,
216.976,126,
217.022,142,
217.069,181,
217.116,162,
217.163,145,
217.209,151,
217.256,170,
217.303,167,
217.35,136,
217.396,199,
217.443,149,
217.49,175,
217.537,184,
217.583,206,
217.63,132,
217.677,167,
217.724,129,
217.77,151,
217.817,163,
217.864,160,
217.91,143,
217.957,140,
218.004,160,
218.05,158,
218.097,167,
218.144,112,
218.19,165,
218.237,143,
218.283,169,
218.33,167,
218.377,171,
218.423,167,
218.47,157,
218.517,166,
218.563,181,
218.61,179,
218.656,166,
218.703,161,
218.75,135,
218.796,235,
218.843,197,
218.889,181,
218.936,152,
218.982,122,
219.029,194,
219.075,204,
219.122,151,
219.168,195,
219.215,156,
219.261,188,
219.308,181,
219.354,188,
219.401,201,
219.447,184,
219.494,162,
219.54,152,
219.587,168,
219.633,163,
219.68,161,
219.726,167,
219.773,181,
219.819,113,
219.866,195,
219.912,140,
219.958,197,
220.005,208,
220.051,156,
220.098,175,
220.144,135,
220.19,156,
220.237,197,
220.283,174,
220.33,180,
220.376,183,
220.422,116,
220.469,201,
220.515,179,
220.561,176,
220.608,174,
220.654,144,
220.7,134,
220.747,188,
220.793,227,
220.839,233,
220.886,195,
220.932,176,
220.978,212,
221.025,278,
221.071,335,
221.117,278,
221.163,348,
221.21,248,
221.256,206,
221.302,215,
221.348,223,
221.395,240,
221.441,174,
221.487,174,
221.533,201,
221.58,186,
221.626,197,
221.672,334,
221.718,318,
221.764,275,
221.811,258,
221.857,253,
221.903,215,
221.949,183,
221.995,221,
222.041,185,
222.088,240,
222.134,185,
222.18,222,
222.226,206,
222.272,210,
222.318,195,
222.364,187,
222.411,136,
222.457,165,
222.503,193,
222.549,149,
222.595,215,
222.641,174,
222.687,269,
222.733,197,
222.779,172,
222.825,185,
222.871,211,
222.917,256,
222.963,252,
223.009,206,
223.055,172,
223.102,224,
223.148,211,
223.194,235,
223.24,210,
223.286,212,
223.332,167,
223.378,245,
223.424,198,
223.469,246,
223.515,201,
223.561,236,
223.607,194,
223.653,174,
223.699,219,
223.745,220,
223.791,158,
223.837,197,
223.883,138,
223.929,219,
223.975,169,
224.021,185,
224.067,151,
224.113,244,
224.158,161,
224.204,186,
224.25,271,
224.296,191,
224.342,278,
224.388,179,
224.434,192,
224.48,185,
224.525,167,
224.571,226,
224.617,192,
224.663,204,
224.709,212,
224.754,188,
224.8,197,
224.846,199,
224.892,219,
224.938,179,
224.983,192,
225.029,213,
225.075,187,
225.121,228,
225.167,182,
225.212,154,
225.258,178,
225.304,248,
225.35,217,
225.395,179,
225.441,165,
225.487,205,
225.532,183,
225.578,185,
225.624,229,
225.67,210,
225.715,183,
225.761,179,
225.807,251,
225.852,180,
225.898,203,
225.944,174,
225.989,213,
226.035,257,
226.08,158,
226.126,242,
226.172,180,
226.217,212,
226.263,231,
226.309,224,
226.354,207,
226.4,251,
226.445,242,
226.491,246,
226.537,190,
226.582,247,
226.628,176,
226.673,214,
226.719,212,
226.764,215,
226.81,199,
226.855,210,
226.901,208,
226.947,233,
226.992,296,
227.038,233,
227.083,228,
227.129,208,
227.174,217,
227.22,193,
227.265,174,
227.311,195,
227.356,219,
227.402,222,
227.447,174,
227.492,206,
227.538,162,
227.583,226,
227.629,222,
227.674,218,
227.72,228,
227.765,191,
227.81,212,
227.856,230,
227.901,244,
227.947,205,
227.992,161,
228.037,196,
228.083,237,
228.128,219,
228.174,215,
228.219,229,
228.264,244,
228.31,166,
228.355,201,
228.4,217,
228.446,215,
228.491,230,
228.536,210,
228.582,231,
228.627,239,
228.672,199,
228.717,238,
228.763,190,
228.808,224,
228.853,210,
228.899,197,
228.944,240,
228.989,241,
229.034,217,
229.08,241,
229.125,261,
229.17,236,
229.215,226,
229.261,249,
229.306,249,
229.351,201,
229.396,258,
229.441,224,
229.487,284,
229.532,251,
229.577,289,
229.622,234,
229.667,263,
229.712,271,
229.758,273,
229.803,223,
229.848,274,
229.893,235,
229.938,238,
229.983,268,
230.028,216,
230.074,217,
230.119,238,
230.164,208,
230.209,232,
230.254,255,
230.299,183,
230.344,242,
230.389,265,
230.434,201,
230.479,257,
230.524,255,
230.569,165,
230.614,192,
230.66,255,
230.705,229,
230.75,256,
230.795,224,
230.84,298,
230.885,211,
230.93,256,
230.975,233,
231.02,223,
231.065,209,
231.11,246,
231.155,212,
231.199,268,
231.244,172,
231.289,219,
231.334,233,
231.379,275,
231.424,277,
231.469,235,
231.514,260,
231.559,232,
231.604,253,
231.649,190,
231.694,235,
231.739,235,
231.783,188,
231.828,284,
231.873,233,
231.918,273,
231.963,260,
232.008,291,
232.053,199,
232.098,237,
232.142,235,
232.187,240,
232.232,280,
232.277,283,
232.322,229,
232.366,248,
232.411,218,
232.456,211,
232.501,256,
232.546,215,
232.59,177,
232.635,328,
232.68,237,
232.725,269,
232.769,247,
232.814,206,
232.859,230,
232.904,236,
232.948,240,
232.993,242,
233.038,194,
233.083,240,
233.127,253,
233.172,192,
233.217,297,
233.261,282,
233.306,291,
233.351,282,
233.395,235,
233.44,202,
233.485,211,
233.529,215,
233.574,188,
233.619,251,
233.663,305,
233.708,278,
233.752,235,
233.797,302,
233.842,312,
233.886,245,
233.931,301,
233.975,267,
234.02,276,
234.065,277,
234.109,206,
234.154,267,
234.198,245,
234.243,249,
234.287,229,
234.332,351,
234.377,269,
234.421,346,
234.466,277,
234.51,281,
234.555,269,
234.599,265,
234.644,294,
234.688,251,
234.733,254,
234.777,242,
234.822,294,
234.866,303,
234.91,301,
234.955,287,
234.999,269,
235.044,237,
235.088,262,
235.133,246,
235.177,262,
235.221,256,
235.266,259,
235.31,257,
235.355,289,
235.399,247,
235.443,233,
235.488,210,
235.532,224,
235.577,258,
235.621,233,
235.665,212,
235.71,288,
235.754,300,
235.798,253,
235.843,296,
235.887,283,
235.931,265,
235.976,271,
236.02,251,
236.064,306,
236.109,212,
236.153,271,
236.197,244,
236.241,303,
236.286,264,
236.33,251,
236.374,239,
236.418,287,
236.463,253,
236.507,324,
236.551,294,
236.595,321,
236.64,242,
236.684,256,
236.728,352,
236.772,366,
236.816,321,
236.861,279,
236.905,260,
236.949,249,
236.993,294,
237.037,280,
237.082,280,
237.126,267,
237.17,289,
237.214,261,
237.258,364,
237.302,377,
237.346,349,
237.39,360,
237.435,332,
237.479,331,
237.523,281,
237.567,291,
237.611,281,
237.655,242,
237.699,247,
237.743,289,
237.787,328,
237.831,316,
237.875,217,
237.919,271,
237.963,215,
238.008,312,
238.052,307,
238.096,255,
238.14,271,
238.184,430,
238.228,350,
238.272,351,
238.316,298,
238.36,296,
238.404,323,
238.447,246,
238.491,282,
238.535,266,
238.579,297,
238.623,264,
238.667,291,
238.711,262,
238.755,287,
238.799,308,
238.843,329,
238.887,319,
238.931,260,
238.975,314,
239.019,308,
239.062,273,
239.106,318,
239.15,249,
239.194,260,
239.238,310,
239.282,302,
239.326,291,
239.369,260,
239.413,239,
239.457,289,
239.501,300,
239.545,316,
239.589,325,
239.632,346,
239.676,319,
239.72,285,
239.764,299,
239.807,307,
239.851,267,
239.895,313,
239.939,237,
239.983,279,
240.026,264,
240.07,269,
240.114,271,
240.158,224,
240.201,233,
240.245,237,
240.289,242,
240.332,255,
240.376,239,
240.42,221,
240.463,339,
240.507,289,
240.551,331,
240.594,269,
240.638,298,
240.682,292,
240.725,278,
240.769,212,
240.813,330,
240.856,255,
240.9,255,
240.944,226,
240.987,296,
241.031,323,
241.074,279,
241.118,321,
241.162,290,
241.205,355,
241.249,313,
241.292,271,
241.336,309,
241.379,267,
241.423,239,
241.466,237,
241.51,212,
241.554,283,
241.597,239,
241.641,262,
241.684,285,
241.728,287,
241.771,318,
241.815,292,
241.858,278,
241.902,246,
241.945,210,
241.989,332,
242.032,236,
242.075,278,
242.119,291,
242.162,255,
242.206,235,
242.249,276,
242.293,235,
242.336,294,
242.379,321,
242.423,246,
242.466,279,
242.51,270,
242.553,287,
242.596,303,
242.64,206,
242.683,229,
242.727,278,
242.77,232,
242.813,278,
242.857,249,
242.9,253,
242.943,217,
242.987,314,
243.03,350,
243.073,253,
243.116,330,
243.16,296,
243.203,218,
243.246,213,
243.29,320,
243.333,215,
243.376,257,
243.419,251,
243.463,373,
243.506,380,
243.549,405,
243.592,353,
243.636,294,
243.679,296,
243.722,312,
243.765,282,
243.809,282,
243.852,262,
243.895,253,
243.938,305,
243.981,233,
244.024,315,
244.068,273,
244.111,336,
244.154,256,
244.197,258,
244.24,210,
244.283,288,
244.327,312,
244.37,256,
244.413,300,
244.456,221,
244.499,223,
244.542,305,
244.585,284,
244.628,260,
244.671,271,
244.714,221,
244.757,296,
244.801,292,
244.844,226,
244.887,247,
244.93,226,
244.973,269,
245.016,280,
245.059,235,
245.102,178,
245.145,264,
245.188,278,
245.231,278,
245.274,301,
245.317,277,
245.36,240,
245.403,208,
245.446,255,
245.489,259,
245.532,255,
245.575,303,
245.617,222,
245.66,190,
245.703,283,
245.746,249,
245.789,321,
245.832,283,
245.875,210,
245.918,304,
245.961,300,
246.004,250,
246.047,292,
246.089,226,
246.132,253,
246.175,249,
246.218,249,
246.261,285,
246.304,282,
246.347,264,
246.389,298,
246.432,246,
246.475,287,
246.518,266,
246.561,262,
246.603,235,
246.646,233,
246.689,291,
246.732,228,
246.775,262,
246.817,254,
246.86,240,
246.903,242,
246.946,311,
246.988,348,
247.031,313,
247.074,283,
247.116,210,
247.159,262,
247.202,239,
247.245,262,
247.287,341,
247.33,333,
247.373,274,
247.415,290,
247.458,263,
247.501,291,
247.543,245,
247.586,238,
247.629,294,
247.671,287,
247.714,312,
247.756,327,
247.799,306,
247.842,403,
247.884,375,
247.927,441,
247.97,332,
248.012,324,
248.055,309,
248.097,239,
248.14,288,
248.182,244,
248.225,266,
248.267,358,
248.31,376,
248.353,373,
248.395,355,
248.438,327,
248.48,330,
248.523,307,
248.565,302,
248.608,217,
248.65,303,
248.693,310,
248.735,290,
248.778,305,
248.82,278,
248.863,370,
248.905,329,
248.947,262,
248.99,273,
249.032,312,
249.075,326,
249.117,364,
249.16,321,
249.202,295,
249.244,264,
249.287,249,
249.329,279,
249.372,247,
249.414,294,
249.456,271,
249.499,247,
249.541,241,
249.583,251,
249.626,293,
249.668,292,
249.71,278,
249.753,267,
249.795,269,
249.837,280,
249.88,265,
249.922,315,
249.964,302,
250.007,230,
250.049,260,
250.091,346,
250.133,274,
250.176,255,
250.218,246,
250.26,305,
250.302,276,
250.345,300,
250.387,270,
250.429,284,
250.471,266,
250.513,200,
250.556,199,
250.598,237,
250.64,427,
250.682,665,
250.724,701,
250.767,716,
250.809,351,
250.851,325,
250.893,278,
250.935,230,
250.977,285,
251.019,235,
251.062,274,
251.104,307,
251.146,339,
251.188,248,
251.23,248,
251.272,275,
251.314,242,
251.356,213,
251.398,452,
251.44,586,
251.483,778,
251.525,561,
251.567,699,
251.609,1203,
251.651,1299,
251.693,1060,
251.735,432,
251.777,470,
251.819,312,
251.861,409,
251.903,601,
251.945,569,
251.987,656,
252.029,380,
252.071,351,
252.113,310,
252.155,316,
252.197,217,
252.239,272,
252.281,352,
252.322,377,
252.364,518,
252.406,690,
252.448,764,
252.49,698,
252.532,395,
252.574,445,
252.616,287,
252.658,299,
252.7,250,
252.741,361,
252.783,348,
252.825,718,
252.867,715,
252.909,906,
252.951,522,
252.993,433,
253.034,337,
253.076,366,
253.118,294,
253.16,257,
253.202,237,
253.243,307,
253.285,283,
253.327,278,
253.369,268,
253.41,254,
253.452,261,
253.494,303,
253.536,308,
253.577,287,
253.619,269,
253.661,206,
253.703,280,
253.744,257,
253.786,290,
253.828,239,
253.87,273,
253.911,236,
253.953,269,
253.995,247,
254.036,213,
254.078,224,
254.12,288,
254.161,265,
254.203,274,
254.244,287,
254.286,244,
254.328,231,
254.369,267,
254.411,232,
254.453,303,
254.494,183,
254.536,244,
254.577,249,
254.619,253,
254.66,319,
254.702,228,
254.744,224,
254.785,273,
254.827,255,
254.868,183,
254.91,272,
254.951,270,
254.993,293,
255.034,289,
255.076,220,
255.117,225,
255.159,265,
255.2,251,
255.242,249,
255.283,217,
255.325,285,
255.366,278,
255.408,225,
255.449,210,
255.491,286,
255.532,253,
255.573,224,
255.615,242,
255.656,260,
255.698,275,
255.739,202,
255.781,309,
255.822,253,
255.863,231,
255.905,274,
255.946,237,
255.987,291,
256.029,271,
256.07,201,
256.111,322,
256.153,281,
256.194,298,
256.235,333,
256.277,293,
256.318,327,
256.359,316,
256.401,260,
256.442,210,
256.483,330,
256.525,291,
256.566,292,
256.607,262,
256.648,334,
256.69,303,
256.731,319,
256.772,317,
256.813,262,
256.855,337,
256.896,264,
256.937,248,
256.978,245,
257.019,208,
257.061,280,
257.102,261,
257.143,269,
257.184,237,
257.225,242,
257.266,269,
257.308,294,
257.349,317,
257.39,303,
257.431,300,
257.472,287,
257.513,359,
257.554,391,
257.596,357,
