ReocrdTime: _20250426_122218
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,26,
195.938,26,
195.987,41,
196.037,34,
196.086,9,
196.135,-2,
196.184,15,
196.233,27,
196.283,43,
196.332,36,
196.381,63,
196.43,20,
196.479,74,
196.529,16,
196.578,25,
196.627,17,
196.676,61,
196.725,40,
196.774,28,
196.824,35,
196.873,32,
196.922,62,
196.971,29,
197.02,36,
197.069,4,
197.118,28,
197.168,32,
197.217,40,
197.266,39,
197.315,57,
197.364,26,
197.413,35,
197.462,2,
197.511,81,
197.56,34,
197.609,27,
197.658,32,
197.707,43,
197.756,50,
197.805,29,
197.854,46,
197.904,-1,
197.953,31,
198.002,45,
198.051,46,
198.1,27,
198.149,50,
198.198,36,
198.247,36,
198.296,42,
198.345,42,
198.393,14,
198.442,40,
198.491,56,
198.54,40,
198.589,36,
198.638,43,
198.687,67,
198.736,77,
198.785,63,
198.834,74,
198.883,99,
198.932,102,
198.981,89,
199.03,54,
199.079,59,
199.127,29,
199.176,43,
199.225,21,
199.274,29,
199.323,48,
199.372,74,
199.421,36,
199.47,14,
199.518,54,
199.567,41,
199.616,74,
199.665,27,
199.714,44,
199.763,68,
199.811,40,
199.86,73,
199.909,34,
199.958,47,
200.007,43,
200.055,50,
200.104,27,
200.153,45,
200.202,61,
200.25,47,
200.299,65,
200.348,50,
200.397,26,
200.445,41,
200.494,26,
200.543,66,
200.592,40,
200.64,20,
200.689,32,
200.738,34,
200.787,42,
200.835,31,
200.884,40,
200.933,56,
200.981,13,
201.03,41,
201.079,44,
201.127,66,
201.176,66,
201.225,62,
201.273,32,
201.322,30,
201.371,36,
201.419,61,
201.468,36,
201.516,24,
201.565,24,
201.614,65,
201.662,50,
201.711,49,
201.759,38,
201.808,36,
201.857,46,
201.905,40,
201.954,106,
202.002,61,
202.051,61,
202.099,34,
202.148,37,
202.197,48,
202.245,83,
202.294,20,
202.342,68,
202.391,37,
202.439,66,
202.488,48,
202.536,99,
202.585,88,
202.633,57,
202.682,44,
202.73,49,
202.779,53,
202.827,81,
202.876,45,
202.924,52,
202.973,63,
203.021,62,
203.069,52,
203.118,73,
203.166,66,
203.215,69,
203.263,45,
203.312,73,
203.36,65,
203.408,63,
203.457,43,
203.505,47,
203.554,6,
203.602,38,
203.65,54,
203.699,66,
203.747,49,
203.795,76,
203.844,36,
203.892,36,
203.941,108,
203.989,47,
204.037,61,
204.086,74,
204.134,47,
204.182,61,
204.23,73,
204.279,75,
204.327,55,
204.375,75,
204.424,86,
204.472,67,
204.52,67,
204.569,59,
204.617,49,
204.665,40,
204.713,74,
204.762,61,
204.81,67,
204.858,66,
204.906,61,
204.955,61,
205.003,59,
205.051,81,
205.099,86,
205.147,68,
205.196,58,
205.244,88,
205.292,61,
205.34,57,
205.388,102,
205.437,68,
205.485,77,
205.533,66,
205.581,50,
205.629,70,
205.677,65,
205.725,59,
205.774,80,
205.822,119,
205.87,72,
205.918,68,
205.966,102,
206.014,82,
206.062,86,
206.11,97,
206.158,96,
206.207,60,
206.255,54,
206.303,77,
206.351,78,
206.399,106,
206.447,115,
206.495,91,
206.543,64,
206.591,64,
206.639,47,
206.687,97,
206.735,79,
206.783,72,
206.831,50,
206.879,70,
206.927,93,
206.975,94,
207.023,97,
207.071,69,
207.119,63,
207.167,91,
207.215,86,
207.263,84,
207.311,121,
207.359,64,
207.407,74,
207.455,102,
207.503,104,
207.551,102,
207.599,124,
207.646,93,
207.694,70,
207.742,84,
207.79,94,
207.838,79,
207.886,115,
207.934,81,
207.982,85,
208.03,99,
208.077,103,
208.125,113,
208.173,104,
208.221,84,
208.269,47,
208.317,118,
208.365,120,
208.412,88,
208.46,88,
208.508,77,
208.556,77,
208.604,141,
208.651,94,
208.699,110,
208.747,95,
208.795,57,
208.843,79,
208.89,120,
208.938,163,
208.986,98,
209.034,54,
209.081,88,
209.129,95,
209.177,84,
209.225,117,
209.272,106,
209.32,66,
209.368,97,
209.415,79,
209.463,147,
209.511,95,
209.559,81,
209.606,99,
209.654,88,
209.702,115,
209.749,117,
209.797,91,
209.845,122,
209.892,77,
209.94,101,
209.988,126,
210.035,86,
210.083,81,
210.13,113,
210.178,117,
210.226,127,
210.273,110,
210.321,115,
210.368,61,
210.416,72,
210.464,83,
210.511,122,
210.559,139,
210.606,138,
210.654,100,
210.701,74,
210.749,80,
210.797,134,
210.844,142,
210.892,118,
210.939,92,
210.987,86,
211.034,97,
211.082,153,
211.129,119,
211.177,115,
211.224,142,
211.272,88,
211.319,149,
211.367,147,
211.414,156,
211.462,162,
211.509,99,
211.556,104,
211.604,108,
211.651,136,
211.699,93,
211.746,108,
211.794,111,
211.841,144,
211.889,136,
211.936,173,
211.983,135,
212.031,115,
212.078,115,
212.125,142,
212.173,146,
212.22,142,
212.268,158,
212.315,278,
212.362,384,
212.41,497,
212.457,468,
212.504,337,
212.552,249,
212.599,154,
212.646,161,
212.694,111,
212.741,163,
212.788,122,
212.836,169,
212.883,133,
212.93,130,
212.977,122,
213.025,183,
213.072,140,
213.119,124,
213.167,158,
213.214,118,
213.261,129,
213.308,180,
213.356,167,
213.403,122,
213.45,131,
213.497,151,
213.544,156,
213.592,155,
213.639,177,
213.686,151,
213.733,140,
213.78,138,
213.828,154,
213.875,176,
213.922,165,
213.969,172,
214.016,113,
214.063,187,
214.111,131,
214.158,140,
214.205,113,
214.252,136,
214.299,140,
214.346,148,
214.393,172,
214.44,174,
214.488,126,
214.535,142,
214.582,184,
214.629,176,
214.676,146,
214.723,122,
214.77,147,
214.817,165,
214.864,168,
214.911,139,
214.958,167,
215.005,162,
215.052,167,
215.099,126,
215.146,165,
215.193,170,
215.24,147,
215.287,188,
215.334,174,
215.381,136,
215.428,131,
215.475,149,
215.522,122,
215.569,156,
215.616,124,
215.663,149,
215.71,175,
215.757,168,
215.804,112,
215.851,139,
215.898,120,
215.945,135,
215.992,178,
216.039,165,
216.085,161,
216.132,149,
216.179,154,
216.226,152,
216.273,113,
216.32,167,
216.367,177,
216.414,147,
216.461,143,
216.507,171,
216.554,184,
216.601,191,
216.648,196,
216.695,158,
216.742,189,
216.788,201,
216.835,180,
216.882,159,
216.929,199,
216.976,207,
217.022,160,
217.069,181,
217.116,137,
