ReocrdTime: _20250426_131236
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,46,
195.938,46,
195.987,34,
196.037,32,
196.086,25,
196.135,26,
196.184,50,
196.233,81,
196.283,50,
196.332,14,
196.381,32,
196.43,22,
196.479,54,
196.529,25,
196.578,40,
196.627,4,
196.676,54,
196.725,52,
196.774,46,
196.824,39,
196.873,3,
196.922,45,
196.971,20,
197.02,56,
197.069,20,
197.118,50,
197.168,30,
197.217,25,
197.266,25,
197.315,55,
197.364,14,
197.413,26,
197.462,18,
197.511,32,
197.56,62,
197.609,66,
197.658,64,
197.707,52,
197.756,68,
197.805,54,
197.854,55,
197.904,40,
197.953,52,
198.002,30,
198.051,39,
198.1,26,
198.149,54,
198.198,109,
198.247,75,
198.296,56,
198.345,54,
198.393,4,
198.442,63,
198.491,83,
198.54,67,
198.589,34,
198.638,61,
198.687,99,
198.736,118,
198.785,106,
198.834,109,
198.883,76,
198.932,126,
198.981,143,
199.03,106,
199.079,88,
199.127,54,
199.176,54,
199.225,63,
199.274,70,
199.323,36,
199.372,49,
199.421,77,
199.47,21,
199.518,61,
199.567,59,
199.616,74,
199.665,63,
199.714,35,
199.763,38,
199.811,52,
199.86,46,
199.909,43,
199.958,40,
200.007,33,
200.055,61,
200.104,72,
200.153,68,
200.202,38,
200.25,18,
200.299,54,
200.348,64,
200.397,54,
200.445,72,
200.494,51,
200.543,70,
200.592,18,
200.64,51,
200.689,72,
200.738,65,
200.787,22,
200.835,59,
200.884,20,
200.933,86,
200.981,41,
201.03,68,
201.079,60,
201.127,41,
201.176,66,
201.225,73,
201.273,63,
201.322,45,
201.371,38,
201.419,59,
201.468,39,
201.516,69,
201.565,47,
201.614,63,
201.662,71,
201.711,18,
201.759,38,
201.808,25,
201.857,55,
201.905,56,
201.954,86,
202.002,86,
202.051,66,
202.099,61,
202.148,53,
202.197,61,
202.245,59,
202.294,54,
202.342,79,
202.391,61,
202.439,84,
202.488,50,
202.536,95,
202.585,110,
202.633,88,
202.682,73,
202.73,74,
202.779,48,
202.827,52,
202.876,82,
202.924,55,
202.973,79,
203.021,57,
203.069,27,
203.118,64,
203.166,72,
203.215,90,
203.263,59,
203.312,45,
203.36,36,
203.408,65,
203.457,56,
203.505,97,
203.554,43,
203.602,49,
203.65,40,
203.699,72,
203.747,68,
203.795,101,
203.844,66,
203.892,70,
203.941,97,
203.989,121,
204.037,83,
204.086,99,
204.134,74,
204.182,78,
204.23,39,
204.279,81,
204.327,77,
204.375,79,
204.424,64,
204.472,78,
204.52,70,
204.569,73,
204.617,70,
204.665,95,
204.713,94,
204.762,90,
204.81,56,
204.858,83,
204.906,83,
204.955,80,
205.003,79,
205.051,67,
205.099,88,
205.147,91,
205.196,88,
205.244,71,
205.292,83,
205.34,54,
205.388,59,
205.437,114,
205.485,79,
205.533,130,
205.581,61,
205.629,80,
205.677,115,
205.725,129,
205.774,154,
205.822,174,
205.87,110,
205.918,137,
205.966,123,
206.014,77,
206.062,106,
206.11,109,
206.158,112,
206.207,112,
206.255,65,
206.303,117,
206.351,92,
206.399,97,
206.447,129,
206.495,114,
206.543,86,
206.591,102,
206.639,70,
206.687,121,
206.735,90,
206.783,88,
206.831,77,
206.879,101,
206.927,79,
206.975,128,
207.023,147,
207.071,97,
207.119,108,
207.167,120,
207.215,129,
207.263,136,
207.311,110,
207.359,122,
207.407,122,
207.455,99,
207.503,111,
207.551,73,
207.599,122,
207.646,122,
207.694,93,
207.742,82,
207.79,101,
207.838,106,
207.886,156,
207.934,122,
207.982,87,
208.03,151,
208.077,88,
208.125,127,
208.173,117,
208.221,106,
208.269,128,
208.317,120,
208.365,113,
208.412,140,
208.46,111,
208.508,138,
208.556,105,
208.604,156,
208.651,151,
208.699,131,
208.747,104,
208.795,95,
208.843,140,
208.89,115,
208.938,149,
208.986,111,
209.034,90,
209.081,127,
209.129,111,
209.177,129,
209.225,147,
209.272,147,
209.32,143,
209.368,156,
209.415,131,
209.463,174,
209.511,144,
209.559,116,
209.606,142,
209.654,126,
209.702,129,
209.749,124,
209.797,105,
209.845,120,
209.892,115,
209.94,138,
209.988,122,
210.035,151,
210.083,110,
210.13,145,
210.178,180,
210.226,158,
210.273,139,
210.321,139,
210.368,109,
210.416,128,
210.464,145,
210.511,158,
210.559,151,
210.606,181,
210.654,147,
210.701,135,
210.749,132,
210.797,154,
210.844,144,
210.892,136,
210.939,118,
210.987,140,
211.034,142,
211.082,169,
211.129,163,
211.177,133,
211.224,176,
211.272,142,
211.319,120,
211.367,174,
211.414,159,
211.462,221,
211.509,142,
211.556,150,
211.604,164,
211.651,157,
211.699,145,
211.746,134,
211.794,172,
211.841,196,
211.889,183,
211.936,146,
211.983,126,
212.031,142,
212.078,160,
212.125,185,
212.173,192,
212.22,230,
212.268,270,
212.315,366,
212.362,613,
212.41,822,
212.457,879,
212.504,622,
212.552,407,
212.599,292,
212.646,215,
212.694,199,
212.741,224,
212.788,187,
212.836,183,
212.883,194,
212.93,232,
212.977,185,
213.025,189,
213.072,169,
213.119,174,
213.167,230,
213.214,204,
213.261,217,
213.308,198,
213.356,196,
213.403,199,
213.45,177,
213.497,177,
213.544,190,
213.592,171,
213.639,240,
213.686,210,
213.733,195,
213.78,169,
213.828,147,
213.875,194,
213.922,168,
213.969,195,
214.016,183,
214.063,136,
214.111,202,
214.158,175,
214.205,138,
214.252,153,
214.299,169,
214.346,200,
214.393,217,
214.44,235,
214.488,192,
214.535,183,
214.582,224,
214.629,233,
214.676,176,
214.723,174,
214.77,223,
214.817,199,
214.864,221,
214.911,187,
214.958,231,
215.005,223,
215.052,163,
215.099,167,
215.146,165,
215.193,217,
215.24,191,
215.287,240,
215.334,275,
215.381,231,
215.428,242,
215.475,194,
215.522,179,
215.569,213,
215.616,180,
215.663,199,
215.71,181,
215.757,163,
215.804,235,
215.851,154,
215.898,179,
215.945,203,
215.992,224,
216.039,220,
216.085,239,
216.132,192,
216.179,208,
216.226,197,
216.273,162,
216.32,203,
216.367,273,
216.414,229,
216.461,224,
216.507,219,
216.554,231,
216.601,242,
216.648,280,
216.695,271,
216.742,291,
216.788,244,
216.835,221,
216.882,233,
216.929,230,
216.976,252,
217.022,210,
217.069,237,
217.116,241,
217.163,240,
217.209,199,
217.256,323,
217.303,278,
217.35,227,
217.396,303,
217.443,312,
217.49,292,
217.537,247,
217.583,260,
217.63,193,
217.677,214,
217.724,203,
217.77,222,
217.817,255,
217.864,216,
217.91,233,
217.957,235,
218.004,235,
218.05,235,
218.097,247,
218.144,164,
218.19,213,
218.237,224,
218.283,198,
218.33,266,
218.377,246,
218.423,219,
218.47,208,
218.517,213,
218.563,257,
218.61,233,
218.656,258,
218.703,227,
218.75,232,
218.796,289,
218.843,276,
218.889,223,
218.936,217,
218.982,221,
219.029,232,
219.075,242,
219.122,208,
219.168,258,
219.215,206,
219.261,258,
219.308,269,
219.354,269,
219.401,257,
219.447,274,
219.494,167,
219.54,179,
219.587,210,
219.633,267,
219.68,239,
219.726,226,
219.773,242,
219.819,188,
219.866,330,
219.912,239,
219.958,288,
220.005,232,
220.051,255,
220.098,276,
220.144,265,
220.19,251,
220.237,332,
220.283,229,
220.33,234,
220.376,275,
220.422,341,
220.469,384,
220.515,414,
220.561,369,
220.608,317,
220.654,309,
220.7,263,
220.747,403,
220.793,548,
220.839,558,
220.886,577,
220.932,511,
220.978,626,
221.025,757,
221.071,843,
221.117,967,
221.163,1198,
221.21,743,
221.256,661,
221.302,471,
221.348,343,
221.395,335,
221.441,332,
221.487,264,
221.533,339,
221.58,290,
221.626,606,
221.672,897,
221.718,1024,
221.764,876,
221.811,715,
221.857,628,
221.903,522,
221.949,377,
221.995,332,
222.041,307,
222.088,307,
222.134,277,
222.18,280,
222.226,271,
222.272,312,
222.318,274,
222.364,242,
222.411,195,
222.457,280,
222.503,306,
222.549,257,
222.595,310,
222.641,258,
222.687,309,
222.733,274,
222.779,276,
222.825,264,
222.871,324,
222.917,288,
222.963,280,
223.009,267,
223.055,254,
223.102,325,
223.148,297,
223.194,283,
223.24,234,
223.286,257,
223.332,242,
223.378,295,
223.424,250,
223.469,292,
223.515,248,
223.561,267,
223.607,278,
223.653,190,
223.699,318,
223.745,244,
223.791,198,
223.837,260,
223.883,201,
223.929,275,
223.975,214,
224.021,244,
224.067,196,
224.113,294,
224.158,244,
224.204,238,
224.25,299,
224.296,187,
224.342,326,
224.388,267,
224.434,246,
224.48,273,
224.525,241,
224.571,294,
224.617,266,
224.663,287,
224.709,253,
224.754,285,
224.8,257,
224.846,234,
224.892,305,
224.938,242,
224.983,278,
225.029,219,
225.075,242,
225.121,276,
225.167,241,
225.212,219,
225.258,223,
225.304,262,
225.35,293,
225.395,266,
225.441,285,
225.487,314,
225.532,231,
225.578,233,
225.624,256,
225.67,290,
225.715,256,
225.761,265,
225.807,351,
225.852,262,
225.898,296,
225.944,301,
225.989,317,
226.035,325,
226.08,244,
226.126,333,
226.172,327,
226.217,377,
226.263,430,
226.309,536,
226.354,633,
226.4,793,
226.445,706,
226.491,499,
226.537,385,
226.582,450,
226.628,305,
226.673,302,
226.719,320,
226.764,373,
226.81,416,
226.855,633,
226.901,805,
226.947,1053,
226.992,1121,
227.038,787,
227.083,512,
227.129,382,
227.174,366,
227.22,351,
227.265,337,
227.311,360,
227.356,325,
227.402,332,
227.447,242,
227.492,335,
227.538,336,
227.583,333,
227.629,321,
227.674,326,
227.72,282,
227.765,303,
227.81,266,
227.856,339,
227.901,337,
227.947,320,
227.992,278,
228.037,336,
228.083,309,
228.128,304,
228.174,267,
228.219,307,
228.264,297,
228.31,267,
228.355,305,
228.4,302,
228.446,233,
228.491,294,
228.536,323,
228.582,303,
228.627,300,
228.672,249,
228.717,303,
228.763,288,
228.808,294,
228.853,309,
228.899,331,
228.944,368,
228.989,294,
229.034,267,
229.08,330,
229.125,368,
