ReocrdTime: _20250426_121445
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,10,
195.938,10,
195.987,2,
196.037,19,
196.086,21,
196.135,12,
196.184,15,
196.233,26,
196.283,-4,
196.332,-2,
196.381,-12,
196.43,20,
196.479,31,
196.529,1,
196.578,15,
196.627,-14,
196.676,37,
196.725,34,
196.774,27,
196.824,19,
196.873,-15,
196.922,16,
196.971,29,
197.02,24,
197.069,-1,
197.118,18,
197.168,-13,
197.217,13,
197.266,25,
197.315,46,
197.364,0,
197.413,0,
197.462,-7,
197.511,16,
197.56,61,
197.609,11,
197.658,2,
197.707,29,
197.756,32,
197.805,22,
197.854,10,
197.904,13,
197.953,-3,
198.002,12,
198.051,14,
198.1,33,
198.149,29,
198.198,57,
198.247,12,
198.296,20,
198.345,36,
198.393,11,
198.442,40,
198.491,40,
198.54,11,
198.589,-4,
198.638,23,
198.687,40,
198.736,66,
198.785,-11,
198.834,27,
198.883,47,
198.932,50,
198.981,64,
199.03,39,
199.079,22,
199.127,5,
199.176,52,
199.225,54,
199.274,34,
199.323,-11,
199.372,41,
199.421,11,
199.47,-25,
199.518,40,
199.567,34,
199.616,42,
199.665,6,
199.714,-1,
199.763,34,
199.811,22,
199.86,32,
199.909,11,
199.958,9,
200.007,22,
200.055,28,
200.104,29,
200.153,24,
200.202,18,
200.25,9,
200.299,47,
200.348,36,
200.397,18,
200.445,36,
200.494,6,
200.543,17,
200.592,9,
200.64,42,
200.689,23,
200.738,-11,
200.787,-7,
200.835,-12,
200.884,9,
200.933,34,
200.981,50,
201.03,20,
201.079,20,
201.127,41,
201.176,50,
201.225,44,
201.273,34,
201.322,-4,
201.371,14,
201.419,38,
201.468,12,
201.516,45,
201.565,7,
201.614,32,
201.662,21,
201.711,-9,
201.759,25,
201.808,5,
201.857,27,
201.905,13,
201.954,65,
202.002,38,
202.051,25,
202.099,20,
202.148,19,
202.197,29,
202.245,20,
202.294,36,
202.342,63,
202.391,19,
202.439,27,
202.488,21,
202.536,43,
202.585,56,
202.633,75,
202.682,18,
202.73,25,
202.779,7,
202.827,25,
202.876,28,
202.924,34,
202.973,61,
203.021,-9,
203.069,13,
203.118,48,
203.166,66,
203.215,27,
203.263,27,
203.312,11,
203.36,38,
203.408,36,
203.457,31,
203.505,32,
203.554,6,
203.602,7,
203.65,6,
203.699,43,
203.747,18,
203.795,36,
203.844,-2,
203.892,32,
203.941,74,
203.989,65,
204.037,16,
204.086,39,
204.134,-1,
204.182,33,
204.23,23,
204.279,38,
204.327,55,
204.375,30,
204.424,32,
204.472,45,
204.52,26,
204.569,47,
204.617,42,
204.665,11,
204.713,31,
204.762,56,
204.81,20,
204.858,36,
204.906,52,
204.955,18,
205.003,22,
205.051,38,
205.099,75,
205.147,104,
205.196,41,
205.244,41,
205.292,49,
205.34,59,
205.388,69,
205.437,43,
205.485,32,
205.533,57,
205.581,16,
205.629,48,
205.677,50,
205.725,59,
205.774,10,
205.822,75,
205.87,43,
205.918,36,
205.966,35,
206.014,39,
206.062,49,
206.11,43,
206.158,56,
206.207,56,
206.255,36,
206.303,27,
206.351,27,
206.399,15,
206.447,77,
206.495,55,
206.543,70,
206.591,52,
206.639,14,
206.687,38,
206.735,25,
206.783,34,
206.831,38,
206.879,40,
206.927,40,
206.975,56,
207.023,83,
207.071,60,
207.119,49,
207.167,21,
207.215,45,
207.263,36,
207.311,94,
207.359,18,
207.407,60,
207.455,45,
207.503,57,
207.551,39,
207.599,54,
207.646,48,
207.694,36,
207.742,34,
207.79,52,
207.838,66,
207.886,90,
207.934,60,
207.982,17,
208.03,32,
208.077,52,
208.125,77,
208.173,74,
208.221,50,
208.269,38,
208.317,96,
208.365,57,
208.412,72,
208.46,56,
208.508,68,
208.556,52,
208.604,71,
208.651,77,
208.699,70,
208.747,61,
208.795,27,
208.843,36,
208.89,82,
208.938,77,
208.986,52,
209.034,34,
209.081,47,
209.129,81,
209.177,77,
209.225,77,
209.272,84,
209.32,21,
209.368,50,
209.415,41,
209.463,84,
209.511,61,
209.559,50,
209.606,61,
209.654,49,
209.702,77,
209.749,63,
209.797,61,
209.845,41,
209.892,34,
209.94,58,
209.988,68,
210.035,52,
210.083,54,
210.13,74,
210.178,63,
210.226,70,
210.273,78,
210.321,54,
210.368,36,
210.416,56,
210.464,56,
210.511,77,
210.559,67,
210.606,88,
210.654,88,
210.701,51,
210.749,12,
210.797,64,
210.844,88,
210.892,57,
210.939,65,
210.987,58,
211.034,41,
211.082,117,
211.129,63,
211.177,81,
211.224,101,
211.272,49,
211.319,63,
211.367,68,
211.414,86,
211.462,110,
211.509,59,
211.556,66,
211.604,85,
211.651,120,
211.699,77,
211.746,63,
211.794,74,
211.841,86,
211.889,98,
211.936,72,
211.983,72,
212.031,67,
212.078,70,
212.125,75,
212.173,106,
212.22,131,
212.268,128,
212.315,161,
212.362,215,
212.41,283,
212.457,258,
212.504,154,
212.552,133,
212.599,97,
212.646,99,
212.694,77,
212.741,93,
212.788,90,
212.836,118,
212.883,74,
212.93,99,
212.977,60,
213.025,113,
213.072,83,
213.119,70,
213.167,104,
213.214,93,
213.261,90,
213.308,103,
213.356,92,
213.403,99,
213.45,52,
213.497,61,
213.544,61,
213.592,69,
213.639,109,
213.686,82,
213.733,73,
213.78,92,
213.828,92,
213.875,102,
213.922,102,
213.969,95,
214.016,48,
214.063,43,
214.111,61,
214.158,70,
214.205,70,
214.252,113,
214.299,67,
214.346,88,
214.393,120,
214.44,104,
214.488,74,
214.535,55,
214.582,109,
214.629,120,
214.676,117,
214.723,65,
214.77,81,
214.817,86,
214.864,100,
214.911,76,
214.958,118,
215.005,99,
215.052,56,
215.099,32,
215.146,99,
215.193,97,
215.24,75,
215.287,93,
215.334,119,
215.381,109,
215.428,84,
215.475,83,
215.522,70,
215.569,73,
215.616,68,
215.663,81,
215.71,104,
215.757,90,
215.804,65,
215.851,62,
215.898,86,
215.945,77,
215.992,50,
216.039,122,
216.085,142,
216.132,68,
216.179,79,
216.226,68,
216.273,76,
216.32,115,
216.367,66,
216.414,109,
216.461,100,
216.507,110,
216.554,114,
216.601,102,
216.648,113,
216.695,107,
216.742,92,
216.788,124,
216.835,79,
216.882,88,
216.929,99,
216.976,90,
217.022,81,
217.069,158,
217.116,79,
217.163,84,
217.209,91,
217.256,104,
217.303,122,
217.35,102,
217.396,125,
217.443,122,
217.49,98,
217.537,109,
217.583,151,
217.63,75,
217.677,86,
217.724,65,
217.77,104,
217.817,100,
217.864,78,
217.91,104,
217.957,93,
218.004,90,
218.05,90,
218.097,89,
218.144,86,
218.19,114,
218.237,109,
218.283,63,
218.33,106,
218.377,97,
218.423,90,
218.47,71,
218.517,109,
218.563,117,
218.61,66,
218.656,111,
218.703,127,
218.75,101,
218.796,108,
218.843,125,
218.889,126,
218.936,107,
218.982,110,
219.029,88,
219.075,77,
219.122,45,
219.168,129,
219.215,124,
219.261,118,
219.308,88,
219.354,115,
219.401,92,
219.447,125,
219.494,74,
219.54,52,
219.587,86,
219.633,127,
219.68,83,
219.726,106,
219.773,118,
219.819,83,
219.866,120,
219.912,52,
219.958,116,
220.005,106,
220.051,126,
220.098,102,
220.144,104,
220.19,90,
220.237,143,
220.283,109,
220.33,110,
220.376,81,
220.422,122,
220.469,156,
220.515,123,
220.561,138,
220.608,125,
220.654,117,
220.7,122,
220.747,145,
220.793,202,
220.839,174,
220.886,140,
220.932,131,
220.978,217,
221.025,271,
221.071,280,
221.117,268,
221.163,264,
221.21,221,
221.256,156,
221.302,170,
221.348,128,
221.395,136,
221.441,147,
221.487,110,
221.533,142,
221.58,138,
221.626,226,
221.672,334,
221.718,298,
221.764,253,
221.811,226,
221.857,203,
221.903,181,
221.949,95,
221.995,137,
222.041,124,
222.088,169,
222.134,115,
222.18,113,
222.226,95,
222.272,125,
222.318,126,
222.364,126,
222.411,82,
222.457,88,
222.503,122,
222.549,106,
222.595,150,
222.641,129,
222.687,138,
222.733,96,
222.779,86,
222.825,128,
222.871,136,
222.917,166,
222.963,155,
223.009,113,
223.055,132,
223.102,106,
223.148,120,
223.194,154,
223.24,126,
223.286,102,
223.332,107,
223.378,122,
223.424,124,
223.469,122,
223.515,124,
223.561,123,
223.607,121,
223.653,56,
223.699,154,
223.745,134,
223.791,94,
223.837,147,
223.883,92,
223.929,146,
223.975,115,
224.021,127,
224.067,86,
224.113,154,
224.158,99,
224.204,129,
224.25,167,
224.296,112,
224.342,199,
224.388,91,
224.434,140,
224.48,117,
224.525,119,
224.571,158,
224.617,142,
224.663,123,
224.709,163,
224.754,138,
224.8,117,
224.846,83,
224.892,103,
224.938,75,
224.983,92,
225.029,113,
225.075,97,
225.121,120,
225.167,90,
225.212,52,
225.258,99,
225.304,129,
225.35,104,
225.395,93,
225.441,118,
225.487,144,
225.532,144,
225.578,129,
225.624,120,
225.67,124,
225.715,116,
225.761,129,
225.807,145,
225.852,122,
225.898,127,
225.944,152,
225.989,174,
226.035,147,
226.08,63,
226.126,170,
226.172,120,
226.217,167,
226.263,133,
226.309,140,
226.354,226,
226.4,271,
226.445,217,
226.491,185,
226.537,145,
226.582,136,
226.628,113,
226.673,121,
226.719,130,
226.764,118,
226.81,180,
226.855,169,
226.901,229,
226.947,242,
226.992,330,
227.038,193,
227.083,167,
227.129,165,
227.174,172,
227.22,132,
227.265,142,
227.311,141,
227.356,136,
227.402,152,
227.447,93,
227.492,134,
227.538,97,
227.583,100,
227.629,122,
227.674,175,
227.72,133,
227.765,122,
227.81,103,
227.856,144,
227.901,157,
227.947,101,
227.992,95,
228.037,112,
228.083,133,
228.128,133,
228.174,141,
228.219,143,
228.264,143,
228.31,93,
228.355,131,
228.4,135,
228.446,127,
228.491,145,
228.536,115,
228.582,154,
228.627,145,
228.672,113,
228.717,168,
228.763,114,
228.808,116,
228.853,160,
228.899,159,
228.944,199,
228.989,124,
229.034,123,
229.08,149,
229.125,165,
229.17,132,
229.215,155,
229.261,166,
229.306,190,
229.351,169,
229.396,203,
229.441,153,
229.487,248,
229.532,202,
229.577,239,
229.622,198,
229.667,243,
229.712,215,
229.758,249,
229.803,187,
229.848,149,
229.893,176,
229.938,166,
229.983,153,
230.028,140,
230.074,144,
230.119,167,
230.164,101,
230.209,140,
230.254,185,
230.299,116,
230.344,163,
230.389,163,
230.434,146,
230.479,138,
230.524,142,
230.569,129,
230.614,111,
230.66,135,
230.705,149,
