ReocrdTime: _20250426_121148
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,19,
195.938,19,
195.987,33,
196.037,46,
196.086,12,
196.135,23,
196.184,13,
196.233,45,
196.283,28,
196.332,21,
196.381,61,
196.43,45,
196.479,50,
196.529,32,
196.578,43,
196.627,-12,
196.676,28,
196.725,4,
196.774,32,
196.824,28,
196.873,19,
196.922,46,
196.971,22,
197.02,20,
197.069,-7,
197.118,21,
197.168,28,
197.217,29,
197.266,21,
197.315,44,
197.364,16,
197.413,34,
197.462,7,
197.511,11,
197.56,34,
197.609,30,
197.658,39,
197.707,41,
197.756,39,
197.805,38,
197.854,35,
197.904,36,
197.953,47,
198.002,80,
198.051,43,
198.1,20,
198.149,31,
198.198,45,
198.247,45,
198.296,25,
198.345,22,
198.393,7,
198.442,67,
198.491,63,
198.54,63,
198.589,46,
198.638,52,
198.687,51,
198.736,75,
198.785,93,
198.834,59,
198.883,99,
198.932,83,
198.981,100,
199.03,64,
199.079,43,
199.127,30,
199.176,34,
199.225,23,
199.274,51,
199.323,43,
199.372,50,
199.421,27,
199.47,5,
199.518,51,
199.567,36,
199.616,78,
199.665,29,
199.714,38,
199.763,86,
199.811,26,
199.86,26,
199.909,41,
199.958,52,
200.007,33,
200.055,41,
200.104,49,
200.153,27,
200.202,58,
200.25,8,
200.299,36,
200.348,19,
200.397,4,
200.445,34,
200.494,22,
200.543,39,
200.592,34,
200.64,6,
200.689,36,
200.738,57,
200.787,47,
200.835,9,
200.884,0,
200.933,52,
200.981,40,
201.03,23,
201.079,40,
201.127,57,
201.176,59,
201.225,44,
201.273,50,
201.322,32,
201.371,54,
201.419,15,
201.468,34,
201.516,56,
201.565,24,
201.614,84,
201.662,32,
201.711,27,
201.759,41,
201.808,11,
201.857,62,
201.905,52,
201.954,84,
202.002,43,
202.051,26,
202.099,33,
202.148,26,
202.197,54,
202.245,52,
202.294,21,
202.342,67,
202.391,48,
202.439,75,
202.488,28,
202.536,77,
202.585,18,
202.633,88,
202.682,36,
202.73,63,
202.779,27,
202.827,54,
202.876,39,
202.924,19,
202.973,70,
203.021,25,
203.069,29,
203.118,66,
203.166,63,
203.215,70,
203.263,37,
203.312,25,
203.36,74,
203.408,43,
203.457,54,
203.505,29,
203.554,18,
203.602,51,
203.65,33,
203.699,56,
203.747,49,
203.795,70,
203.844,43,
203.892,45,
203.941,95,
203.989,52,
204.037,52,
204.086,66,
204.134,52,
204.182,67,
204.23,61,
204.279,56,
204.327,57,
204.375,64,
204.424,59,
204.472,61,
204.52,74,
204.569,66,
204.617,36,
204.665,45,
204.713,51,
204.762,84,
204.81,45,
204.858,66,
204.906,58,
204.955,70,
205.003,59,
205.051,47,
205.099,75,
205.147,115,
205.196,41,
205.244,102,
205.292,49,
205.34,54,
205.388,96,
205.437,46,
205.485,66,
205.533,75,
205.581,77,
205.629,57,
205.677,86,
205.725,84,
205.774,91,
205.822,122,
205.87,86,
205.918,85,
205.966,91,
206.014,62,
206.062,90,
206.11,63,
206.158,76,
206.207,60,
206.255,49,
206.303,92,
206.351,95,
206.399,78,
206.447,86,
206.495,53,
206.543,97,
206.591,73,
206.639,59,
206.687,90,
206.735,86,
206.783,65,
206.831,66,
206.879,79,
206.927,61,
206.975,96,
207.023,81,
207.071,79,
207.119,92,
207.167,91,
207.215,91,
207.263,93,
207.311,124,
207.359,89,
207.407,104,
207.455,66,
207.503,59,
207.551,68,
207.599,61,
207.646,79,
207.694,80,
207.742,93,
207.79,83,
207.838,90,
207.886,134,
207.934,99,
207.982,38,
208.03,107,
208.077,97,
208.125,82,
208.173,102,
208.221,107,
208.269,110,
208.317,136,
208.365,46,
208.412,85,
208.46,82,
208.508,120,
208.556,93,
208.604,130,
208.651,54,
208.699,104,
208.747,79,
208.795,93,
208.843,74,
208.89,108,
208.938,116,
208.986,91,
209.034,95,
209.081,86,
209.129,106,
209.177,86,
209.225,138,
209.272,110,
209.32,108,
209.368,120,
209.415,70,
209.463,120,
209.511,92,
209.559,70,
209.606,106,
209.654,112,
209.702,102,
209.749,106,
209.797,80,
209.845,86,
209.892,102,
209.94,99,
209.988,110,
210.035,90,
210.083,58,
210.13,120,
210.178,113,
210.226,144,
210.273,94,
210.321,121,
210.368,75,
210.416,106,
210.464,124,
210.511,133,
210.559,112,
210.606,119,
210.654,106,
210.701,108,
210.749,134,
210.797,118,
210.844,99,
210.892,100,
210.939,113,
210.987,97,
211.034,120,
211.082,131,
211.129,81,
211.177,100,
211.224,112,
211.272,122,
211.319,101,
211.367,150,
211.414,140,
211.462,169,
211.509,113,
211.556,131,
211.604,115,
211.651,111,
211.699,141,
211.746,91,
211.794,113,
211.841,147,
211.889,136,
211.936,115,
211.983,110,
212.031,97,
212.078,121,
212.125,183,
212.173,158,
212.22,205,
212.268,162,
212.315,328,
212.362,540,
212.41,757,
212.457,947,
212.504,566,
212.552,375,
212.599,224,
212.646,197,
212.694,183,
212.741,188,
212.788,183,
212.836,160,
212.883,135,
212.93,162,
212.977,130,
213.025,171,
213.072,104,
213.119,162,
213.167,210,
213.214,141,
213.261,158,
213.308,172,
213.356,139,
213.403,158,
213.45,97,
213.497,136,
213.544,140,
213.592,115,
213.639,163,
213.686,190,
213.733,154,
213.78,142,
213.828,124,
213.875,149,
213.922,157,
213.969,150,
214.016,120,
214.063,152,
214.111,134,
214.158,131,
214.205,95,
214.252,106,
214.299,129,
214.346,175,
214.393,193,
214.44,174,
214.488,140,
214.535,140,
214.582,156,
214.629,142,
214.676,140,
214.723,160,
214.77,147,
214.817,137,
214.864,147,
214.911,126,
214.958,187,
215.005,219,
215.052,181,
215.099,117,
215.146,169,
215.193,144,
215.24,134,
215.287,161,
215.334,171,
215.381,165,
215.428,142,
215.475,113,
215.522,107,
215.569,167,
215.616,140,
215.663,158,
215.71,159,
215.757,165,
215.804,171,
215.851,147,
215.898,163,
215.945,192,
215.992,135,
216.039,168,
216.085,154,
216.132,156,
216.179,169,
216.226,152,
216.273,90,
216.32,180,
216.367,177,
216.414,204,
216.461,190,
216.507,160,
216.554,172,
216.601,168,
216.648,217,
216.695,202,
216.742,217,
216.788,226,
216.835,147,
216.882,138,
216.929,194,
216.976,176,
217.022,174,
217.069,207,
217.116,181,
217.163,170,
217.209,179,
217.256,194,
217.303,192,
217.35,179,
217.396,222,
217.443,204,
217.49,188,
217.537,226,
217.583,206,
217.63,141,
217.677,183,
217.724,167,
217.77,185,
217.817,203,
217.864,216,
217.91,150,
217.957,178,
218.004,201,
218.05,163,
218.097,192,
218.144,151,
218.19,159,
218.237,167,
218.283,174,
218.33,181,
218.377,169,
218.423,158,
218.47,145,
218.517,123,
218.563,174,
218.61,224,
218.656,218,
218.703,175,
218.75,235,
218.796,196,
218.843,206,
218.889,228,
218.936,177,
218.982,191,
219.029,192,
219.075,179,
219.122,162,
219.168,222,
219.215,211,
219.261,206,
219.308,195,
219.354,183,
219.401,205,
219.447,188,
219.494,146,
219.54,158,
219.587,156,
219.633,181,
219.68,169,
219.726,167,
219.773,222,
219.819,178,
219.866,204,
219.912,178,
219.958,256,
220.005,203,
220.051,178,
220.098,197,
220.144,210,
220.19,210,
220.237,280,
220.283,231,
220.33,208,
220.376,212,
220.422,220,
220.469,316,
220.515,310,
220.561,271,
220.608,229,
220.654,230,
220.7,202,
220.747,310,
220.793,419,
220.839,518,
220.886,468,
220.932,377,
220.978,427,
221.025,558,
221.071,697,
221.117,757,
221.163,969,
221.21,653,
221.256,538,
221.302,387,
221.348,244,
221.395,292,
221.441,248,
221.487,233,
221.533,282,
221.58,301,
221.626,403,
221.672,741,
221.718,1040,
221.764,791,
221.811,549,
221.857,574,
221.903,475,
221.949,294,
221.995,291,
222.041,230,
222.088,292,
222.134,216,
222.18,217,
222.226,228,
222.272,222,
222.318,237,
222.364,208,
222.411,152,
222.457,194,
222.503,231,
222.549,199,
222.595,253,
222.641,211,
222.687,268,
222.733,227,
222.779,209,
222.825,212,
222.871,244,
222.917,270,
222.963,221,
223.009,231,
223.055,219,
223.102,233,
223.148,236,
223.194,211,
223.24,187,
223.286,215,
223.332,172,
223.378,213,
223.424,198,
223.469,219,
223.515,217,
223.561,197,
223.607,192,
223.653,178,
223.699,196,
223.745,235,
223.791,153,
223.837,190,
223.883,163,
223.929,235,
223.975,198,
224.021,201,
224.067,149,
224.113,222,
224.158,203,
224.204,226,
224.25,282,
224.296,200,
224.342,294,
224.388,190,
224.434,174,
224.48,208,
224.525,197,
224.571,228,
224.617,201,
224.663,229,
224.709,199,
224.754,163,
224.8,163,
224.846,171,
224.892,201,
224.938,210,
224.983,205,
225.029,185,
225.075,210,
225.121,239,
225.167,196,
225.212,129,
225.258,169,
225.304,242,
225.35,210,
225.395,196,
225.441,224,
225.487,262,
225.532,231,
225.578,176,
225.624,220,
225.67,246,
225.715,186,
225.761,235,
225.807,286,
225.852,232,
225.898,222,
225.944,235,
225.989,267,
226.035,325,
226.08,206,
226.126,301,
226.172,273,
226.217,312,
226.263,326,
226.309,429,
226.354,479,
226.4,628,
226.445,527,
226.491,380,
226.537,308,
226.582,292,
226.628,256,
226.673,314,
226.719,260,
226.764,344,
226.81,379,
226.855,461,
226.901,599,
226.947,822,
226.992,807,
227.038,548,
227.083,411,
227.129,350,
227.174,251,
227.22,240,
227.265,289,
227.311,270,
227.356,237,
227.402,291,
227.447,206,
227.492,249,
227.538,233,
227.583,269,
227.629,254,
227.674,290,
227.72,235,
227.765,208,
227.81,248,
227.856,228,
227.901,245,
227.947,192,
227.992,179,
228.037,221,
228.083,258,
228.128,248,
228.174,213,
228.219,247,
228.264,240,
228.31,204,
228.355,213,
228.4,262,
228.446,242,
228.491,253,
228.536,255,
228.582,238,
228.627,275,
228.672,233,
228.717,252,
228.763,218,
228.808,251,
228.853,235,
228.899,247,
228.944,317,
228.989,239,
229.034,229,
229.08,242,
229.125,264,
229.17,258,
229.215,270,
229.261,227,
229.306,249,
229.351,208,
229.396,305,
229.441,267,
229.487,343,
229.532,342,
229.577,380,
229.622,397,
229.667,425,
229.712,413,
229.758,470,
229.803,377,
229.848,371,
229.893,320,
229.938,313,
229.983,277,
230.028,255,
230.074,224,
230.119,278,
230.164,289,
230.209,289,
230.254,294,
230.299,261,
230.344,296,
230.389,331,
230.434,278,
230.479,275,
230.524,298,
230.569,181,
230.614,254,
230.66,264,
230.705,269,
230.75,269,
230.795,235,
230.84,275,
230.885,229,
230.93,264,
230.975,244,
231.02,212,
231.065,237,
231.11,264,
231.155,224,
231.199,305,
231.244,213,
231.289,253,
231.334,278,
231.379,278,
231.424,318,
231.469,239,
231.514,271,
231.559,233,
231.604,246,
231.649,206,
231.694,236,
231.739,224,
231.783,235,
231.828,287,
231.873,258,
231.918,284,
231.963,292,
232.008,320,
232.053,201,
232.098,276,
232.142,215,
232.187,229,
232.232,302,
232.277,315,
232.322,233,
232.366,246,
232.411,218,
232.456,235,
232.501,296,
232.546,203,
232.59,201,
232.635,267,
232.68,219,
232.725,326,
232.769,342,
232.814,262,
232.859,268,
232.904,225,
232.948,224,
232.993,260,
233.038,273,
233.083,267,
