ReocrdTime: _20250426_104149
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,30,
195.938,30,
195.987,-12,
196.037,28,
196.086,30,
196.135,25,
196.184,36,
196.233,33,
196.283,30,
196.332,9,
196.381,54,
196.43,32,
196.479,36,
196.529,17,
196.578,27,
196.627,8,
196.676,68,
196.725,52,
196.774,53,
196.824,12,
196.873,-6,
196.922,45,
196.971,18,
197.02,33,
197.069,4,
197.118,21,
197.168,9,
197.217,38,
197.266,32,
197.315,61,
197.364,-2,
197.413,17,
197.462,29,
197.511,18,
197.56,46,
197.609,29,
197.658,10,
197.707,32,
197.756,43,
197.805,13,
197.854,55,
197.904,11,
197.953,7,
198.002,16,
198.051,20,
198.1,29,
198.149,14,
198.198,43,
198.247,27,
198.296,2,
198.345,51,
198.393,45,
198.442,49,
198.491,18,
198.54,31,
198.589,9,
198.638,39,
198.687,38,
198.736,77,
198.785,-4,
198.834,63,
198.883,51,
198.932,77,
198.981,62,
199.03,41,
199.079,36,
199.127,21,
199.176,54,
199.225,43,
199.274,33,
199.323,18,
199.372,56,
199.421,31,
199.47,19,
199.518,65,
199.567,46,
199.616,56,
199.665,32,
199.714,15,
199.763,59,
199.811,49,
199.86,70,
199.909,23,
199.958,29,
200.007,18,
200.055,55,
200.104,31,
200.153,34,
200.202,31,
200.25,29,
200.299,43,
200.348,32,
200.397,24,
200.445,30,
200.494,8,
200.543,34,
200.592,25,
200.64,29,
200.689,36,
200.738,40,
200.787,31,
200.835,27,
200.884,17,
200.933,67,
200.981,25,
201.03,50,
201.079,35,
201.127,28,
201.176,62,
201.225,82,
201.273,56,
201.322,45,
201.371,7,
201.419,45,
201.468,21,
201.516,51,
201.565,18,
201.614,66,
201.662,36,
201.711,18,
201.759,38,
201.808,27,
201.857,52,
201.905,38,
201.954,86,
202.002,48,
202.051,64,
202.099,18,
202.148,14,
202.197,32,
202.245,54,
202.294,66,
202.342,83,
202.391,34,
202.439,66,
202.488,30,
202.536,106,
202.585,78,
202.633,75,
202.682,43,
202.73,47,
202.779,39,
202.827,67,
202.876,68,
202.924,62,
202.973,56,
203.021,28,
203.069,72,
203.118,45,
203.166,84,
203.215,56,
203.263,48,
203.312,52,
203.36,45,
203.408,54,
203.457,25,
203.505,41,
203.554,18,
203.602,52,
203.65,38,
203.699,65,
203.747,59,
203.795,65,
203.844,25,
203.892,47,
203.941,74,
203.989,90,
204.037,36,
204.086,66,
204.134,43,
204.182,65,
204.23,72,
204.279,66,
204.327,39,
204.375,30,
204.424,61,
204.472,63,
204.52,85,
204.569,56,
204.617,33,
204.665,29,
204.713,61,
204.762,81,
204.81,52,
204.858,88,
204.906,63,
204.955,75,
205.003,57,
205.051,47,
205.099,77,
205.147,56,
205.196,49,
205.244,80,
205.292,58,
205.34,54,
205.388,78,
205.437,61,
205.485,77,
205.533,69,
205.581,56,
205.629,89,
205.677,92,
205.725,77,
205.774,70,
205.822,63,
205.87,63,
205.918,65,
205.966,77,
206.014,71,
206.062,52,
206.11,66,
206.158,110,
206.207,94,
206.255,74,
206.303,72,
206.351,42,
206.399,69,
206.447,95,
206.495,50,
206.543,102,
206.591,68,
206.639,36,
206.687,106,
206.735,81,
206.783,78,
206.831,72,
206.879,58,
206.927,67,
206.975,85,
207.023,113,
207.071,74,
207.119,68,
207.167,75,
207.215,93,
207.263,79,
207.311,128,
207.359,59,
207.407,81,
207.455,59,
207.503,93,
207.551,86,
207.599,72,
207.646,100,
207.694,45,
207.742,47,
207.79,87,
207.838,93,
207.886,88,
207.934,101,
207.982,63,
208.03,86,
208.077,86,
208.125,99,
208.173,92,
208.221,79,
208.269,85,
208.317,139,
208.365,139,
208.412,108,
208.46,65,
208.508,80,
208.556,122,
208.604,129,
208.651,61,
208.699,104,
208.747,74,
208.795,55,
208.843,69,
208.89,88,
208.938,118,
208.986,107,
209.034,75,
209.081,88,
209.129,91,
209.177,129,
209.225,112,
209.272,93,
209.32,79,
209.368,86,
209.415,66,
209.463,129,
209.511,104,
209.559,68,
209.606,97,
209.654,101,
209.702,91,
209.749,131,
209.797,107,
209.845,83,
209.892,92,
209.94,90,
209.988,106,
210.035,116,
210.083,69,
210.13,102,
210.178,140,
210.226,106,
210.273,126,
210.321,95,
210.368,29,
210.416,88,
210.464,108,
210.511,135,
210.559,121,
210.606,113,
210.654,97,
210.701,97,
