ReocrdTime: _20250426_104146
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,43,
195.938,43,
195.987,29,
196.037,43,
196.086,39,
196.135,39,
196.184,56,
196.233,58,
196.283,45,
196.332,18,
196.381,61,
196.43,40,
196.479,29,
196.529,32,
196.578,58,
196.627,8,
196.676,43,
196.725,57,
196.774,61,
196.824,46,
196.873,1,
196.922,45,
196.971,38,
197.02,25,
197.069,36,
197.118,28,
197.168,28,
197.217,27,
197.266,36,
197.315,43,
197.364,23,
197.413,17,
197.462,-2,
197.511,16,
197.56,52,
197.609,32,
197.658,25,
197.707,9,
197.756,45,
197.805,41,
197.854,46,
197.904,52,
197.953,38,
198.002,16,
198.051,18,
198.1,42,
198.149,50,
198.198,63,
198.247,46,
198.296,13,
198.345,56,
198.393,2,
198.442,65,
198.491,63,
198.54,40,
198.589,34,
198.638,7,
198.687,58,
198.736,79,
198.785,38,
198.834,39,
198.883,35,
198.932,84,
198.981,71,
199.03,59,
199.079,31,
199.127,23,
199.176,23,
199.225,36,
199.274,59,
199.323,14,
199.372,81,
199.421,43,
199.47,32,
199.518,60,
199.567,61,
199.616,61,
199.665,18,
199.714,33,
199.763,34,
199.811,45,
199.86,66,
199.909,45,
199.958,34,
200.007,17,
200.055,53,
200.104,49,
200.153,56,
200.202,42,
200.25,11,
200.299,61,
200.348,63,
200.397,29,
200.445,59,
200.494,22,
200.543,44,
200.592,29,
200.64,43,
200.689,34,
200.738,56,
200.787,60,
200.835,22,
200.884,-3,
200.933,63,
200.981,63,
201.03,30,
201.079,42,
201.127,43,
201.176,68,
201.225,69,
201.273,45,
201.322,41,
201.371,41,
201.419,47,
201.468,52,
201.516,52,
201.565,36,
201.614,63,
201.662,23,
201.711,17,
201.759,54,
201.808,34,
201.857,66,
201.905,54,
201.954,74,
202.002,68,
202.051,50,
202.099,65,
202.148,44,
202.197,27,
202.245,68,
202.294,61,
202.342,77,
202.391,70,
202.439,70,
202.488,27,
202.536,67,
202.585,63,
202.633,106,
202.682,66,
202.73,54,
202.779,25,
202.827,61,
202.876,79,
202.924,50,
202.973,65,
203.021,46,
203.069,47,
203.118,47,
203.166,70,
203.215,76,
203.263,61,
203.312,57,
203.36,51,
203.408,65,
203.457,65,
203.505,77,
203.554,40,
203.602,31,
203.65,40,
203.699,79,
203.747,81,
203.795,70,
203.844,30,
203.892,38,
203.941,88,
203.989,131,
204.037,65,
204.086,86,
204.134,33,
204.182,61,
204.23,79,
204.279,77,
204.327,75,
204.375,45,
204.424,59,
204.472,52,
204.52,74,
204.569,68,
204.617,77,
204.665,40,
204.713,81,
204.762,84,
204.81,52,
204.858,97,
204.906,76,
204.955,68,
205.003,38,
205.051,65,
205.099,100,
205.147,90,
205.196,45,
205.244,79,
205.292,61,
205.34,86,
205.388,98,
205.437,89,
205.485,77,
205.533,91,
205.581,45,
205.629,55,
205.677,90,
205.725,81,
205.774,79,
205.822,88,
205.87,47,
205.918,106,
205.966,114,
206.014,104,
206.062,95,
206.11,88,
206.158,122,
206.207,117,
206.255,103,
206.303,108,
206.351,83,
206.399,51,
206.447,131,
206.495,107,
206.543,82,
206.591,104,
206.639,47,
206.687,104,
206.735,117,
206.783,85,
206.831,83,
206.879,74,
206.927,72,
206.975,74,
207.023,164,
207.071,113,
207.119,97,
207.167,89,
207.215,89,
207.263,98,
207.311,96,
207.359,71,
207.407,112,
207.455,74,
207.503,86,
207.551,96,
207.599,92,
207.646,91,
207.694,89,
207.742,68,
207.79,79,
207.838,95,
207.886,122,
207.934,61,
207.982,72,
208.03,70,
208.077,70,
208.125,129,
