ReocrdTime: _20250426_104143
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,48,
195.938,48,
195.987,63,
196.037,48,
196.086,35,
196.135,48,
196.184,49,
196.233,74,
196.283,34,
196.332,48,
196.381,74,
196.43,52,
196.479,75,
196.529,41,
196.578,63,
196.627,18,
196.676,71,
196.725,70,
196.774,48,
196.824,37,
196.873,41,
196.922,52,
196.971,54,
197.02,51,
197.069,42,
197.118,68,
197.168,41,
197.217,72,
197.266,39,
197.315,78,
197.364,61,
197.413,62,
197.462,24,
197.511,52,
197.56,68,
197.609,50,
197.658,70,
197.707,76,
197.756,73,
197.805,56,
197.854,73,
197.904,56,
197.953,76,
198.002,79,
198.051,59,
198.1,60,
198.149,83,
198.198,117,
198.247,77,
198.296,74,
198.345,69,
198.393,43,
198.442,95,
198.491,119,
198.54,81,
198.589,41,
198.638,68,
198.687,122,
198.736,135,
198.785,124,
198.834,192,
198.883,169,
198.932,147,
198.981,172,
199.03,127,
199.079,136,
199.127,56,
199.176,63,
199.225,89,
199.274,63,
199.323,89,
199.372,84,
199.421,74,
199.47,43,
199.518,97,
199.567,54,
199.616,108,
199.665,65,
199.714,52,
199.763,56,
199.811,52,
199.86,89,
199.909,61,
199.958,59,
200.007,34,
200.055,55,
200.104,63,
200.153,74,
200.202,51,
200.25,11,
200.299,54,
200.348,66,
200.397,79,
200.445,61,
200.494,43,
200.543,62,
200.592,40,
200.64,58,
200.689,65,
200.738,74,
200.787,40,
200.835,50,
200.884,40,
200.933,88,
200.981,81,
201.03,50,
201.079,78,
201.127,79,
201.176,104,
201.225,111,
201.273,83,
201.322,47,
201.371,50,
201.419,63,
201.468,95,
201.516,101,
201.565,52,
201.614,108,
201.662,68,
201.711,38,
201.759,75,
201.808,63,
201.857,64,
201.905,67,
201.954,84,
202.002,106,
202.051,86,
202.099,81,
202.148,61,
202.197,65,
202.245,77,
202.294,57,
202.342,88,
202.391,80,
202.439,97,
202.488,84,
202.536,104,
202.585,128,
202.633,106,
202.682,68,
202.73,72,
202.779,64,
202.827,65,
202.876,82,
202.924,44,
202.973,106,
203.021,61,
203.069,87,
203.118,93,
203.166,91,
203.215,106,
203.263,71,
203.312,48,
203.36,65,
203.408,99,
203.457,81,
203.505,93,
203.554,63,
203.602,33,
203.65,51,
203.699,88,
203.747,86,
203.795,101,
203.844,56,
203.892,75,
203.941,115,
203.989,137,
204.037,94,
204.086,84,
204.134,65,
204.182,97,
204.23,95,
204.279,109,
204.327,97,
204.375,72,
204.424,75,
204.472,110,
204.52,74,
204.569,91,
204.617,106,
204.665,65,
204.713,108,
204.762,106,
204.81,81,
204.858,108,
204.906,92,
204.955,77,
205.003,81,
205.051,97,
205.099,120,
205.147,131,
205.196,84,
205.244,95,
205.292,97,
205.34,122,
205.388,129,
205.437,107,
205.485,101,
205.533,104,
205.581,88,
205.629,120,
205.677,145,
205.725,116,
205.774,141,
205.822,185,
205.87,151,
205.918,137,
205.966,188,
206.014,104,
206.062,160,
206.11,115,
206.158,133,
206.207,138,
206.255,112,
206.303,128,
206.351,115,
206.399,124,
206.447,158,
206.495,136,
206.543,143,
206.591,152,
206.639,97,
206.687,142,
206.735,124,
206.783,122,
206.831,133,
206.879,122,
206.927,104,
206.975,148,
207.023,140,
207.071,151,
207.119,145,
207.167,154,
207.215,149,
207.263,158,
207.311,165,
207.359,136,
207.407,124,
207.455,127,
207.503,149,
207.551,118,
207.599,126,
207.646,169,
207.694,80,
207.742,100,
207.79,128,
207.838,127,
207.886,185,
207.934,138,
207.982,70,
208.03,133,
208.077,119,
208.125,124,
208.173,127,
208.221,156,
208.269,103,
208.317,166,
208.365,132,
208.412,115,
208.46,120,
208.508,121,
208.556,109,
208.604,179,
208.651,156,
208.699,129,
208.747,111,
208.795,82,
208.843,147,
208.89,151,
208.938,186,
208.986,138,
209.034,81,
209.081,135,
209.129,135,
209.177,152,
209.225,174,
209.272,153,
209.32,140,
209.368,125,
209.415,97,
209.463,174,
209.511,176,
209.559,116,
209.606,145,
209.654,140,
209.702,138,
209.749,172,
209.797,145,
209.845,149,
209.892,127,
209.94,135,
209.988,151,
210.035,107,
210.083,112,
210.13,138,
210.178,178,
210.226,187,
210.273,169,
210.321,205,
210.368,118,
210.416,142,
210.464,149,
210.511,183,
210.559,160,
210.606,181,
210.654,145,
210.701,153,
210.749,134,
210.797,184,
210.844,173,
210.892,177,
210.939,135,
210.987,160,
211.034,144,
