ReocrdTime: _20250426_131754
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,17,
195.938,17,
195.987,22,
196.037,16,
196.086,28,
196.135,1,
196.184,24,
196.233,43,
196.283,3,
196.332,0,
196.381,56,
196.43,4,
196.479,49,
196.529,-17,
196.578,16,
196.627,-16,
196.676,21,
196.725,40,
196.774,37,
196.824,19,
196.873,-15,
196.922,21,
196.971,13,
197.02,11,
197.069,-7,
197.118,18,
197.168,10,
197.217,-1,
197.266,11,
197.315,35,
197.364,3,
197.413,12,
197.462,-14,
197.511,5,
197.56,32,
197.609,9,
197.658,-2,
197.707,11,
197.756,-6,
197.805,9,
197.854,25,
197.904,-12,
197.953,-7,
198.002,3,
198.051,18,
198.1,4,
198.149,13,
198.198,36,
198.247,3,
198.296,20,
198.345,18,
198.393,-13,
198.442,45,
198.491,27,
198.54,22,
198.589,-24,
198.638,0,
198.687,36,
198.736,66,
198.785,9,
198.834,30,
198.883,11,
198.932,38,
198.981,62,
199.03,36,
199.079,38,
199.127,-16,
199.176,31,
199.225,2,
199.274,29,
199.323,5,
199.372,36,
199.421,9,
199.47,-8,
199.518,42,
199.567,23,
199.616,45,
199.665,-30,
199.714,-3,
199.763,34,
199.811,49,
199.86,23,
199.909,21,
199.958,2,
200.007,-3,
200.055,10,
200.104,16,
200.153,7,
200.202,26,
200.25,4,
200.299,23,
200.348,9,
200.397,26,
200.445,16,
200.494,20,
200.543,26,
200.592,-14,
200.64,22,
200.689,4,
200.738,22,
200.787,4,
200.835,-9,
200.884,-12,
200.933,24,
200.981,31,
201.03,27,
201.079,0,
201.127,7,
201.176,39,
201.225,17,
201.273,29,
201.322,20,
201.371,3,
201.419,36,
201.468,14,
201.516,24,
201.565,-14,
201.614,61,
201.662,14,
201.711,-3,
201.759,14,
201.808,5,
201.857,18,
201.905,13,
201.954,50,
202.002,36,
202.051,16,
202.099,27,
202.148,7,
202.197,21,
202.245,11,
202.294,27,
202.342,52,
202.391,39,
202.439,57,
202.488,7,
202.536,43,
202.585,43,
202.633,39,
202.682,37,
202.73,59,
202.779,27,
202.827,29,
202.876,43,
202.924,52,
202.973,59,
203.021,7,
203.069,18,
203.118,41,
203.166,38,
203.215,45,
203.263,28,
203.312,43,
203.36,18,
203.408,14,
203.457,22,
203.505,23,
203.554,13,
203.602,-2,
203.65,13,
203.699,29,
203.747,33,
203.795,29,
203.844,3,
203.892,7,
203.941,65,
203.989,79,
204.037,43,
204.086,38,
204.134,22,
204.182,8,
204.23,36,
204.279,14,
204.327,11,
204.375,30,
204.424,38,
204.472,22,
204.52,42,
204.569,38,
204.617,36,
204.665,7,
204.713,25,
204.762,25,
204.81,22,
204.858,43,
204.906,49,
204.955,23,
205.003,27,
205.051,25,
205.099,52,
205.147,68,
205.196,36,
205.244,61,
205.292,18,
205.34,13,
205.388,60,
205.437,48,
205.485,45,
205.533,62,
205.581,9,
205.629,19,
205.677,65,
205.725,63,
205.774,55,
205.822,86,
205.87,0,
205.918,24,
205.966,70,
206.014,30,
206.062,22,
206.11,21,
206.158,40,
206.207,29,
206.255,36,
206.303,56,
206.351,42,
206.399,18,
206.447,61,
206.495,37,
206.543,57,
206.591,61,
206.639,14,
206.687,51,
206.735,36,
206.783,52,
206.831,25,
206.879,45,
206.927,29,
206.975,35,
207.023,61,
207.071,52,
207.119,31,
207.167,70,
207.215,41,
207.263,39,
207.311,72,
207.359,25,
207.407,43,
207.455,40,
207.503,34,
207.551,39,
207.599,38,
207.646,59,
207.694,43,
207.742,47,
207.79,45,
207.838,48,
207.886,64,
207.934,81,
207.982,24,
208.03,55,
208.077,47,
208.125,54,
208.173,75,
208.221,61,
208.269,56,
208.317,91,
208.365,26,
208.412,56,
208.46,41,
208.508,46,
208.556,66,
208.604,55,
208.651,24,
208.699,60,
208.747,56,
208.795,18,
208.843,43,
208.89,36,
208.938,77,
208.986,25,
209.034,36,
209.081,54,
209.129,56,
209.177,35,
209.225,72,
209.272,72,
209.32,47,
209.368,61,
209.415,23,
209.463,57,
209.511,63,
209.559,36,
209.606,73,
209.654,49,
209.702,27,
209.749,70,
209.797,59,
209.845,63,
209.892,27,
209.94,61,
209.988,47,
210.035,48,
210.083,36,
210.13,92,
210.178,95,
210.226,72,
210.273,63,
210.321,70,
210.368,36,
210.416,50,
210.464,43,
210.511,61,
210.559,38,
210.606,79,
210.654,79,
210.701,47,
210.749,54,
210.797,61,
210.844,92,
210.892,59,
210.939,54,
210.987,76,
211.034,54,
211.082,79,
211.129,75,
211.177,73,
211.224,83,
211.272,72,
211.319,27,
211.367,46,
211.414,70,
211.462,122,
211.509,102,
211.556,64,
211.604,51,
211.651,107,
211.699,64,
211.746,57,
211.794,74,
211.841,70,
211.889,64,
211.936,54,
211.983,61,
212.031,58,
212.078,65,
212.125,99,
212.173,67,
212.22,101,
212.268,63,
212.315,99,
212.362,115,
212.41,151,
212.457,177,
212.504,129,
212.552,79,
212.599,88,
212.646,54,
212.694,95,
212.741,77,
212.788,76,
212.836,102,
212.883,58,
212.93,78,
212.977,52,
213.025,101,
213.072,63,
213.119,70,
213.167,110,
213.214,71,
213.261,101,
213.308,81,
213.356,97,
213.403,119,
213.45,45,
213.497,70,
213.544,93,
213.592,70,
213.639,79,
213.686,79,
213.733,62,
213.78,77,
213.828,52,
213.875,85,
213.922,59,
213.969,93,
214.016,64,
214.063,63,
214.111,45,
214.158,75,
214.205,52,
214.252,106,
214.299,47,
214.346,82,
214.393,98,
214.44,96,
214.488,84,
214.535,73,
214.582,95,
214.629,128,
214.676,94,
214.723,65,
214.77,95,
214.817,106,
214.864,95,
214.911,74,
214.958,97,
215.005,88,
215.052,86,
215.099,57,
215.146,99,
215.193,77,
215.24,75,
215.287,86,
215.334,121,
215.381,93,
215.428,97,
215.475,63,
215.522,70,
215.569,91,
215.616,49,
215.663,92,
215.71,96,
215.757,77,
215.804,101,
215.851,66,
215.898,61,
215.945,72,
215.992,68,
216.039,106,
216.085,90,
216.132,77,
216.179,72,
216.226,62,
216.273,87,
216.32,115,
216.367,108,
216.414,98,
216.461,89,
216.507,94,
216.554,73,
216.601,89,
216.648,122,
216.695,98,
216.742,106,
216.788,99,
216.835,67,
216.882,55,
216.929,67,
216.976,94,
217.022,70,
217.069,86,
217.116,58,
217.163,96,
217.209,90,
217.256,88,
217.303,95,
217.35,61,
217.396,125,
217.443,133,
217.49,115,
217.537,96,
217.583,93,
217.63,98,
217.677,79,
217.724,74,
217.77,102,
217.817,109,
217.864,74,
217.91,88,
217.957,101,
218.004,97,
218.05,106,
218.097,91,
218.144,54,
218.19,89,
218.237,81,
218.283,67,
218.33,76,
218.377,83,
218.423,91,
218.47,95,
218.517,73,
218.563,104,
218.61,86,
218.656,84,
218.703,116,
218.75,99,
218.796,121,
218.843,152,
218.889,117,
218.936,82,
218.982,43,
219.029,83,
219.075,105,
219.122,77,
219.168,114,
219.215,109,
219.261,104,
219.308,107,
219.354,108,
219.401,104,
219.447,107,
219.494,90,
219.54,66,
219.587,102,
219.633,104,
219.68,79,
219.726,76,
219.773,113,
219.819,86,
219.866,140,
219.912,81,
219.958,148,
220.005,99,
220.051,144,
220.098,111,
220.144,156,
220.19,93,
220.237,120,
220.283,84,
220.33,85,
220.376,110,
220.422,95,
220.469,126,
220.515,96,
220.561,131,
220.608,129,
220.654,115,
220.7,91,
220.747,108,
220.793,132,
220.839,156,
220.886,145,
220.932,109,
220.978,147,
221.025,181,
221.071,177,
221.117,182,
221.163,239,
221.21,191,
221.256,127,
221.302,150,
221.348,128,
221.395,111,
221.441,131,
221.487,94,
221.533,122,
221.58,97,
221.626,159,
221.672,203,
221.718,249,
221.764,167,
221.811,154,
221.857,136,
221.903,134,
221.949,88,
221.995,104,
222.041,147,
222.088,136,
222.134,108,
222.18,133,
222.226,125,
222.272,107,
222.318,136,
222.364,90,
222.411,70,
222.457,119,
222.503,125,
222.549,115,
222.595,150,
222.641,88,
222.687,124,
222.733,104,
222.779,123,
222.825,129,
222.871,138,
222.917,147,
222.963,137,
223.009,118,
223.055,132,
223.102,110,
223.148,113,
223.194,120,
223.24,94,
223.286,99,
223.332,95,
223.378,139,
223.424,99,
223.469,124,
223.515,113,
223.561,150,
223.607,155,
223.653,99,
223.699,122,
223.745,114,
223.791,69,
223.837,134,
223.883,106,
223.929,122,
223.975,122,
224.021,127,
224.067,88,
224.113,165,
224.158,122,
224.204,116,
224.25,172,
224.296,108,
224.342,176,
224.388,123,
224.434,135,
224.48,94,
224.525,106,
224.571,111,
224.617,105,
224.663,132,
224.709,124,
224.754,117,
224.8,106,
224.846,106,
224.892,139,
224.938,134,
224.983,97,
225.029,79,
225.075,108,
225.121,124,
225.167,146,
225.212,79,
225.258,84,
225.304,111,
225.35,129,
225.395,108,
225.441,93,
225.487,129,
225.532,102,
225.578,84,
225.624,111,
225.67,118,
225.715,122,
225.761,90,
225.807,134,
225.852,103,
225.898,127,
225.944,126,
225.989,163,
226.035,133,
226.08,88,
226.126,140,
226.172,85,
226.217,172,
226.263,172,
226.309,147,
226.354,142,
226.4,220,
226.445,141,
226.491,174,
226.537,145,
226.582,127,
226.628,113,
226.673,142,
226.719,112,
226.764,143,
226.81,131,
226.855,151,
226.901,208,
226.947,183,
226.992,230,
227.038,184,
227.083,112,
227.129,136,
227.174,176,
227.22,118,
227.265,140,
227.311,186,
227.356,143,
227.402,129,
227.447,122,
227.492,156,
227.538,95,
227.583,140,
227.629,125,
227.674,127,
227.72,164,
227.765,114,
227.81,101,
227.856,115,
227.901,102,
227.947,131,
227.992,93,
228.037,117,
228.083,126,
228.128,122,
228.174,109,
228.219,124,
228.264,136,
228.31,87,
228.355,127,
228.4,117,
228.446,114,
228.491,161,
228.536,151,
228.582,163,
228.627,165,
228.672,88,
228.717,111,
228.763,107,
228.808,138,
228.853,127,
228.899,154,
228.944,170,
228.989,119,
229.034,145,
229.08,147,
229.125,160,
229.17,129,
229.215,162,
229.261,154,
229.306,174,
229.351,155,
229.396,194,
229.441,145,
229.487,226,
229.532,174,
229.577,253,
229.622,183,
229.667,222,
229.712,212,
229.758,233,
229.803,187,
229.848,170,
229.893,158,
229.938,182,
229.983,140,
230.028,122,
230.074,183,
230.119,163,
230.164,140,
230.209,126,
230.254,155,
230.299,139,
230.344,172,
230.389,186,
230.434,137,
230.479,158,
230.524,149,
230.569,102,
230.614,129,
230.66,160,
230.705,159,
230.75,150,
230.795,95,
230.84,167,
230.885,150,
230.93,158,
230.975,149,
231.02,119,
231.065,106,
231.11,185,
231.155,133,
231.199,160,
231.244,111,
231.289,102,
231.334,152,
231.379,142,
231.424,174,
231.469,162,
231.514,153,
231.559,97,
231.604,172,
231.649,113,
231.694,132,
231.739,149,
231.783,111,
231.828,156,
231.873,147,
231.918,163,
231.963,177,
232.008,160,
232.053,95,
232.098,138,
232.142,124,
232.187,131,
232.232,176,
232.277,192,
232.322,123,
232.366,165,
232.411,143,
232.456,147,
232.501,176,
232.546,138,
232.59,125,
232.635,192,
232.68,165,
232.725,163,
232.769,143,
232.814,126,
232.859,133,
232.904,127,
232.948,118,
232.993,147,
233.038,164,
233.083,156,
233.127,153,
233.172,108,
233.217,172,
233.261,160,
233.306,149,
233.351,171,
233.395,134,
233.44,127,
233.485,166,
233.529,127,
233.574,118,
233.619,104,
233.663,149,
233.708,151,
233.752,169,
233.797,178,
233.842,161,
233.886,154,
233.931,172,
233.975,147,
234.02,165,
234.065,178,
234.109,122,
234.154,167,
234.198,159,
234.243,188,
234.287,136,
234.332,170,
234.377,160,
234.421,172,
234.466,173,
234.51,184,
234.555,212,
234.599,178,
234.644,152,
234.688,176,
234.733,166,
234.777,168,
234.822,158,
234.866,152,
234.91,154,
234.955,163,
234.999,186,
235.044,198,
235.088,141,
235.133,135,
235.177,136,
235.221,170,
235.266,146,
235.31,140,
235.355,138,
235.399,140,
235.443,143,
235.488,130,
235.532,145,
235.577,166,
235.621,138,
235.665,72,
235.71,158,
235.754,187,
235.798,122,
235.843,133,
235.887,169,
235.931,154,
235.976,165,
236.02,161,
236.064,195,
236.109,146,
236.153,149,
236.197,156,
236.241,158,
236.286,158,
236.33,138,
236.374,212,
236.418,183,
236.463,172,
236.507,238,
236.551,193,
236.595,233,
236.64,126,
236.684,194,
236.728,300,
236.772,357,
236.816,287,
236.861,208,
236.905,163,
236.949,192,
236.993,213,
237.037,208,
237.082,185,
237.126,204,
237.17,165,
237.214,231,
237.258,285,
237.302,332,
237.346,297,
237.39,326,
237.435,283,
237.479,272,
237.523,212,
237.567,219,
237.611,192,
237.655,138,
237.699,159,
237.743,187,
237.787,212,
237.831,192,
237.875,169,
237.919,145,
237.963,140,
238.008,201,
238.052,181,
238.096,176,
238.14,186,
238.184,258,
238.228,224,
238.272,217,
238.316,178,
238.36,183,
238.404,208,
238.447,162,
238.491,170,
238.535,153,
238.579,172,
238.623,167,
238.667,169,
238.711,138,
238.755,170,
238.799,147,
238.843,164,
238.887,230,
238.931,172,
238.975,193,
239.019,179,
239.062,179,
239.106,187,
239.15,157,
239.194,135,
239.238,151,
239.282,176,
239.326,203,
239.369,204,
239.413,138,
239.457,177,
239.501,189,
239.545,176,
239.589,196,
239.632,199,
239.676,178,
239.72,147,
239.764,163,
239.807,192,
239.851,153,
239.895,180,
239.939,142,
239.983,157,
240.026,206,
240.07,156,
240.114,153,
240.158,147,
240.201,111,
240.245,165,
240.289,158,
240.332,182,
240.376,176,
240.42,122,
240.463,181,
240.507,151,
240.551,206,
240.594,163,
240.638,185,
240.682,195,
240.725,146,
240.769,135,
240.813,181,
240.856,181,
240.9,169,
240.944,133,
240.987,151,
241.031,177,
241.074,204,
241.118,219,
241.162,120,
241.205,208,
241.249,166,
241.292,183,
241.336,192,
241.379,170,
241.423,92,
241.466,167,
241.51,102,
241.554,147,
241.597,187,
241.641,138,
241.684,167,
241.728,172,
241.771,162,
241.815,175,
241.858,162,
241.902,151,
241.945,86,
241.989,212,
242.032,168,
242.075,172,
242.119,142,
242.162,153,
242.206,93,
242.249,154,
242.293,138,
242.336,183,
242.379,157,
242.423,143,
242.466,138,
242.51,172,
242.553,183,
242.596,165,
242.64,149,
242.683,125,
242.727,169,
242.77,160,
242.813,170,
242.857,145,
242.9,115,
242.943,125,
242.987,210,
243.03,208,
243.073,197,
243.116,148,
243.16,171,
243.203,114,
243.246,148,
243.29,192,
243.333,183,
243.376,138,
243.419,118,
243.463,216,
243.506,301,
243.549,299,
243.592,233,
243.636,199,
243.679,147,
243.722,179,
243.765,172,
243.809,165,
243.852,158,
243.895,160,
243.938,201,
243.981,145,
244.024,184,
244.068,183,
244.111,203,
244.154,154,
244.197,138,
244.24,138,
244.283,170,
244.327,205,
244.37,159,
244.413,194,
244.456,115,
244.499,124,
244.542,165,
244.585,167,
244.628,143,
244.671,152,
244.714,156,
244.757,190,
244.801,145,
244.844,149,
244.887,148,
244.93,106,
244.973,111,
245.016,149,
245.059,160,
245.102,117,
245.145,151,
245.188,137,
245.231,154,
245.274,147,
245.317,144,
245.36,118,
245.403,122,
245.446,147,
245.489,164,
245.532,155,
245.575,140,
245.617,118,
245.66,150,
245.703,134,
245.746,136,
245.789,165,
245.832,183,
245.875,138,
245.918,141,
245.961,201,
246.004,140,
246.047,199,
246.089,138,
246.132,162,
246.175,136,
246.218,165,
246.261,156,
246.304,169,
246.347,154,
246.389,145,
246.432,115,
246.475,165,
246.518,194,
246.561,167,
246.603,140,
246.646,152,
246.689,158,
246.732,158,
246.775,129,
246.817,124,
246.86,138,
246.903,136,
246.946,192,
246.988,189,
247.031,186,
247.074,205,
247.116,153,
247.159,180,
247.202,127,
247.245,162,
247.287,185,
247.33,203,
247.373,134,
247.415,156,
247.458,172,
247.501,147,
247.543,136,
247.586,132,
247.629,169,
247.671,144,
247.714,197,
247.756,230,
247.799,258,
247.842,579,
247.884,589,
247.927,644,
247.97,398,
248.012,290,
248.055,282,
248.097,188,
248.14,215,
248.182,178,
248.225,156,
248.267,220,
248.31,235,
248.353,195,
248.395,194,
248.438,214,
248.48,197,
248.523,183,
248.565,160,
248.608,155,
248.65,190,
248.693,190,
248.735,163,
248.778,219,
248.82,147,
248.863,221,
248.905,183,
248.947,165,
248.99,148,
249.032,172,
249.075,183,
249.117,213,
249.16,183,
249.202,173,
249.244,178,
249.287,139,
249.329,172,
249.372,127,
249.414,195,
249.456,149,
249.499,122,
249.541,153,
249.583,145,
249.626,149,
249.668,131,
249.71,156,
249.753,165,
249.795,147,
249.837,142,
249.88,152,
249.922,184,
249.964,173,
250.007,140,
250.049,145,
250.091,180,
250.133,161,
250.176,158,
250.218,172,
250.26,181,
250.302,148,
250.345,153,
250.387,165,
250.429,122,
250.471,140,
250.513,126,
250.556,129,
250.598,158,
250.64,273,
250.682,473,
250.724,505,
250.767,463,
250.809,256,
250.851,237,
250.893,188,
250.935,140,
250.977,156,
251.019,181,
251.062,208,
251.104,230,
251.146,238,
251.188,197,
251.23,172,
251.272,208,
251.314,111,
251.356,208,
251.398,312,
251.44,450,
251.483,541,
251.525,358,
251.567,416,
251.609,787,
251.651,895,
251.693,709,
251.735,349,
251.777,314,
251.819,238,
251.861,303,
251.903,404,
251.945,359,
251.987,391,
252.029,224,
252.071,218,
252.113,188,
252.155,194,
252.197,155,
252.239,147,
252.281,214,
252.322,264,
252.364,328,
252.406,414,
252.448,578,
252.49,497,
252.532,255,
252.574,260,
252.616,188,
252.658,195,
252.7,158,
252.741,232,
252.783,226,
252.825,467,
252.867,493,
252.909,534,
252.951,348,
252.993,246,
253.034,211,
253.076,206,
253.118,169,
253.16,172,
253.202,158,
253.243,190,
253.285,194,
253.327,156,
253.369,167,
253.41,143,
253.452,161,
253.494,154,
253.536,170,
253.577,181,
253.619,164,
253.661,156,
253.703,138,
253.744,185,
253.786,154,
253.828,113,
253.87,140,
253.911,179,
253.953,152,
253.995,176,
254.036,136,
254.078,160,
254.12,184,
254.161,159,
254.203,176,
254.244,183,
254.286,174,
254.328,175,
254.369,150,
254.411,103,
254.453,201,
254.494,115,
254.536,153,
254.577,170,
254.619,147,
