ReocrdTime: _20250426_131800
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,1,
195.938,1,
195.987,6,
196.037,30,
196.086,78,
196.135,23,
196.184,15,
196.233,26,
196.283,14,
196.332,27,
196.381,23,
196.43,29,
196.479,22,
196.529,19,
196.578,63,
196.627,9,
196.676,55,
196.725,18,
196.774,10,
196.824,7,
196.873,1,
196.922,55,
196.971,16,
197.02,20,
197.069,-10,
197.118,19,
197.168,28,
197.217,29,
197.266,14,
197.315,12,
197.364,28,
197.413,8,
197.462,-11,
197.511,30,
197.56,32,
197.609,12,
197.658,14,
197.707,15,
197.756,14,
197.805,11,
197.854,30,
197.904,-21,
197.953,9,
198.002,14,
198.051,7,
198.1,20,
198.149,34,
198.198,20,
198.247,32,
198.296,47,
198.345,40,
198.393,41,
198.442,20,
198.491,49,
198.54,27,
198.589,10,
198.638,23,
198.687,38,
198.736,36,
198.785,16,
198.834,72,
198.883,63,
198.932,65,
198.981,68,
199.03,28,
199.079,54,
199.127,25,
199.176,41,
199.225,29,
199.274,34,
199.323,16,
199.372,77,
199.421,49,
199.47,7,
199.518,44,
199.567,16,
199.616,47,
199.665,59,
199.714,31,
199.763,52,
199.811,24,
199.86,35,
199.909,45,
199.958,32,
200.007,20,
200.055,48,
200.104,41,
200.153,24,
200.202,33,
200.25,31,
200.299,47,
200.348,37,
200.397,31,
200.445,43,
200.494,15,
200.543,48,
200.592,24,
200.64,49,
200.689,29,
200.738,32,
200.787,45,
200.835,38,
200.884,18,
200.933,43,
200.981,29,
201.03,36,
201.079,22,
201.127,46,
201.176,73,
201.225,23,
201.273,38,
201.322,4,
201.371,43,
201.419,50,
201.468,52,
201.516,47,
201.565,25,
201.614,68,
201.662,43,
201.711,36,
201.759,43,
201.808,-9,
201.857,55,
201.905,18,
201.954,74,
202.002,90,
202.051,39,
202.099,38,
202.148,43,
202.197,50,
202.245,74,
202.294,48,
202.342,42,
202.391,28,
202.439,68,
202.488,52,
202.536,95,
202.585,65,
202.633,45,
202.682,52,
202.73,36,
202.779,44,
202.827,67,
202.876,45,
202.924,32,
202.973,63,
203.021,35,
203.069,36,
203.118,66,
203.166,63,
203.215,72,
203.263,28,
203.312,39,
203.36,59,
203.408,54,
203.457,15,
203.505,36,
203.554,31,
203.602,40,
203.65,36,
203.699,63,
203.747,40,
203.795,67,
203.844,34,
203.892,56,
203.941,61,
203.989,72,
204.037,15,
204.086,82,
204.134,40,
204.182,74,
204.23,68,
204.279,68,
204.327,59,
204.375,39,
204.424,55,
204.472,96,
204.52,70,
204.569,25,
204.617,31,
204.665,36,
204.713,67,
204.762,79,
204.81,56,
204.858,72,
204.906,43,
204.955,48,
205.003,74,
205.051,77,
205.099,77,
205.147,82,
205.196,45,
205.244,59,
205.292,56,
205.34,38,
205.388,69,
205.437,46,
205.485,50,
205.533,59,
205.581,47,
205.629,53,
205.677,88,
205.725,54,
205.774,82,
205.822,79,
205.87,52,
205.918,45,
205.966,70,
206.014,82,
206.062,61,
206.11,73,
206.158,70,
206.207,65,
206.255,38,
206.303,47,
206.351,65,
206.399,83,
206.447,118,
206.495,80,
206.543,64,
206.591,77,
206.639,38,
206.687,88,
206.735,97,
206.783,52,
206.831,72,
206.879,97,
206.927,59,
206.975,97,
207.023,115,
207.071,69,
207.119,65,
207.167,102,
207.215,106,
207.263,106,
207.311,119,
207.359,55,
207.407,65,
207.455,90,
207.503,79,
207.551,78,
207.599,70,
207.646,84,
207.694,84,
207.742,64,
207.79,94,
207.838,100,
207.886,129,
207.934,72,
207.982,78,
208.03,93,
208.077,88,
208.125,91,
208.173,99,
208.221,95,
208.269,88,
208.317,125,
208.365,96,
208.412,101,
208.46,61,
208.508,80,
208.556,93,
208.604,107,
208.651,74,
208.699,94,
208.747,72,
208.795,59,
208.843,81,
208.89,63,
208.938,120,
208.986,71,
209.034,54,
209.081,93,
209.129,88,
209.177,107,
209.225,149,
209.272,92,
209.32,81,
209.368,111,
209.415,95,
209.463,129,
209.511,102,
209.559,100,
209.606,99,
209.654,104,
209.702,115,
209.749,86,
209.797,77,
209.845,95,
209.892,93,
209.94,113,
209.988,128,
210.035,90,
210.083,61,
210.13,110,
210.178,120,
210.226,120,
210.273,103,
210.321,74,
210.368,70,
210.416,101,
210.464,106,
210.511,115,
210.559,108,
210.606,113,
210.654,61,
210.701,88,
210.749,113,
210.797,130,
210.844,101,
210.892,120,
210.939,102,
210.987,94,
211.034,120,
211.082,129,
211.129,95,
211.177,84,
211.224,106,
211.272,111,
211.319,110,
211.367,118,
211.414,134,
211.462,142,
211.509,92,
211.556,111,
211.604,115,
211.651,154,
211.699,72,
211.746,111,
211.794,127,
211.841,137,
211.889,138,
211.936,103,
211.983,86,
212.031,133,
212.078,112,
212.125,174,
212.173,171,
212.22,126,
212.268,146,
212.315,186,
212.362,242,
212.41,318,
212.457,351,
212.504,260,
212.552,185,
212.599,154,
212.646,163,
212.694,125,
212.741,154,
212.788,165,
212.836,156,
212.883,122,
212.93,164,
212.977,137,
213.025,165,
213.072,108,
213.119,146,
213.167,135,
213.214,161,
213.261,144,
213.308,171,
213.356,121,
213.403,151,
213.45,120,
213.497,151,
213.544,125,
213.592,146,
213.639,129,
213.686,160,
213.733,114,
213.78,149,
213.828,129,
213.875,144,
213.922,140,
213.969,120,
214.016,140,
214.063,161,
214.111,131,
214.158,123,
214.205,112,
214.252,144,
214.299,103,
214.346,177,
214.393,186,
214.44,179,
214.488,120,
214.535,125,
214.582,170,
214.629,162,
214.676,108,
214.723,158,
214.77,153,
214.817,95,
214.864,127,
214.911,146,
214.958,145,
215.005,190,
215.052,149,
215.099,144,
215.146,163,
215.193,179,
215.24,156,
215.287,138,
215.334,178,
215.381,179,
215.428,152,
215.475,153,
215.522,116,
215.569,136,
215.616,162,
215.663,171,
215.71,166,
215.757,150,
215.804,171,
215.851,139,
215.898,106,
215.945,201,
215.992,151,
216.039,184,
216.085,174,
216.132,155,
216.179,167,
216.226,156,
216.273,122,
216.32,185,
216.367,183,
216.414,186,
216.461,168,
216.507,173,
216.554,197,
216.601,163,
216.648,187,
216.695,184,
216.742,225,
216.788,194,
216.835,144,
216.882,147,
216.929,151,
216.976,147,
217.022,137,
217.069,210,
217.116,144,
217.163,147,
217.209,169,
217.256,195,
217.303,199,
217.35,150,
217.396,211,
217.443,160,
217.49,190,
217.537,195,
217.583,221,
217.63,158,
217.677,180,
217.724,138,
217.77,169,
217.817,204,
217.864,198,
217.91,167,
217.957,142,
218.004,174,
218.05,185,
218.097,181,
218.144,137,
218.19,150,
218.237,167,
218.283,180,
218.33,210,
218.377,174,
218.423,161,
218.47,163,
218.517,116,
218.563,205,
218.61,204,
218.656,238,
218.703,154,
218.75,158,
218.796,208,
