ReocrdTime: _20250426_112112
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,14,
195.938,14,
195.987,56,
196.037,34,
196.086,48,
196.135,34,
196.184,29,
196.233,42,
196.283,12,
196.332,43,
196.381,27,
196.43,38,
196.479,41,
196.529,21,
196.578,36,
196.627,24,
196.676,80,
196.725,49,
196.774,48,
196.824,0,
196.873,8,
196.922,82,
196.971,36,
197.02,25,
197.069,15,
197.118,28,
197.168,23,
197.217,34,
197.266,36,
197.315,64,
197.364,23,
197.413,14,
197.462,25,
197.511,48,
197.56,73,
197.609,32,
197.658,34,
197.707,43,
197.756,57,
197.805,68,
197.854,62,
197.904,45,
197.953,45,
198.002,23,
198.051,64,
198.1,56,
198.149,50,
198.198,61,
198.247,59,
198.296,33,
198.345,65,
198.393,34,
198.442,49,
198.491,47,
198.54,60,
198.589,39,
198.638,72,
198.687,74,
198.736,102,
198.785,109,
198.834,115,
198.883,135,
198.932,149,
198.981,152,
199.03,91,
199.079,61,
199.127,56,
199.176,77,
199.225,59,
199.274,54,
199.323,20,
199.372,77,
199.421,72,
199.47,39,
199.518,69,
199.567,57,
199.616,69,
199.665,54,
199.714,49,
199.763,52,
199.811,72,
199.86,46,
199.909,45,
199.958,45,
200.007,45,
200.055,75,
200.104,54,
200.153,36,
200.202,33,
200.25,15,
200.299,70,
200.348,43,
200.397,56,
200.445,57,
200.494,34,
200.543,39,
200.592,20,
200.64,47,
200.689,34,
200.738,43,
200.787,25,
200.835,50,
200.884,40,
200.933,47,
200.981,22,
201.03,45,
201.079,17,
201.127,55,
201.176,84,
201.225,73,
201.273,48,
201.322,27,
201.371,38,
201.419,50,
201.468,73,
201.516,65,
201.565,20,
201.614,88,
201.662,66,
201.711,13,
201.759,54,
201.808,48,
201.857,55,
201.905,61,
201.954,86,
202.002,81,
202.051,64,
202.099,40,
202.148,17,
202.197,52,
202.245,58,
202.294,68,
202.342,83,
202.391,46,
202.439,66,
202.488,84,
202.536,146,
202.585,81,
202.633,70,
202.682,75,
202.73,52,
202.779,70,
202.827,67,
202.876,57,
202.924,78,
202.973,57,
203.021,55,
203.069,47,
203.118,82,
203.166,52,
203.215,78,
203.263,43,
203.312,59,
203.36,61,
203.408,70,
203.457,54,
203.505,58,
203.554,32,
203.602,40,
203.65,31,
203.699,65,
203.747,43,
203.795,83,
203.844,70,
203.892,52,
203.941,90,
203.989,72,
204.037,58,
204.086,104,
204.134,54,
204.182,72,
204.23,88,
204.279,74,
204.327,68,
204.375,54,
204.424,70,
204.472,83,
204.52,72,
204.569,81,
204.617,52,
204.665,43,
204.713,77,
204.762,109,
204.81,43,
204.858,108,
204.906,77,
204.955,52,
205.003,54,
205.051,79,
205.099,106,
205.147,77,
205.196,72,
205.244,75,
205.292,79,
205.34,70,
205.388,87,
205.437,62,
205.485,83,
205.533,89,
205.581,84,
205.629,86,
205.677,110,
205.725,84,
205.774,91,
205.822,172,
205.87,147,
205.918,133,
205.966,109,
206.014,84,
206.062,66,
206.11,99,
206.158,119,
206.207,117,
206.255,88,
206.303,101,
206.351,83,
206.399,104,
206.447,152,
206.495,102,
206.543,145,
206.591,109,
206.639,70,
206.687,104,
206.735,110,
206.783,106,
206.831,93,
206.879,94,
206.927,92,
206.975,106,
207.023,112,
207.071,97,
207.119,86,
207.167,116,
207.215,111,
207.263,129,
207.311,153,
207.359,77,
207.407,113,
207.455,133,
