ReocrdTime: _20250426_130803
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,19,
195.938,19,
195.987,36,
196.037,50,
196.086,28,
196.135,35,
196.184,45,
196.233,51,
196.283,-2,
196.332,9,
196.381,54,
196.43,50,
196.479,52,
196.529,21,
196.578,36,
196.627,20,
196.676,50,
196.725,27,
196.774,48,
196.824,27,
196.873,-6,
196.922,68,
196.971,29,
197.02,38,
197.069,27,
197.118,34,
197.168,19,
197.217,20,
197.266,13,
197.315,55,
197.364,14,
197.413,25,
197.462,11,
197.511,34,
197.56,59,
197.609,50,
197.658,37,
197.707,59,
197.756,50,
197.805,43,
197.854,61,
197.904,51,
197.953,40,
198.002,57,
198.051,41,
198.1,47,
198.149,57,
198.198,74,
198.247,55,
198.296,36,
198.345,54,
198.393,25,
198.442,61,
198.491,41,
198.54,58,
198.589,16,
198.638,57,
198.687,49,
198.736,88,
198.785,83,
198.834,117,
198.883,63,
198.932,97,
198.981,93,
199.03,82,
199.079,47,
199.127,57,
199.176,61,
199.225,20,
199.274,27,
199.323,55,
199.372,90,
199.421,63,
199.47,14,
199.518,58,
199.567,54,
199.616,74,
199.665,31,
199.714,42,
199.763,74,
199.811,52,
199.86,89,
199.909,29,
199.958,34,
200.007,36,
200.055,41,
200.104,40,
200.153,51,
200.202,67,
200.25,25,
200.299,38,
200.348,43,
200.397,44,
200.445,54,
200.494,47,
200.543,43,
200.592,38,
200.64,24,
200.689,65,
200.738,74,
200.787,54,
200.835,34,
200.884,15,
200.933,51,
200.981,54,
201.03,43,
201.079,31,
201.127,46,
201.176,55,
201.225,73,
201.273,74,
201.322,47,
201.371,50,
201.419,54,
201.468,39,
201.516,56,
201.565,38,
201.614,79,
201.662,55,
201.711,38,
201.759,45,
201.808,11,
201.857,71,
201.905,42,
201.954,106,
202.002,52,
202.051,43,
202.099,49,
202.148,46,
202.197,47,
202.245,33,
202.294,43,
202.342,74,
202.391,86,
202.439,104,
202.488,46,
202.536,76,
202.585,94,
202.633,73,
202.682,73,
202.73,95,
202.779,57,
202.827,72,
202.876,48,
202.924,57,
202.973,84,
203.021,62,
203.069,31,
203.118,66,
203.166,70,
203.215,76,
203.263,68,
203.312,43,
203.36,43,
203.408,41,
203.457,54,
203.505,50,
203.554,40,
203.602,40,
203.65,31,
203.699,59,
203.747,74,
203.795,69,
203.844,30,
203.892,59,
203.941,74,
203.989,54,
204.037,67,
204.086,63,
204.134,51,
204.182,67,
204.23,72,
204.279,86,
204.327,79,
204.375,77,
204.424,61,
204.472,51,
204.52,79,
204.569,52,
204.617,63,
204.665,70,
204.713,65,
204.762,81,
204.81,33,
204.858,49,
204.906,117,
204.955,89,
205.003,43,
205.051,74,
205.099,86,
205.147,108,
205.196,70,
205.244,75,
205.292,58,
205.34,38,
205.388,69,
205.437,77,
205.485,74,
205.533,80,
205.581,47,
205.629,95,
205.677,101,
205.725,91,
205.774,95,
205.822,144,
205.87,86,
205.918,77,
205.966,102,
206.014,84,
206.062,83,
206.11,73,
206.158,76,
206.207,83,
206.255,92,
206.303,115,
206.351,92,
206.399,65,
206.447,106,
206.495,89,
206.543,109,
206.591,100,
206.639,68,
206.687,113,
206.735,76,
206.783,72,
206.831,57,
206.879,94,
206.927,72,
206.975,104,
207.023,104,
207.071,95,
207.119,83,
207.167,97,
207.215,97,
207.263,100,
207.311,103,
207.359,84,
207.407,122,
207.455,92,
207.503,74,
207.551,75,
207.599,93,
207.646,113,
207.694,120,
207.742,90,
207.79,103,
207.838,109,
207.886,134,
207.934,101,
207.982,53,
208.03,159,
208.077,99,
208.125,95,
208.173,120,
208.221,84,
208.269,76,
208.317,143,
208.365,123,
208.412,90,
208.46,113,
208.508,120,
208.556,98,
208.604,141,
208.651,85,
208.699,95,
208.747,115,
208.795,79,
208.843,85,
208.89,102,
208.938,136,
208.986,89,
209.034,74,
209.081,110,
209.129,79,
209.177,111,
209.225,112,
209.272,136,
209.32,82,
209.368,57,
209.415,82,
209.463,113,
209.511,92,
209.559,113,
209.606,120,
209.654,72,
209.702,122,
209.749,111,
209.797,111,
209.845,144,
209.892,79,
209.94,106,
209.988,102,
210.035,111,
210.083,97,
210.13,138,
210.178,133,
210.226,118,
210.273,108,
210.321,142,
210.368,104,
210.416,120,
210.464,138,
210.511,135,
210.559,126,
210.606,147,
210.654,136,
210.701,106,
210.749,120,
210.797,111,
210.844,137,
210.892,124,
210.939,92,
210.987,112,
211.034,113,
211.082,138,
211.129,102,
211.177,149,
211.224,173,
211.272,135,
211.319,108,
211.367,122,
211.414,199,
211.462,181,
211.509,149,
211.556,148,
211.604,137,
211.651,125,
211.699,133,
211.746,145,
211.794,154,
211.841,172,
211.889,134,
211.936,131,
211.983,126,
212.031,149,
212.078,124,
212.125,195,
212.173,187,
212.22,232,
212.268,192,
212.315,339,
212.362,441,
212.41,551,
212.457,662,
212.504,482,
212.552,298,
212.599,219,
212.646,156,
212.694,157,
212.741,170,
212.788,176,
212.836,185,
212.883,136,
212.93,167,
212.977,133,
213.025,180,
213.072,156,
213.119,194,
213.167,199,
213.214,166,
213.261,156,
213.308,174,
213.356,169,
213.403,198,
213.45,140,
213.497,129,
213.544,120,
213.592,146,
213.639,186,
213.686,165,
213.733,161,
213.78,152,
213.828,144,
213.875,174,
213.922,143,
213.969,142,
214.016,111,
214.063,167,
214.111,150,
214.158,166,
214.205,146,
214.252,127,
214.299,85,
214.346,157,
214.393,208,
214.44,222,
214.488,149,
214.535,165,
214.582,184,
214.629,165,
214.676,153,
214.723,160,
214.77,167,
214.817,160,
214.864,176,
214.911,176,
214.958,203,
215.005,196,
215.052,179,
215.099,161,
215.146,190,
215.193,185,
215.24,152,
215.287,201,
215.334,187,
215.381,181,
215.428,142,
215.475,142,
215.522,139,
215.569,174,
215.616,151,
215.663,167,
215.71,118,
215.757,179,
215.804,183,
215.851,177,
215.898,136,
215.945,183,
215.992,169,
216.039,201,
216.085,190,
216.132,138,
216.179,179,
216.226,159,
216.273,156,
216.32,165,
216.367,217,
216.414,183,
216.461,184,
216.507,205,
216.554,199,
216.601,215,
216.648,210,
216.695,208,
216.742,194,
216.788,231,
216.835,192,
216.882,138,
216.929,183,
216.976,160,
217.022,192,
217.069,190,
217.116,196,
217.163,177,
217.209,195,
217.256,177,
217.303,199,
217.35,190,
217.396,251,
217.443,265,
217.49,228,
217.537,204,
217.583,244,
217.63,190,
217.677,212,
217.724,147,
217.77,187,
217.817,181,
217.864,178,
217.91,188,
217.957,196,
218.004,186,
218.05,199,
218.097,208,
218.144,151,
218.19,195,
218.237,169,
218.283,201,
218.33,185,
218.377,189,
218.423,188,
218.47,174,
218.517,181,
218.563,196,
218.61,176,
218.656,220,
218.703,186,
218.75,219,
218.796,221,
218.843,213,
218.889,228,
218.936,186,
218.982,201,
219.029,185,
219.075,260,
219.122,156,
219.168,211,
219.215,220,
219.261,235,
219.308,220,
219.354,217,
219.401,176,
219.447,220,
219.494,165,
219.54,192,
219.587,186,
219.633,197,
219.68,201,
219.726,215,
219.773,226,
219.819,154,
219.866,240,
219.912,181,
219.958,242,
220.005,187,
220.051,268,
220.098,220,
220.144,203,
220.19,194,
220.237,235,
220.283,215,
220.33,208,
220.376,237,
220.422,254,
220.469,309,
220.515,261,
220.561,292,
220.608,265,
220.654,250,
220.7,220,
220.747,264,
220.793,385,
220.839,486,
220.886,495,
220.932,362,
220.978,407,
221.025,502,
221.071,636,
221.117,682,
221.163,789,
221.21,542,
221.256,460,
221.302,358,
221.348,284,
221.395,276,
221.441,298,
221.487,230,
221.533,260,
221.58,294,
221.626,383,
221.672,664,
221.718,800,
221.764,662,
221.811,556,
221.857,569,
221.903,437,
221.949,310,
221.995,289,
222.041,246,
222.088,269,
222.134,246,
222.18,240,
222.226,233,
222.272,247,
222.318,222,
222.364,215,
222.411,165,
222.457,210,
222.503,251,
222.549,219,
222.595,238,
222.641,195,
222.687,278,
222.733,278,
222.779,204,
222.825,239,
222.871,247,
222.917,301,
222.963,260,
223.009,265,
223.055,226,
223.102,248,
223.148,231,
223.194,267,
223.24,260,
223.286,255,
223.332,186,
223.378,265,
223.424,190,
223.469,244,
223.515,228,
223.561,249,
223.607,216,
223.653,185,
223.699,283,
223.745,238,
223.791,201,
223.837,249,
223.883,188,
223.929,226,
223.975,194,
224.021,248,
224.067,171,
224.113,289,
224.158,206,
224.204,272,
224.25,290,
224.296,187,
224.342,276,
224.388,211,
224.434,196,
224.48,232,
224.525,242,
224.571,274,
224.617,266,
224.663,265,
224.709,240,
224.754,210,
224.8,244,
224.846,221,
224.892,284,
224.938,215,
224.983,206,
225.029,221,
225.075,228,
225.121,273,
225.167,182,
225.212,183,
225.258,169,
225.304,224,
225.35,268,
225.395,212,
225.441,246,
225.487,276,
225.532,242,
225.578,203,
225.624,224,
225.67,220,
225.715,197,
225.761,230,
225.807,281,
225.852,237,
225.898,253,
225.944,235,
225.989,283,
226.035,309,
226.08,206,
226.126,298,
226.172,285,
226.217,299,
226.263,310,
226.309,432,
226.354,429,
226.4,518,
226.445,450,
226.491,398,
226.537,290,
226.582,307,
226.628,247,
226.673,259,
226.719,284,
226.764,271,
226.81,359,
226.855,418,
226.901,631,
226.947,669,
226.992,716,
227.038,511,
227.083,386,
227.129,308,
227.174,330,
227.22,294,
227.265,264,
227.311,272,
227.356,278,
227.402,253,
227.447,238,
227.492,270,
227.538,203,
227.583,253,
227.629,267,
227.674,269,
227.72,289,
227.765,272,
227.81,235,
227.856,246,
227.901,279,
227.947,234,
227.992,242,
228.037,241,
228.083,283,
228.128,221,
228.174,238,
228.219,310,
228.264,287,
228.31,218,
228.355,233,
228.4,303,
228.446,254,
228.491,264,
228.536,283,
228.582,247,
228.627,275,
228.672,204,
228.717,281,
228.763,247,
228.808,292,
228.853,278,
228.899,297,
228.944,332,
228.989,262,
229.034,279,
229.08,269,
229.125,320,
229.17,256,
229.215,261,
229.261,294,
229.306,334,
229.351,261,
229.396,361,
229.441,251,
229.487,343,
229.532,340,
229.577,425,
229.622,350,
229.667,360,
229.712,389,
229.758,366,
229.803,323,
229.848,380,
229.893,286,
229.938,328,
229.983,296,
230.028,286,
230.074,287,
230.119,314,
230.164,275,
230.209,271,
230.254,334,
230.299,299,
230.344,358,
230.389,296,
230.434,262,
230.479,316,
230.524,325,
230.569,255,
230.614,285,
230.66,273,
230.705,242,
230.75,296,
230.795,249,
230.84,316,
230.885,270,
230.93,273,
230.975,246,
231.02,228,
231.065,268,
231.11,311,
231.155,250,
231.199,289,
231.244,278,
231.289,265,
231.334,306,
231.379,296,
231.424,323,
231.469,276,
231.514,284,
231.559,244,
231.604,294,
231.649,228,
231.694,258,
231.739,221,
231.783,256,
231.828,300,
231.873,262,
231.918,287,
231.963,308,
232.008,357,
232.053,282,
232.098,307,
232.142,271,
232.187,285,
232.232,350,
232.277,326,
232.322,254,
232.366,266,
232.411,285,
232.456,272,
232.501,287,
232.546,260,
232.59,262,
232.635,339,
232.68,267,
232.725,308,
232.769,310,
232.814,294,
232.859,289,
232.904,247,
232.948,273,
232.993,292,
233.038,244,
233.083,275,
