ReocrdTime: _20250426_132914
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,28,
195.938,28,
195.987,11,
196.037,61,
196.086,48,
196.135,26,
196.184,22,
196.233,36,
196.283,45,
196.332,46,
196.381,5,
196.43,15,
196.479,34,
196.529,25,
196.578,49,
196.627,49,
196.676,63,
196.725,52,
196.774,30,
196.824,46,
196.873,28,
196.922,62,
196.971,41,
197.02,36,
197.069,6,
197.118,3,
197.168,21,
197.217,25,
197.266,57,
197.315,44,
197.364,7,
197.413,23,
197.462,20,
197.511,75,
197.56,64,
197.609,54,
197.658,50,
197.707,63,
197.756,57,
197.805,36,
197.854,62,
197.904,34,
197.953,50,
198.002,25,
198.051,39,
198.1,88,
198.149,40,
198.198,72,
198.247,64,
198.296,50,
198.345,72,
198.393,38,
198.442,74,
198.491,86,
198.54,78,
198.589,66,
198.638,75,
198.687,90,
198.736,120,
198.785,106,
198.834,145,
198.883,124,
198.932,170,
198.981,147,
199.03,122,
199.079,75,
199.127,52,
199.176,74,
199.225,59,
199.274,49,
199.323,18,
199.372,75,
199.421,74,
199.47,27,
199.518,53,
199.567,50,
199.616,72,
199.665,32,
199.714,65,
199.763,70,
199.811,49,
199.86,70,
199.909,39,
199.958,57,
200.007,72,
200.055,80,
200.104,58,
200.153,43,
200.202,51,
200.25,20,
200.299,65,
200.348,48,
200.397,47,
200.445,61,
200.494,58,
200.543,73,
200.592,22,
200.64,33,
200.689,11,
200.738,47,
200.787,38,
200.835,52,
200.884,17,
200.933,70,
200.981,41,
201.03,37,
201.079,18,
201.127,88,
201.176,80,
201.225,66,
201.273,31,
201.322,47,
201.371,57,
201.419,74,
201.468,70,
201.516,70,
201.565,36,
201.614,79,
201.662,66,
201.711,54,
201.759,52,
201.808,36,
201.857,89,
201.905,51,
201.954,109,
202.002,79,
202.051,53,
202.099,45,
202.148,75,
202.197,45,
202.245,97,
202.294,82,
202.342,58,
202.391,70,
202.439,95,
202.488,62,
202.536,106,
202.585,79,
202.633,71,
202.682,57,
202.73,56,
202.779,57,
202.827,99,
202.876,64,
202.924,61,
202.973,90,
203.021,71,
203.069,47,
203.118,64,
203.166,65,
203.215,76,
203.263,59,
203.312,66,
203.36,63,
203.408,61,
203.457,33,
203.505,68,
203.554,43,
203.602,61,
203.65,42,
203.699,66,
203.747,52,
203.795,90,
203.844,41,
203.892,41,
203.941,90,
203.989,63,
204.037,69,
204.086,74,
204.134,81,
204.182,78,
204.23,64,
204.279,68,
204.327,75,
204.375,97,
204.424,98,
204.472,94,
204.52,106,
204.569,91,
204.617,83,
204.665,65,
204.713,76,
204.762,79,
204.81,56,
204.858,102,
204.906,79,
204.955,91,
205.003,61,
205.051,95,
205.099,93,
205.147,93,
205.196,74,
205.244,111,
205.292,90,
205.34,54,
205.388,118,
205.437,80,
205.485,109,
205.533,118,
205.581,92,
205.629,120,
205.677,137,
205.725,93,
205.774,138,
205.822,171,
205.87,162,
205.918,122,
205.966,129,
206.014,116,
206.062,145,
206.11,115,
206.158,128,
206.207,95,
206.255,133,
206.303,144,
206.351,90,
206.399,96,
206.447,165,
206.495,120,
206.543,149,
206.591,95,
206.639,70,
206.687,128,
206.735,112,
206.783,115,
206.831,97,
206.879,122,
206.927,113,
206.975,110,
207.023,119,
207.071,117,
207.119,117,
207.167,154,
207.215,159,
207.263,172,
207.311,158,
207.359,102,
207.407,124,
207.455,129,
207.503,158,
207.551,122,
207.599,90,
207.646,127,
207.694,107,
207.742,82,
207.79,106,
207.838,122,
207.886,122,
207.934,104,
207.982,97,
208.03,125,
208.077,122,
208.125,163,
208.173,124,
208.221,104,
208.269,124,
208.317,184,
208.365,165,
208.412,133,
208.46,120,
208.508,118,
208.556,130,
208.604,172,
208.651,133,
208.699,165,
208.747,97,
208.795,84,
208.843,119,
208.89,133,
208.938,163,
208.986,134,
209.034,93,
209.081,149,
209.129,152,
209.177,168,
209.225,187,
209.272,136,
209.32,134,
209.368,158,
209.415,108,
209.463,181,
209.511,124,
209.559,107,
209.606,136,
209.654,103,
209.702,158,
209.749,131,
209.797,118,
209.845,144,
209.892,104,
209.94,153,
209.988,135,
210.035,115,
210.083,144,
210.13,120,
210.178,167,
210.226,172,
210.273,144,
210.321,169,
210.368,95,
210.416,163,
210.464,163,
210.511,192,
210.559,158,
210.606,178,
210.654,176,
210.701,124,
210.749,132,
210.797,157,
210.844,185,
210.892,176,
210.939,144,
210.987,149,
211.034,145,
211.082,162,
211.129,147,
211.177,149,
211.224,140,
211.272,169,
211.319,169,
211.367,161,
211.414,181,
211.462,233,
211.509,149,
211.556,184,
211.604,183,
211.651,200,
211.699,206,
211.746,161,
211.794,181,
211.841,215,
211.889,218,
211.936,185,
211.983,205,
212.031,224,
212.078,208,
212.125,280,
212.173,246,
212.22,296,
212.268,341,
212.315,534,
212.362,853,
212.41,1060,
212.457,1205,
212.504,789,
212.552,556,
212.599,319,
212.646,265,
212.694,227,
212.741,240,
212.788,226,
212.836,246,
212.883,230,
212.93,207,
212.977,203,
213.025,243,
213.072,182,
213.119,208,
213.167,273,
213.214,206,
213.261,255,
213.308,225,
213.356,212,
213.403,259,
213.45,219,
213.497,231,
213.544,215,
213.592,189,
213.639,215,
213.686,235,
213.733,240,
213.78,251,
213.828,185,
213.875,224,
213.922,206,
213.969,229,
214.016,204,
214.063,262,
214.111,161,
214.158,199,
214.205,185,
214.252,185,
214.299,174,
214.346,217,
214.393,272,
214.44,227,
214.488,249,
214.535,222,
214.582,265,
214.629,253,
214.676,207,
214.723,225,
214.77,232,
214.817,205,
214.864,287,
214.911,223,
214.958,257,
215.005,257,
215.052,276,
215.099,244,
215.146,228,
215.193,230,
215.24,215,
215.287,256,
215.334,255,
215.381,256,
215.428,235,
215.475,223,
215.522,190,
215.569,262,
215.616,207,
215.663,285,
215.71,229,
215.757,188,
215.804,232,
215.851,226,
215.898,221,
215.945,224,
215.992,242,
216.039,251,
216.085,267,
216.132,208,
216.179,206,
216.226,234,
216.273,180,
216.32,275,
216.367,238,
216.414,256,
216.461,245,
216.507,250,
216.554,262,
216.601,254,
216.648,280,
216.695,297,
216.742,334,
216.788,334,
216.835,287,
216.882,276,
216.929,300,
216.976,275,
217.022,266,
217.069,244,
217.116,250,
217.163,258,
217.209,325,
217.256,332,
217.303,312,
217.35,303,
217.396,364,
217.443,368,
217.49,362,
217.537,312,
217.583,330,
217.63,227,
217.677,248,
217.724,204,
217.77,226,
217.817,301,
217.864,264,
217.91,240,
217.957,244,
218.004,276,
218.05,230,
218.097,231,
218.144,162,
218.19,267,
218.237,239,
218.283,246,
218.33,285,
218.377,199,
218.423,239,
