ReocrdTime: _20250426_120718
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,19,
195.938,19,
195.987,25,
196.037,19,
196.086,-9,
196.135,-6,
196.184,32,
196.233,31,
196.283,-13,
196.332,-11,
196.381,11,
196.43,22,
196.479,18,
196.529,1,
196.578,18,
196.627,-32,
196.676,25,
196.725,32,
196.774,18,
196.824,12,
196.873,-9,
196.922,36,
196.971,0,
197.02,18,
197.069,-9,
197.118,9,
197.168,1,
197.217,-7,
197.266,21,
197.315,43,
197.364,-8,
197.413,-2,
197.462,-18,
197.511,39,
197.56,18,
197.609,-2,
197.658,18,
197.707,13,
197.756,14,
197.805,16,
197.854,23,
197.904,-7,
197.953,6,
198.002,7,
198.051,2,
198.1,17,
198.149,25,
198.198,43,
198.247,27,
198.296,6,
198.345,8,
198.393,-11,
198.442,38,
198.491,25,
198.54,26,
198.589,9,
198.638,11,
198.687,42,
198.736,56,
198.785,5,
198.834,52,
198.883,6,
198.932,54,
198.981,66,
199.03,63,
199.079,32,
199.127,9,
199.176,-4,
199.225,20,
199.274,24,
199.323,-6,
199.372,29,
199.421,23,
199.47,1,
199.518,49,
199.567,54,
199.616,36,
199.665,36,
199.714,9,
199.763,56,
199.811,44,
199.86,34,
199.909,27,
199.958,11,
200.007,31,
200.055,37,
200.104,41,
200.153,22,
200.202,53,
200.25,11,
200.299,47,
200.348,-4,
200.397,13,
200.445,25,
200.494,15,
200.543,16,
200.592,22,
200.64,9,
200.689,18,
200.738,32,
200.787,-7,
200.835,-2,
200.884,-10,
200.933,45,
200.981,27,
201.03,16,
201.079,20,
201.127,18,
201.176,55,
201.225,23,
201.273,43,
201.322,30,
201.371,20,
201.419,18,
201.468,36,
201.516,42,
201.565,11,
201.614,47,
201.662,5,
201.711,-5,
201.759,21,
201.808,11,
201.857,34,
201.905,6,
201.954,68,
202.002,29,
202.051,35,
202.099,24,
202.148,26,
202.197,16,
202.245,27,
202.294,18,
202.342,56,
202.391,36,
202.439,49,
202.488,18,
202.536,59,
202.585,33,
202.633,41,
202.682,32,
202.73,15,
202.779,9,
202.827,27,
202.876,45,
202.924,43,
202.973,50,
203.021,5,
203.069,2,
203.118,32,
203.166,39,
203.215,51,
203.263,21,
203.312,12,
203.36,16,
203.408,31,
203.457,29,
203.505,45,
203.554,6,
203.602,11,
203.65,29,
203.699,38,
203.747,33,
203.795,61,
203.844,34,
203.892,20,
203.941,76,
203.989,40,
204.037,56,
204.086,82,
204.134,13,
204.182,4,
204.23,52,
204.279,63,
204.327,41,
204.375,23,
204.424,29,
204.472,36,
204.52,44,
204.569,54,
204.617,45,
204.665,9,
204.713,31,
204.762,43,
204.81,27,
204.858,41,
204.906,56,
204.955,14,
205.003,16,
205.051,40,
205.099,70,
205.147,72,
205.196,54,
205.244,36,
205.292,11,
205.34,43,
205.388,57,
205.437,44,
205.485,43,
205.533,16,
205.581,29,
205.629,70,
205.677,50,
205.725,75,
205.774,66,
205.822,54,
205.87,36,
205.918,47,
205.966,73,
206.014,48,
206.062,52,
206.11,63,
206.158,61,
206.207,34,
206.255,42,
206.303,60,
206.351,52,
206.399,29,
206.447,72,
206.495,36,
206.543,61,
206.591,45,
206.639,14,
206.687,49,
206.735,60,
206.783,15,
206.831,36,
206.879,54,
206.927,34,
206.975,40,
207.023,76,
207.071,54,
207.119,56,
207.167,55,
207.215,61,
207.263,55,
207.311,81,
207.359,39,
207.407,45,
207.455,54,
207.503,61,
207.551,48,
207.599,41,
207.646,66,
207.694,68,
207.742,14,
207.79,49,
207.838,54,
207.886,93,
207.934,58,
207.982,36,
208.03,73,
208.077,51,
208.125,100,
208.173,65,
208.221,64,
208.269,51,
208.317,109,
208.365,50,
208.412,51,
208.46,56,
208.508,69,
208.556,44,
208.604,75,
208.651,58,
208.699,58,
208.747,74,
208.795,39,
208.843,60,
208.89,57,
208.938,91,
208.986,73,
209.034,48,
209.081,86,
209.129,68,
209.177,77,
209.225,106,
209.272,97,
209.32,68,
209.368,46,
209.415,7,
209.463,99,
209.511,75,
209.559,66,
209.606,91,
209.654,60,
209.702,70,
209.749,75,
209.797,75,
209.845,84,
209.892,66,
209.94,36,
209.988,74,
210.035,43,
210.083,58,
210.13,90,
210.178,92,
210.226,92,
210.273,70,
210.321,103,
210.368,45,
210.416,68,
210.464,56,
210.511,92,
210.559,94,
210.606,90,
210.654,95,
210.701,60,
210.749,61,
210.797,82,
210.844,87,
210.892,59,
210.939,66,
210.987,65,
211.034,47,
211.082,95,
211.129,70,
211.177,104,
211.224,94,
211.272,88,
211.319,74,
211.367,93,
211.414,115,
211.462,117,
211.509,75,
211.556,98,
211.604,56,
211.651,102,
211.699,57,
211.746,91,
211.794,84,
211.841,122,
211.889,89,
211.936,104,
211.983,84,
212.031,85,
212.078,69,
212.125,107,
212.173,96,
212.22,124,
212.268,122,
212.315,158,
212.362,213,
212.41,262,
212.457,251,
212.504,181,
212.552,101,
212.599,63,
212.646,90,
212.694,95,
212.741,127,
212.788,111,
212.836,131,
212.883,90,
212.93,106,
212.977,72,
213.025,142,
213.072,85,
213.119,122,
213.167,126,
213.214,79,
213.261,47,
213.308,126,
213.356,101,
213.403,133,
213.45,91,
213.497,106,
213.544,102,
213.592,92,
213.639,122,
213.686,126,
213.733,100,
213.78,70,
213.828,95,
213.875,97,
213.922,118,
213.969,127,
214.016,88,
214.063,92,
214.111,97,
214.158,125,
214.205,119,
214.252,86,
214.299,83,
214.346,109,
214.393,136,
214.44,157,
214.488,99,
214.535,116,
214.582,132,
214.629,101,
214.676,112,
214.723,117,
214.77,137,
214.817,101,
214.864,104,
214.911,101,
214.958,129,
215.005,138,
215.052,90,
215.099,92,
215.146,126,
215.193,127,
215.24,102,
215.287,138,
215.334,144,
215.381,134,
215.428,118,
215.475,106,
215.522,123,
215.569,122,
215.616,106,
215.663,126,
215.71,105,
215.757,150,
215.804,112,
215.851,95,
215.898,115,
215.945,144,
215.992,79,
216.039,125,
216.085,169,
216.132,74,
216.179,108,
216.226,86,
216.273,97,
216.32,158,
216.367,122,
216.414,120,
216.461,123,
216.507,106,
216.554,123,
216.601,125,
216.648,119,
216.695,138,
216.742,142,
216.788,122,
216.835,106,
216.882,93,
216.929,92,
216.976,117,
217.022,110,
217.069,169,
217.116,124,
217.163,125,
217.209,127,
217.256,158,
217.303,113,
217.35,116,
217.396,195,
217.443,163,
217.49,154,
217.537,166,
217.583,181,
217.63,134,
217.677,124,
217.724,106,
217.77,115,
217.817,113,
217.864,126,
217.91,129,
217.957,126,
218.004,147,
218.05,109,
218.097,125,
218.144,117,
218.19,125,
218.237,126,
218.283,121,
218.33,133,
218.377,126,
218.423,111,
218.47,129,
218.517,97,
218.563,165,
218.61,131,
218.656,132,
218.703,116,
218.75,146,
218.796,162,
218.843,145,
218.889,169,
218.936,150,
218.982,115,
219.029,124,
219.075,136,
219.122,129,
219.168,141,
219.215,129,
219.261,143,
219.308,143,
219.354,133,
219.401,111,
219.447,170,
219.494,104,
219.54,127,
219.587,97,
219.633,107,
219.68,122,
219.726,136,
219.773,152,
219.819,129,
219.866,177,
219.912,129,
219.958,195,
220.005,147,
220.051,178,
220.098,134,
220.144,152,
220.19,125,
220.237,181,
220.283,138,
220.33,155,
220.376,164,
220.422,125,
220.469,185,
220.515,163,
220.561,152,
220.608,172,
220.654,149,
220.7,114,
220.747,190,
220.793,204,
220.839,226,
220.886,219,
220.932,176,
220.978,233,
221.025,269,
221.071,324,
221.117,313,
221.163,332,
221.21,237,
221.256,197,
221.302,209,
221.348,149,
221.395,192,
221.441,192,
221.487,144,
221.533,163,
221.58,143,
221.626,211,
221.672,278,
221.718,312,
221.764,287,
221.811,258,
221.857,226,
221.903,186,
221.949,151,
221.995,167,
222.041,142,
222.088,153,
222.134,142,
222.18,154,
222.226,158,
222.272,177,
222.318,161,
222.364,147,
222.411,75,
222.457,147,
222.503,165,
222.549,156,
222.595,192,
222.641,159,
222.687,156,
222.733,163,
222.779,141,
222.825,138,
222.871,175,
222.917,172,
222.963,169,
223.009,175,
223.055,147,
223.102,151,
223.148,161,
223.194,163,
223.24,182,
223.286,158,
223.332,111,
223.378,157,
223.424,124,
223.469,177,
223.515,167,
223.561,145,
223.607,174,
223.653,112,
223.699,162,
223.745,140,
223.791,138,
223.837,183,
223.883,111,
223.929,142,
223.975,117,
224.021,158,
224.067,104,
224.113,199,
224.158,115,
224.204,145,
224.25,197,
224.296,130,
224.342,221,
224.388,143,
224.434,142,
224.48,133,
224.525,180,
224.571,183,
224.617,182,
224.663,186,
224.709,165,
224.754,152,
224.8,172,
224.846,147,
224.892,158,
224.938,167,
224.983,122,
225.029,145,
225.075,140,
225.121,153,
225.167,146,
225.212,111,
225.258,145,
225.304,158,
225.35,160,
225.395,176,
225.441,156,
225.487,178,
225.532,140,
225.578,131,
225.624,159,
225.67,145,
225.715,134,
225.761,165,
225.807,181,
225.852,153,
225.898,183,
225.944,149,
225.989,195,
226.035,201,
226.08,117,
226.126,201,
226.172,160,
226.217,170,
226.263,199,
226.309,278,
226.354,262,
226.4,360,
226.445,274,
226.491,230,
226.537,186,
226.582,237,
226.628,183,
226.673,194,
226.719,169,
226.764,177,
226.81,169,
226.855,239,
226.901,328,
226.947,393,
226.992,422,
227.038,312,
227.083,207,
227.129,195,
227.174,203,
227.22,150,
227.265,196,
227.311,197,
227.356,194,
227.402,194,
227.447,184,
227.492,213,
227.538,144,
227.583,211,
227.629,181,
227.674,197,
227.72,185,
227.765,166,
227.81,140,
227.856,154,
227.901,170,
227.947,151,
227.992,149,
228.037,164,
228.083,181,
228.128,221,
228.174,175,
228.219,194,
228.264,204,
228.31,130,
228.355,178,
228.4,189,
228.446,184,
228.491,210,
228.536,210,
228.582,213,
228.627,192,
228.672,151,
228.717,224,
228.763,156,
228.808,185,
228.853,188,
228.899,174,
228.944,219,
228.989,196,
229.034,175,
229.08,194,
229.125,209,
229.17,209,
229.215,183,
229.261,236,
229.306,221,
229.351,151,
229.396,217,
229.441,165,
229.487,269,
229.532,229,
229.577,300,
229.622,286,
229.667,313,
229.712,275,
229.758,284,
229.803,258,
229.848,244,
229.893,216,
229.938,145,
229.983,234,
230.028,194,
230.074,178,
230.119,219,
230.164,167,
230.209,194,
230.254,223,
230.299,143,
230.344,197,
230.389,186,
230.434,207,
230.479,194,
230.524,194,
230.569,145,
230.614,193,
230.66,201,
230.705,168,
230.75,233,
230.795,167,
230.84,223,
230.885,197,
230.93,203,
230.975,176,
231.02,181,
231.065,174,
231.11,246,
231.155,180,
231.199,192,
231.244,175,
231.289,170,
231.334,181,
231.379,182,
231.424,205,
231.469,185,
231.514,190,
231.559,165,
231.604,199,
231.649,126,
231.694,156,
231.739,176,
231.783,181,
231.828,228,
231.873,194,
231.918,203,
231.963,203,
232.008,214,
232.053,164,
232.098,199,
232.142,190,
232.187,176,
232.232,230,
232.277,242,
232.322,184,
232.366,172,
232.411,204,
232.456,188,
232.501,224,
232.546,170,
232.59,172,
232.635,246,
232.68,176,
232.725,233,
232.769,188,
232.814,167,
232.859,217,
232.904,163,
232.948,161,
