ReocrdTime: _20250426_123844
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,0,
195.938,0,
195.987,13,
196.037,-15,
196.086,-13,
196.135,-6,
196.184,27,
196.233,27,
196.283,10,
196.332,-15,
196.381,16,
196.43,18,
196.479,52,
196.529,12,
196.578,6,
196.627,-19,
196.676,46,
196.725,29,
196.774,10,
196.824,-2,
196.873,-17,
196.922,-6,
196.971,7,
197.02,20,
197.069,-9,
197.118,1,
197.168,-2,
197.217,-10,
197.266,21,
197.315,30,
197.364,-8,
197.413,14,
197.462,-3,
197.511,41,
197.56,39,
197.609,14,
197.658,2,
197.707,15,
197.756,-2,
197.805,4,
197.854,25,
197.904,-3,
197.953,9,
198.002,-13,
198.051,-2,
198.1,9,
198.149,13,
198.198,38,
198.247,16,
198.296,29,
198.345,33,
198.393,-14,
198.442,2,
198.491,11,
198.54,17,
198.589,-4,
198.638,-13,
198.687,43,
198.736,52,
198.785,7,
198.834,14,
198.883,-1,
198.932,50,
198.981,50,
199.03,37,
199.079,43,
199.127,0,
199.176,32,
199.225,23,
199.274,20,
199.323,21,
199.372,34,
199.421,20,
199.47,-9,
199.518,35,
199.567,30,
199.616,36,
199.665,31,
199.714,-9,
199.763,24,
199.811,26,
199.86,19,
199.909,29,
199.958,5,
200.007,18,
200.055,10,
200.104,34,
200.153,25,
200.202,15,
200.25,-10,
200.299,16,
200.348,14,
200.397,27,
200.445,38,
200.494,2,
200.543,26,
200.592,17,
200.64,6,
200.689,41,
200.738,11,
200.787,-18,
200.835,16,
200.884,-9,
200.933,33,
200.981,20,
201.03,23,
201.079,27,
201.127,9,
201.176,34,
201.225,26,
201.273,27,
201.322,-7,
201.371,7,
201.419,23,
201.468,5,
201.516,36,
201.565,20,
201.614,11,
201.662,16,
201.711,-28,
201.759,39,
201.808,29,
201.857,43,
201.905,17,
201.954,45,
202.002,41,
202.051,23,
202.099,20,
202.148,12,
202.197,32,
202.245,7,
202.294,23,
202.342,33,
202.391,37,
202.439,41,
202.488,18,
202.536,43,
202.585,45,
202.633,39,
202.682,39,
202.73,18,
202.779,14,
202.827,13,
202.876,28,
202.924,23,
202.973,36,
203.021,1,
203.069,8,
203.118,20,
203.166,43,
203.215,40,
203.263,23,
203.312,48,
203.36,33,
203.408,18,
203.457,25,
203.505,25,
203.554,-3,
203.602,7,
203.65,-7,
203.699,36,
203.747,24,
203.795,70,
203.844,16,
203.892,16,
203.941,43,
203.989,47,
204.037,43,
204.086,48,
204.134,27,
204.182,36,
204.23,11,
204.279,41,
204.327,55,
204.375,23,
204.424,20,
204.472,24,
204.52,47,
204.569,20,
204.617,42,
204.665,31,
204.713,27,
204.762,43,
204.81,43,
204.858,77,
204.906,31,
204.955,7,
205.003,-2,
205.051,20,
205.099,46,
205.147,66,
205.196,34,
205.244,46,
205.292,9,
205.34,-5,
205.388,75,
205.437,57,
205.485,52,
205.533,59,
205.581,13,
205.629,18,
205.677,67,
205.725,41,
205.774,32,
205.822,23,
205.87,22,
205.918,33,
205.966,50,
206.014,80,
206.062,36,
206.11,38,
206.158,52,
206.207,54,
206.255,68,
206.303,34,
206.351,56,
206.399,36,
206.447,61,
206.495,62,
206.543,64,
206.591,48,
206.639,11,
206.687,22,
206.735,42,
206.783,54,
206.831,27,
206.879,51,
206.927,31,
206.975,61,
207.023,87,
207.071,42,
207.119,65,
207.167,28,
207.215,34,
207.263,55,
207.311,88,
207.359,41,
207.407,49,
207.455,56,
207.503,49,
207.551,46,
207.599,49,
207.646,39,
207.694,50,
207.742,32,
207.79,47,
207.838,61,
207.886,81,
207.934,83,
207.982,45,
208.03,55,
208.077,43,
208.125,57,
208.173,65,
208.221,46,
208.269,36,
208.317,73,
208.365,86,
208.412,54,
208.46,77,
208.508,64,
208.556,70,
208.604,55,
208.651,58,
208.699,61,
208.747,59,
208.795,36,
208.843,27,
208.89,81,
208.938,84,
208.986,89,
209.034,45,
209.081,70,
209.129,57,
209.177,98,
209.225,83,
209.272,77,
209.32,73,
209.368,64,
209.415,25,
209.463,81,
209.511,68,
209.559,63,
209.606,73,
209.654,69,
209.702,61,
209.749,65,
209.797,66,
209.845,59,
209.892,47,
209.94,81,
209.988,54,
210.035,63,
210.083,60,
210.13,68,
210.178,79,
210.226,68,
210.273,87,
210.321,70,
210.368,59,
210.416,67,
210.464,79,
210.511,51,
210.559,85,
210.606,99,
210.654,75,
210.701,79,
210.749,39,
210.797,77,
210.844,61,
210.892,66,
210.939,68,
210.987,83,
211.034,68,
211.082,77,
211.129,83,
211.177,95,
211.224,79,
211.272,67,
211.319,36,
211.367,52,
211.414,86,
211.462,135,
211.509,101,
211.556,82,
211.604,69,
211.651,84,
211.699,77,
211.746,74,
211.794,84,
211.841,117,
211.889,79,
211.936,94,
211.983,86,
212.031,74,
212.078,92,
212.125,102,
212.173,92,
212.22,110,
212.268,88,
212.315,190,
212.362,186,
212.41,217,
212.457,231,
212.504,188,
212.552,102,
212.599,138,
212.646,104,
212.694,62,
212.741,120,
212.788,111,
212.836,122,
212.883,101,
212.93,106,
212.977,74,
213.025,121,
213.072,67,
213.119,95,
213.167,128,
213.214,100,
213.261,92,
213.308,119,
213.356,113,
213.403,121,
213.45,84,
213.497,116,
213.544,70,
213.592,78,
213.639,107,
213.686,102,
213.733,116,
213.78,90,
213.828,72,
213.875,90,
213.922,84,
213.969,86,
214.016,68,
214.063,118,
214.111,61,
214.158,61,
214.205,74,
214.252,63,
214.299,81,
214.346,98,
214.393,134,
214.44,150,
214.488,102,
214.535,88,
214.582,107,
214.629,102,
214.676,101,
214.723,94,
214.77,151,
214.817,115,
214.864,93,
214.911,70,
214.958,102,
215.005,133,
215.052,95,
215.099,117,
215.146,113,
215.193,122,
215.24,107,
215.287,95,
215.334,112,
215.381,106,
215.428,99,
215.475,104,
215.522,91,
215.569,113,
215.616,99,
215.663,97,
215.71,93,
215.757,81,
215.804,106,
215.851,114,
215.898,84,
215.945,99,
215.992,86,
216.039,122,
216.085,111,
216.132,119,
216.179,102,
216.226,86,
216.273,83,
216.32,131,
216.367,95,
216.414,154,
216.461,132,
216.507,106,
216.554,131,
216.601,129,
216.648,151,
216.695,149,
216.742,153,
216.788,167,
216.835,93,
216.882,122,
216.929,112,
216.976,117,
217.022,88,
217.069,128,
217.116,94,
217.163,125,
217.209,140,
217.256,134,
217.303,115,
217.35,116,
217.396,217,
217.443,187,
217.49,150,
217.537,136,
217.583,167,
217.63,104,
217.677,122,
217.724,95,
217.77,126,
217.817,122,
217.864,115,
217.91,127,
217.957,115,
218.004,122,
218.05,115,
218.097,75,
218.144,47,
218.19,127,
218.237,129,
218.283,112,
218.33,122,
218.377,119,
218.423,108,
218.47,98,
218.517,122,
218.563,120,
218.61,131,
218.656,102,
218.703,122,
218.75,112,
218.796,155,
218.843,138,
218.889,162,
218.936,132,
218.982,101,
219.029,119,
219.075,145,
219.122,97,
219.168,138,
219.215,134,
219.261,147,
219.308,113,
219.354,134,
219.401,119,
219.447,141,
219.494,101,
219.54,99,
219.587,116,
219.633,120,
219.68,115,
219.726,113,
219.773,159,
219.819,75,
219.866,156,
219.912,122,
