ReocrdTime: _20250426_123845
IntegrationTime: 200
DataLength: 7305
accumulateCount: 1
Wavelength,Data
195.889,39,
195.938,39,
195.987,25,
196.037,44,
196.086,62,
196.135,37,
196.184,31,
196.233,49,
196.283,16,
196.332,23,
196.381,29,
196.43,40,
196.479,49,
196.529,19,
196.578,34,
196.627,2,
196.676,73,
196.725,54,
196.774,45,
196.824,14,
196.873,-2,
196.922,43,
196.971,54,
197.02,33,
197.069,25,
197.118,7,
197.168,18,
197.217,36,
197.266,21,
197.315,48,
197.364,35,
197.413,7,
197.462,27,
197.511,36,
197.56,77,
197.609,68,
197.658,46,
197.707,58,
197.756,59,
197.805,75,
197.854,71,
197.904,29,
197.953,25,
198.002,37,
198.051,29,
198.1,76,
198.149,49,
198.198,77,
198.247,50,
198.296,29,
198.345,43,
198.393,32,
198.442,65,
198.491,68,
198.54,69,
198.589,27,
198.638,66,
198.687,92,
198.736,117,
198.785,86,
198.834,109,
198.883,135,
198.932,169,
198.981,192,
199.03,106,
199.079,66,
199.127,63,
199.176,65,
199.225,66,
199.274,67,
199.323,12,
199.372,50,
199.421,65,
199.47,30,
199.518,78,
199.567,50,
199.616,67,
199.665,25,
199.714,40,
199.763,67,
199.811,69,
199.86,84,
199.909,39,
199.958,23,
200.007,52,
200.055,84,
200.104,63,
200.153,27,
200.202,53,
200.25,9,
200.299,59,
200.348,55,
200.397,58,
200.445,38,
200.494,24,
200.543,61,
200.592,33,
200.64,27,
200.689,38,
200.738,50,
200.787,20,
200.835,54,
200.884,29,
200.933,101,
200.981,43,
201.03,23,
201.079,49,
201.127,93,
201.176,95,
201.225,86,
201.273,70,
201.322,29,
201.371,30,
201.419,81,
201.468,61,
201.516,69,
201.565,20,
201.614,45,
201.662,41,
201.711,76,
201.759,68,
201.808,23,
201.857,44,
201.905,58,
201.954,102,
202.002,57,
202.051,86,
202.099,72,
202.148,55,
202.197,63,
202.245,77,
202.294,68,
202.342,88,
202.391,62,
202.439,61,
202.488,50,
202.536,77,
202.585,124,
202.633,88,
202.682,59,
202.73,81,
202.779,39,
202.827,84,
202.876,52,
202.924,53,
202.973,48,
203.021,48,
203.069,36,
203.118,68,
203.166,91,
203.215,76,
203.263,52,
203.312,54,
203.36,63,
203.408,86,
203.457,61,
203.505,54,
203.554,-16,
203.602,45,
203.65,51,
203.699,72,
203.747,63,
203.795,85,
203.844,36,
203.892,36,
203.941,86,
203.989,110,
204.037,65,
204.086,77,
204.134,43,
204.182,65,
204.23,59,
204.279,100,
204.327,61,
204.375,72,
204.424,72,
204.472,87,
204.52,103,
204.569,48,
204.617,70,
204.665,40,
204.713,63,
204.762,92,
204.81,61,
204.858,79,
204.906,79,
204.955,82,
205.003,63,
205.051,85,
205.099,106,
205.147,133,
205.196,75,
205.244,64,
205.292,81,
205.34,84,
205.388,105,
205.437,122,
205.485,97,
205.533,95,
205.581,72,
205.629,120,
205.677,120,
205.725,115,
205.774,61,
205.822,156,
205.87,108,
205.918,106,
205.966,134,
206.014,113,
206.062,86,
206.11,90,
206.158,101,
206.207,115,
206.255,106,
206.303,106,
206.351,88,
206.399,101,
206.447,131,
206.495,91,
206.543,111,
206.591,106,
206.639,68,
206.687,121,
206.735,122,
206.783,95,
206.831,108,
206.879,76,
206.927,74,
206.975,124,
207.023,164,
207.071,117,
207.119,106,
207.167,118,
207.215,116,
207.263,115,
207.311,146,
207.359,96,
207.407,121,
207.455,104,
207.503,95,
207.551,96,
207.599,110,
207.646,117,
207.694,98,
207.742,72,
207.79,112,
207.838,115,
207.886,163,
207.934,112,
207.982,78,
208.03,79,
208.077,104,
208.125,126,
208.173,111,
208.221,113,
208.269,101,
208.317,202,
208.365,170,
208.412,130,
208.46,111,
208.508,125,
208.556,130,
208.604,170,
208.651,138,
208.699,147,
208.747,117,
208.795,79,
208.843,92,
208.89,113,
208.938,154,
208.986,141,
209.034,106,
209.081,129,
209.129,127,
209.177,105,
209.225,158,
209.272,156,
209.32,118,
209.368,123,
209.415,88,
209.463,158,
209.511,135,
209.559,100,
209.606,147,
209.654,119,
209.702,147,
209.749,136,
209.797,129,
209.845,160,
209.892,93,
209.94,142,
209.988,117,
210.035,113,
210.083,133,
210.13,151,
210.178,158,
210.226,167,
210.273,155,
210.321,158,
210.368,124,
210.416,124,
210.464,135,
210.511,137,
210.559,169,
210.606,179,
210.654,143,
210.701,130,
210.749,134,
210.797,125,
210.844,153,
210.892,169,
210.939,124,
210.987,122,
211.034,126,
211.082,174,
211.129,140,
211.177,163,
211.224,167,
211.272,185,
211.319,156,
211.367,163,
211.414,199,
211.462,233,
211.509,176,
211.556,161,
211.604,171,
211.651,166,
211.699,120,
211.746,147,
211.794,151,
211.841,212,
211.889,172,
211.936,191,
211.983,142,
212.031,192,
212.078,173,
212.125,217,
212.173,250,
212.22,280,
212.268,286,
212.315,556,
212.362,823,
212.41,822,
212.457,936,
212.504,660,
212.552,492,
212.599,296,
212.646,201,
212.694,163,
212.741,206,
212.788,201,
212.836,249,
212.883,196,
212.93,207,
212.977,144,
213.025,207,
213.072,162,
213.119,167,
213.167,235,
213.214,186,
213.261,203,
213.308,225,
213.356,194,
213.403,216,
213.45,172,
213.497,179,
213.544,177,
213.592,178,
213.639,175,
213.686,237,
213.733,208,
213.78,187,
213.828,183,
213.875,197,
213.922,175,
213.969,202,
214.016,143,
214.063,167,
214.111,163,
214.158,208,
214.205,144,
214.252,208,
214.299,144,
214.346,211,
214.393,220,
214.44,224,
214.488,185,
214.535,174,
214.582,186,
214.629,203,
214.676,178,
214.723,183,
214.77,214,
214.817,194,
214.864,203,
214.911,214,
214.958,224,
215.005,267,
215.052,201,
215.099,174,
215.146,197,
215.193,212,
215.24,215,
215.287,242,
215.334,252,
215.381,184,
215.428,194,
215.475,187,
215.522,191,
215.569,206,
215.616,192,
215.663,187,
215.71,206,
215.757,242,
215.804,208,
215.851,204,
215.898,203,
215.945,219,
215.992,198,
216.039,274,
216.085,258,
216.132,212,
216.179,201,
216.226,213,
216.273,167,
216.32,228,
216.367,185,
216.414,231,
216.461,204,
216.507,221,
216.554,240,
216.601,217,
216.648,248,
216.695,199,
216.742,246,
216.788,249,
216.835,203,
216.882,206,
216.929,225,
216.976,235,
217.022,187,
217.069,208,
217.116,241,
217.163,249,
217.209,230,
217.256,226,
217.303,235,
217.35,231,
217.396,314,
217.443,289,
217.49,285,
217.537,281,
217.583,267,
217.63,238,
217.677,223,
217.724,192,
217.77,239,
217.817,257,
217.864,278,
217.91,219,
217.957,222,
218.004,244,
218.05,249,
218.097,201,
218.144,194,
218.19,211,
218.237,215,
218.283,219,
218.33,228,
218.377,237,
218.423,228,
218.47,215,
218.517,174,
218.563,269,
218.61,249,
218.656,251,
218.703,235,
218.75,219,
218.796,304,
218.843,258,
218.889,284,
218.936,229,
218.982,201,
219.029,264,
219.075,233,
219.122,178,
219.168,260,
219.215,271,
219.261,296,
219.308,251,
219.354,292,
219.401,206,
219.447,252,
219.494,223,
219.54,188,
219.587,242,
219.633,244,
219.68,224,
219.726,253,
219.773,276,
219.819,201,
219.866,294,
219.912,232,
219.958,261,
220.005,257,
220.051,341,
220.098,242,
220.144,303,
220.19,292,
220.237,278,
220.283,226,
220.33,268,
220.376,253,
220.422,308,
220.469,361,
220.515,371,
220.561,328,
220.608,316,
220.654,334,
220.7,276,
220.747,405,
220.793,516,
220.839,581,
220.886,633,
220.932,484,
220.978,543,
221.025,683,
221.071,941,
221.117,904,
221.163,1137,
221.21,757,
221.256,710,
221.302,446,
221.348,373,
221.395,348,
221.441,319,
221.487,277,
221.533,339,
221.58,362,
221.626,757,
221.672,958,
221.718,1024,
221.764,978,
221.811,796,
221.857,739,
221.903,557,
221.949,384,
221.995,372,
222.041,336,
222.088,348,
222.134,312,
222.18,287,
222.226,258,
222.272,310,
222.318,292,
222.364,282,
222.411,218,
222.457,257,
222.503,321,
222.549,265,
222.595,310,
222.641,246,
222.687,321,
222.733,319,
222.779,269,
222.825,260,
222.871,287,
222.917,297,
222.963,325,
223.009,337,
223.055,272,
223.102,312,
223.148,294,
223.194,263,
223.24,291,
223.286,300,
223.332,265,
223.378,310,
223.424,271,
223.469,294,
223.515,294,
223.561,283,
223.607,269,
223.653,248,
223.699,291,
223.745,256,
223.791,228,
223.837,323,
223.883,239,
223.929,294,
223.975,200,
224.021,266,
224.067,216,
224.113,308,
224.158,251,
224.204,238,
224.25,334,
224.296,293,
224.342,328,
224.388,249,
224.434,237,
224.48,264,
224.525,255,
224.571,292,
224.617,280,
224.663,276,
224.709,292,
224.754,255,
224.8,274,
224.846,253,
224.892,309,
224.938,278,
224.983,271,
225.029,265,
225.075,248,
225.121,334,
